x,rho,u,p
0,1,0,1
0.01,1,4.20885e-15,1
0.02,1,2.14029e-14,1
0.03,1,8.76019e-14,1
0.04,1,3.4677e-13,1
0.05,1,1.3493e-12,1
0.06,1,5.19947e-12,1
0.07,1,2.00636e-11,1
0.08,1,7.91006e-11,1
0.09,1,3.23792e-10,1
0.1,1,1.38767e-09,1
0.11,1,5.39045e-09,1
0.12,1,1.53117e-08,1
0.13,1,4.17799e-08,1
0.14,1,1.23239e-07,1
0.15,1,3.50439e-07,1
0.16,0.999999,9.64163e-07,0.999999
0.17,0.999998,2.5652e-06,0.999997
0.18,0.999994,6.59484e-06,0.999992
0.19,0.999986,1.63701e-05,0.999981
0.2,0.999967,3.91995e-05,0.999954
0.21,0.999923,9.04666e-05,0.999893
0.22,0.99983,0.000201022,0.999762
0.23,0.999636,0.000429627,0.999492
0.24,0.999253,0.000882182,0.998956
0.25,0.998528,0.00173842,0.997944
0.26,0.997218,0.00328394,0.996119
0.27,0.994967,0.00594034,0.992988
0.28,0.991291,0.01028,0.98789
0.29,0.9856,0.0170073,0.980027
0.3,0.977263,0.0268905,0.968568
0.31,0.96572,0.0406439,0.952804
0.32,0.950608,0.0587857,0.932336
0.33,0.931868,0.0815205,0.907204
0.34,0.909761,0.108698,0.877908
0.35,0.884809,0.139868,0.845292
0.36,0.857671,0.174395,0.810361
0.37,0.829021,0.211587,0.774107
0.38,0.799471,0.250783,0.737394
0.39,0.769532,0.291399,0.700918
0.4,0.739614,0.332936,0.665209
0.41,0.710037,0.374972,0.630658
0.42,0.681048,0.417141,0.597542
0.43,0.65284,0.459119,0.566056
0.44,0.62556,0.500608,0.536335
0.45,0.599323,0.541323,0.508465
0.46,0.574212,0.58099,0.482496
0.47,0.550285,0.619341,0.458452
0.48,0.527572,0.656115,0.436331
0.49,0.506084,0.691062,0.416111
0.5,0.485816,0.723942,0.39776
0.51,0.466757,0.754191,0.381293
0.52,0.448817,0.781792,0.366569
0.53,0.431924,0.806801,0.353465
0.54,0.416056,0.828688,0.341981
0.55,0.401113,0.847293,0.331999
0.56,0.386985,0.862498,0.323376
0.57,0.373557,0.874234,0.315947
0.58,0.360709,0.882477,0.309523
0.59,0.348327,0.887238,0.303891
0.6,0.336305,0.888545,0.298819
0.61,0.324554,0.886414,0.294063
0.62,0.313002,0.880825,0.289374
0.63,0.301595,0.871692,0.284503
0.64,0.290298,0.858841,0.27921
0.65,0.279083,0.841989,0.273269
0.66,0.267931,0.82074,0.266473
0.67,0.256821,0.794587,0.258641
0.68,0.245726,0.762932,0.249626
0.69,0.234619,0.725124,0.239325
0.7,0.22347,0.680523,0.227698
0.71,0.21226,0.628606,0.214793
0.72,0.200997,0.569129,0.200767
0.73,0.189739,0.502366,0.185923
0.74,0.17862,0.429423,0.170729
0.75,0.167869,0.352597,0.155814
0.76,0.157821,0.275588,0.141922
0.77,0.148873,0.203268,0.129788
0.78,0.141401,0.140651,0.119959
0.79,0.135622,0.0912452,0.112626
0.8,0.131507,0.0557979,0.107585
0.81,0.128798,0.0324698,0.104363
0.82,0.127131,0.0181637,0.102424
0.83,0.126159,0.00984981,0.101309
0.84,0.125614,0.00520797,0.100691
0.85,0.125318,0.00269449,0.100357
0.86,0.125161,0.00136684,0.100181
0.87,0.12508,0.000680508,0.10009
0.88,0.125039,0.000332673,0.100044
0.89,0.125019,0.000159711,0.100021
0.9,0.125009,7.5298e-05,0.10001
0.91,0.125004,3.48602e-05,0.100005
0.92,0.125002,1.58465e-05,0.100002
0.93,0.125001,7.07217e-06,0.100001
0.94,0.125,3.09871e-06,0.1
0.95,0.125,1.33308e-06,0.1
0.96,0.125,5.63189e-07,0.1
0.97,0.125,2.30069e-07,0.1
0.98,0.125,8.66804e-08,0.1
0.99,0.125,2.95169e-08,0.1
1,0.125,0,0.1
