x,rho,u,p
0,1,0,1
0.01,1,3.64179e-10,1
0.02,1,1.59207e-09,1
0.03,1,5.60871e-09,1
0.04,1,1.40585e-08,1
0.05,1,3.37398e-08,1
0.06,1,8.8427e-08,1
0.07,1,2.26072e-07,1
0.08,1,5.62996e-07,0.999999
0.09,0.999999,1.36488e-06,0.999998
0.1,0.999997,3.21959e-06,0.999996
0.11,0.999994,7.38576e-06,0.999991
0.12,0.999986,1.64677e-05,0.999981
0.13,0.99997,3.5666e-05,0.999958
0.14,0.999937,7.49863e-05,0.999911
0.15,0.999871,0.000152942,0.999819
0.16,0.999744,0.000302402,0.999642
0.17,0.99951,0.000579221,0.999315
0.18,0.999092,0.00107396,0.99873
0.19,0.998371,0.00192615,0.997723
0.2,0.997176,0.00333922,0.996055
0.21,0.995271,0.00559202,0.9934
0.22,0.992356,0.00904123,0.989346
0.23,0.988082,0.0141081,0.983415
0.24,0.982076,0.021245,0.97511
0.25,0.973998,0.0308826,0.963987
0.26,0.963593,0.0433676,0.949734
0.27,0.950739,0.0589068,0.932242
0.28,0.935477,0.077535,0.91163
0.29,0.917996,0.099119,0.888229
0.3,0.8986,0.123392,0.86252
0.31,0.877653,0.150005,0.83506
0.32,0.855531,0.178578,0.806405
0.33,0.832588,0.208741,0.777066
0.34,0.809135,0.240154,0.747482
0.35,0.785436,0.272516,0.718012
0.36,0.761708,0.305566,0.688943
0.37,0.738126,0.339081,0.660497
0.38,0.714832,0.372864,0.632847
0.39,0.691941,0.406743,0.606119
0.4,0.669545,0.440562,0.580411
0.41,0.647719,0.474177,0.555793
0.42,0.626523,0.507449,0.532317
0.43,0.606007,0.540246,0.51002
0.44,0.586212,0.572436,0.488925
0.45,0.567169,0.603888,0.469049
0.46,0.548903,0.634468,0.450401
0.47,0.531432,0.664041,0.432985
0.48,0.514771,0.692466,0.416804
0.49,0.498928,0.719601,0.401859
0.5,0.483908,0.7453,0.388149
0.51,0.469705,0.76909,0.375721
0.52,0.456215,0.791162,0.364431
0.53,0.443384,0.811762,0.354175
0.54,0.43124,0.830446,0.345031
0.55,0.419731,0.847128,0.336955
0.56,0.408795,0.861753,0.329889
0.57,0.398361,0.874304,0.323761
0.58,0.388353,0.884791,0.318488
0.59,0.378694,0.893253,0.313976
0.6,0.369313,0.899748,0.310118
0.61,0.360142,0.904352,0.306802
0.62,0.351124,0.907143,0.303908
0.63,0.342214,0.908192,0.301312
0.64,0.333377,0.907553,0.298887
0.65,0.324596,0.905247,0.296506
0.66,0.315859,0.901256,0.294045
0.67,0.307166,0.89551,0.291381
0.68,0.298521,0.88788,0.288394
0.69,0.289927,0.878173,0.284964
0.7,0.281383,0.866129,0.280975
0.71,0.272881,0.85142,0.276312
0.72,0.264399,0.833649,0.270862
0.73,0.255908,0.812353,0.264517
0.74,0.247361,0.787015,0.257176
0.75,0.238705,0.757074,0.248755
0.76,0.229883,0.721951,0.239195
0.77,0.220839,0.681088,0.228477
0.78,0.211534,0.634021,0.21664
0.79,0.201958,0.580479,0.203802
0.8,0.192148,0.520545,0.190183
0.81,0.182209,0.454866,0.176123
0.82,0.172326,0.384915,0.16209
0.83,0.162778,0.313203,0.148657
0.84,0.153914,0.243285,0.136438
0.85,0.146102,0.179314,0.125978
0.86,0.139641,0.12504,0.117614
0.87,0.134663,0.0826255,0.111389
0.88,0.131093,0.0520457,0.107064
0.89,0.128697,0.0315126,0.104233
0.9,0.127174,0.0184943,0.102469
0.91,0.126247,0.0105923,0.101408
0.92,0.125701,0.00594866,0.100789
0.93,0.125388,0.00328582,0.100435
0.94,0.125211,0.00178824,0.100237
0.95,0.125113,0.000959628,0.100127
0.96,0.12506,0.000507524,0.100067
0.97,0.125032,0.000263305,0.100036
0.98,0.125017,0.000130787,0.100019
0.99,0.125011,5.44098e-05,0.100012
1,0.125011,0,0.100012
