x,rho,u,p
0,1,0,1
0.01,1,3.07238e-09,1
0.02,1,1.01434e-08,1
0.03,1,2.43355e-08,1
0.04,1,6.2005e-08,1
0.05,1,1.56728e-07,1
0.06,1,3.86747e-07,1
0.07,0.999999,9.29917e-07,0.999999
0.08,0.999998,2.17825e-06,0.999997
0.09,0.999996,4.96855e-06,0.999994
0.1,0.999991,1.10304e-05,0.999987
0.11,0.99998,2.38206e-05,0.999972
0.12,0.999958,5.0011e-05,0.999941
0.13,0.999914,0.000102016,0.999879
0.14,0.999829,0.000202063,0.999761
0.15,0.999672,0.00038836,0.999541
0.16,0.999388,0.0007238,0.999144
0.17,0.998895,0.00130721,0.998454
0.18,0.998067,0.00228622,0.997298
0.19,0.996728,0.00386955,0.995429
0.2,0.994644,0.00633475,0.992526
0.21,0.991527,0.0100261,0.988191
0.22,0.98705,0.0153379,0.98198
0.23,0.980879,0.0226801,0.973448
0.24,0.972718,0.0324295,0.962214
0.25,0.96236,0.0448762,0.948028
0.26,0.949723,0.0601788,0.930828
0.27,0.934863,0.0783436,0.910753
0.28,0.917969,0.0992325,0.888119
0.29,0.899319,0.122596,0.863369
0.3,0.879242,0.148118,0.837003
0.31,0.858077,0.175457,0.80952
0.32,0.836139,0.204283,0.781377
0.33,0.813708,0.234291,0.752968
0.34,0.791024,0.265209,0.724622
0.35,0.768284,0.296804,0.6966
0.36,0.745649,0.328871,0.669111
0.37,0.723251,0.361234,0.642314
0.38,0.701196,0.393738,0.616332
0.39,0.67957,0.42624,0.591257
0.4,0.658445,0.458612,0.567159
0.41,0.637877,0.490732,0.544091
0.42,0.617915,0.522482,0.522088
0.43,0.598598,0.553747,0.501178
0.44,0.579959,0.58441,0.48138
0.45,0.562023,0.614355,0.462706
0.46,0.544811,0.643462,0.445163
0.47,0.52834,0.671605,0.428757
0.48,0.512622,0.698657,0.413491
0.49,0.497663,0.724485,0.399366
0.5,0.483463,0.748956,0.38638
0.51,0.470007,0.771768,0.374549
0.52,0.457222,0.793,0.363778
0.53,0.445062,0.812763,0.353996
0.54,0.433531,0.830779,0.345237
0.55,0.422588,0.846968,0.337469
0.56,0.412179,0.86128,0.330645
0.57,0.40224,0.873695,0.324706
0.58,0.392703,0.884225,0.319582
0.59,0.383499,0.892905,0.315192
0.6,0.374559,0.899793,0.311447
0.61,0.36582,0.904962,0.308248
0.62,0.357226,0.908493,0.305494
0.63,0.348731,0.910464,0.303074
0.64,0.340303,0.910943,0.30088
0.65,0.33192,0.909973,0.298801
0.66,0.323572,0.90757,0.296727
0.67,0.315258,0.903705,0.294551
0.68,0.306984,0.898306,0.292165
0.69,0.298758,0.891246,0.289467
0.7,0.290587,0.882341,0.286351
0.71,0.28247,0.871348,0.282715
0.72,0.274401,0.857962,0.278455
0.73,0.26636,0.841818,0.273468
0.74,0.258315,0.822489,0.267649
0.75,0.250223,0.799495,0.260902
0.76,0.242029,0.772309,0.253139
0.77,0.233672,0.740374,0.244289
0.78,0.225092,0.703134,0.234314
0.79,0.216238,0.66008,0.223218
0.8,0.207082,0.610831,0.211072
0.81,0.197633,0.555249,0.198029
0.82,0.187954,0.493615,0.184351
0.83,0.178184,0.426853,0.170416
0.84,0.168543,0.356769,0.156722
0.85,0.159339,0.2862,0.143848
0.86,0.15093,0.218883,0.132374
0.87,0.143665,0.158817,0.122768
0.88,0.137785,0.109186,0.115257
0.89,0.133352,0.0713542,0.10978
0.9,0.130231,0.0446298,0.106035
0.91,0.128163,0.0269405,0.103611
0.92,0.126861,0.0158167,0.102108
0.93,0.12607,0.00908549,0.101207
0.94,0.125605,0.00512694,0.10068
0.95,0.125336,0.00284867,0.100378
0.96,0.125185,0.0015588,0.100207
0.97,0.125101,0.000835805,0.100113
0.98,0.125057,0.000427569,0.100064
0.99,0.125037,0.000181614,0.100041
1,0.125037,0,0.100041
