x,rho,u,p
0,1,0,1
0.01,1,1.26579e-08,1
0.02,1,4.09339e-08,1
0.03,1,1.07042e-07,1
0.04,1,2.63927e-07,1
0.05,0.999999,6.30819e-07,0.999999
0.06,0.999999,1.46885e-06,0.999998
0.07,0.999997,3.3338e-06,0.999996
0.08,0.999994,7.37332e-06,0.999991
0.09,0.999987,1.58836e-05,0.999981
0.1,0.999972,3.33094e-05,0.999961
0.11,0.999943,6.79646e-05,0.99992
0.12,0.999886,0.000134848,0.99984
0.13,0.99978,0.000260014,0.999692
0.14,0.999588,0.000486929,0.999424
0.15,0.999252,0.000885075,0.998953
0.16,0.998681,0.00156051,0.998155
0.17,0.997745,0.00266719,0.996848
0.18,0.996266,0.00441672,0.994784
0.19,0.994014,0.00708261,0.991646
0.2,0.990712,0.0109947,0.987056
0.21,0.986059,0.01652,0.980603
0.22,0.979754,0.0240287,0.971889
0.23,0.971544,0.0338499,0.960588
0.24,0.96126,0.0462257,0.946504
0.25,0.948848,0.0612765,0.92961
0.26,0.934379,0.0789871,0.910056
0.27,0.918035,0.0992184,0.888145
0.28,0.900074,0.121737,0.864283
0.29,0.880794,0.146256,0.838921
0.3,0.860499,0.172468,0.81251
0.31,0.839475,0.200074,0.785461
0.32,0.817974,0.2288,0.758132
0.33,0.796215,0.258401,0.730821
0.34,0.774378,0.288664,0.703773
0.35,0.752612,0.319403,0.677177
0.36,0.731039,0.350458,0.651186
0.37,0.709758,0.381687,0.625916
0.38,0.688851,0.412961,0.601457
0.39,0.668384,0.444164,0.577876
0.4,0.648413,0.475188,0.555224
0.41,0.628982,0.505926,0.53354
0.42,0.610131,0.536278,0.512852
0.43,0.591891,0.56614,0.493179
0.44,0.574289,0.595408,0.474537
0.45,0.557347,0.623978,0.456936
0.46,0.541084,0.65174,0.440382
0.47,0.525512,0.678578,0.424881
0.48,0.510642,0.704378,0.410435
0.49,0.496477,0.729017,0.397044
0.5,0.483012,0.752376,0.384705
0.51,0.470228,0.774297,0.373408
0.52,0.45808,0.794757,0.363104
0.53,0.446531,0.813747,0.353751
0.54,0.435563,0.831132,0.345346
0.55,0.42514,0.846837,0.337862
0.56,0.415215,0.860818,0.331261
0.57,0.405733,0.873055,0.325494
0.58,0.39663,0.883558,0.320502
0.59,0.387844,0.892359,0.316216
0.6,0.37931,0.899513,0.31256
0.61,0.370968,0.905092,0.309448
0.62,0.362764,0.909173,0.30679
0.63,0.354653,0.91184,0.304493
0.64,0.346601,0.913166,0.302461
0.65,0.338586,0.913212,0.300596
0.66,0.330595,0.912013,0.298801
0.67,0.322627,0.909575,0.296983
0.68,0.314689,0.905863,0.295047
0.69,0.306789,0.900804,0.292901
0.7,0.298941,0.894272,0.290455
0.71,0.291152,0.886095,0.287618
0.72,0.283424,0.876044,0.284297
0.73,0.27575,0.863839,0.280399
0.74,0.268112,0.849142,0.275827
0.75,0.260479,0.83156,0.270486
0.76,0.252808,0.810649,0.26428
0.77,0.245044,0.785916,0.25712
0.78,0.237126,0.756833,0.24893
0.79,0.228989,0.722857,0.239655
0.8,0.220575,0.683462,0.229276
0.81,0.211842,0.6382,0.217825
0.82,0.202778,0.586786,0.205403
0.83,0.193413,0.529241,0.192202
0.84,0.183842,0.466071,0.178523
0.85,0.174237,0.398496,0.164783
0.86,0.164853,0.328665,0.1515
0.87,0.156019,0.25971,0.139248
0.88,0.148093,0.195449,0.128561
0.89,0.14139,0.13959,0.119815
0.9,0.136086,0.0946518,0.113129
0.91,0.132171,0.0612154,0.108348
0.92,0.129463,0.0380439,0.105128
0.93,0.127692,0.0229041,0.103064
0.94,0.126584,0.0134511,0.101792
0.95,0.125914,0.00774321,0.10103
0.96,0.12552,0.00437739,0.100585
0.97,0.125295,0.00241871,0.100331
0.98,0.125172,0.00126978,0.100193
0.99,0.125116,0.000548984,0.10013
1,0.125116,0,0.10013
