x,rho,u,p
0,1,0,1
0.01,1,1.86312e-07,1
0.02,0.999999,6.10206e-07,0.999999
0.03,0.999999,1.4642e-06,0.999998
0.04,0.999997,3.26324e-06,0.999996
0.05,0.999994,7.02376e-06,0.999992
0.06,0.999988,1.47161e-05,0.999983
0.07,0.999975,3.00557e-05,0.999964
0.08,0.999949,5.9834e-05,0.999929
0.09,0.999902,0.00011606,0.999863
0.1,0.999815,0.000219236,0.999741
0.11,0.999659,0.000403095,0.999523
0.12,0.99939,0.000720993,0.999147
0.13,0.99894,0.00125385,0.998517
0.14,0.998209,0.00211893,0.997495
0.15,0.99706,0.00347796,0.995891
0.16,0.995316,0.00554219,0.993459
0.17,0.992759,0.00857115,0.989898
0.18,0.989143,0.0128623,0.984872
0.19,0.984209,0.0187297,0.978033
0.2,0.97772,0.0264733,0.969068
0.21,0.969488,0.0363431,0.957741
0.22,0.959404,0.0485068,0.943934
0.23,0.947456,0.0630293,0.927669
0.24,0.933729,0.0798684,0.909106
0.25,0.91839,0.0988892,0.888516
0.26,0.901659,0.119889,0.866245
0.27,0.883785,0.142626,0.842666
0.28,0.865019,0.166848,0.818149
0.29,0.845596,0.192309,0.793035
0.3,0.825726,0.218782,0.767621
0.31,0.805592,0.246063,0.74216
0.32,0.785348,0.273975,0.71686
0.33,0.765122,0.302362,0.691889
0.34,0.74502,0.331087,0.66738
0.35,0.72513,0.360032,0.64344
0.36,0.705523,0.389089,0.62015
0.37,0.68626,0.418162,0.597576
0.38,0.667391,0.44716,0.575767
0.39,0.648957,0.475999,0.554762
0.4,0.630993,0.504597,0.534588
0.41,0.613531,0.532872,0.515269
0.42,0.596596,0.560743,0.496821
0.43,0.58021,0.588127,0.479258
0.44,0.564394,0.614939,0.462588
0.45,0.549163,0.64109,0.44682
0.46,0.534531,0.66649,0.431958
0.47,0.520507,0.691046,0.418005
0.48,0.507095,0.714664,0.404961
0.49,0.494294,0.737255,0.392824
0.5,0.482096,0.758738,0.381583
0.51,0.470489,0.779038,0.371229
0.52,0.459459,0.797978,0.361768
0.53,0.448967,0.81557,0.353155
0.54,0.43898,0.831846,0.345355
0.55,0.429477,0.846657,0.338371
0.56,0.420416,0.859975,0.332169
0.57,0.411748,0.871791,0.32671
0.58,0.403422,0.882112,0.32195
0.59,0.395382,0.890967,0.317838
0.6,0.387574,0.898404,0.314315
0.61,0.379942,0.904483,0.311318
0.62,0.372437,0.90928,0.308778
0.63,0.365014,0.912873,0.306621
0.64,0.357639,0.915343,0.304774
0.65,0.350286,0.916762,0.30316
0.66,0.342938,0.917193,0.301704
0.67,0.33559,0.916676,0.300332
0.68,0.328246,0.915231,0.298969
0.69,0.320915,0.912849,0.297545
0.7,0.313614,0.909487,0.29599
0.71,0.306358,0.905068,0.294235
0.72,0.299164,0.899479,0.292208
0.73,0.292041,0.892563,0.289839
0.74,0.284993,0.884124,0.287054
0.75,0.278014,0.873923,0.283774
0.76,0.271088,0.861672,0.279919
0.77,0.264185,0.847041,0.275403
0.78,0.257265,0.829648,0.270139
0.79,0.250275,0.809071,0.264041
0.8,0.243153,0.784842,0.257026
0.81,0.235835,0.756463,0.249023
0.82,0.228253,0.723419,0.239981
0.83,0.220348,0.685213,0.22988
0.84,0.212077,0.64141,0.218746
0.85,0.203428,0.591723,0.206669
0.86,0.194428,0.536127,0.193818
0.87,0.185166,0.475025,0.180465
0.88,0.175801,0.409458,0.166987
0.89,0.166572,0.341299,0.153859
0.9,0.15779,0.273348,0.141619
0.91,0.149801,0.209126,0.130787
0.92,0.142924,0.152238,0.121759
0.93,0.137369,0.105402,0.114707
0.94,0.133172,0.0696386,0.109547
0.95,0.130201,0.0441693,0.105993
0.96,0.128218,0.0270389,0.103671
0.97,0.126968,0.0159467,0.102229
0.98,0.126236,0.00880706,0.101394
0.99,0.125887,0.00393303,0.100998
1,0.125887,0,0.100999
