x,rho,u,p
0,1,0,1
0.01,1,3.06233e-13,1
0.02,1,1.40329e-12,1
0.03,1,5.15797e-12,1
0.04,1,1.86063e-11,1
0.05,1,6.85218e-11,1
0.06,1,2.67272e-10,1
0.07,1,1.11493e-09,1
0.08,1,4.35659e-09,1
0.09,1,1.22088e-08,1
0.1,1,3.15058e-08,1
0.11,1,8.8577e-08,1
0.12,1,2.43015e-07,1
0.13,0.999999,6.47366e-07,0.999999
0.14,0.999999,1.67229e-06,0.999998
0.15,0.999996,4.18645e-06,0.999995
0.16,0.999991,1.015e-05,0.999988
0.17,0.99998,2.38153e-05,0.999972
0.18,0.999954,5.4035e-05,0.999936
0.19,0.9999,0.000118457,0.99986
0.2,0.999788,0.000250689,0.999703
0.21,0.999567,0.000511682,0.999395
0.22,0.999149,0.00100633,0.99881
0.23,0.998388,0.00190521,0.997747
0.24,0.997064,0.00346891,0.995901
0.25,0.994863,0.0060688,0.992838
0.26,0.991373,0.010194,0.987992
0.27,0.986103,0.0164319,0.980701
0.28,0.978539,0.0254131,0.970279
0.29,0.968222,0.0377216,0.956145
0.3,0.954846,0.0537907,0.937951
0.31,0.938334,0.0738162,0.915681
0.32,0.918858,0.097722,0.889679
0.33,0.896798,0.125192,0.860572
0.34,0.872662,0.155747,0.829143
0.35,0.846996,0.18884,0.796203
0.36,0.820314,0.22393,0.762495
0.37,0.793062,0.260521,0.728641
0.38,0.765612,0.298183,0.69514
0.39,0.738258,0.336548,0.662371
0.4,0.711235,0.375299,0.630618
0.41,0.684728,0.414162,0.600087
0.42,0.658881,0.45289,0.570929
0.43,0.633808,0.491256,0.543248
0.44,0.6096,0.529045,0.517114
0.45,0.586324,0.566049,0.492573
0.46,0.564032,0.602065,0.46965
0.47,0.542757,0.636889,0.448354
0.48,0.522522,0.670322,0.428683
0.49,0.503337,0.702168,0.410626
0.5,0.485203,0.732236,0.394169
0.51,0.468123,0.759891,0.379367
0.52,0.451985,0.785291,0.366052
0.53,0.43672,0.808684,0.354093
0.54,0.422345,0.829471,0.343558
0.55,0.408775,0.847537,0.334357
0.56,0.395919,0.862804,0.326384
0.57,0.383679,0.875232,0.319516
0.58,0.371956,0.884817,0.313613
0.59,0.36065,0.891589,0.308517
0.6,0.349672,0.895599,0.304054
0.61,0.33894,0.896901,0.30004
0.62,0.328391,0.895535,0.296281
0.63,0.317975,0.891503,0.292583
0.64,0.307657,0.884752,0.28875
0.65,0.297417,0.875155,0.284591
0.66,0.287241,0.862499,0.279925
0.67,0.277116,0.846473,0.274577
0.68,0.267028,0.826669,0.268386
0.69,0.256956,0.80259,0.261206
0.7,0.246868,0.773658,0.252913
0.71,0.236726,0.739249,0.243412
0.72,0.226487,0.698732,0.232653
0.73,0.216116,0.651545,0.22065
0.74,0.205597,0.597309,0.207502
0.75,0.194955,0.536003,0.193426
0.76,0.184279,0.468208,0.178774
0.77,0.173741,0.395412,0.164052
0.78,0.163614,0.320291,0.149895
0.79,0.154257,0.246771,0.137002
0.8,0.14606,0.17955,0.126002
0.81,0.139346,0.122916,0.117289
0.82,0.134249,0.0792956,0.110909
0.83,0.130671,0.0485291,0.106574
0.84,0.128333,0.0284402,0.103814
0.85,0.126892,0.0161071,0.102147
0.86,0.126045,0.00887945,0.10118
0.87,0.125564,0.00478806,0.100635
0.88,0.125299,0.00253301,0.100335
0.89,0.125155,0.00131686,0.100174
0.9,0.12508,0.00067335,0.100089
0.91,0.12504,0.000338764,0.100045
0.92,0.12502,0.00016771,0.100022
0.93,0.12501,8.1699e-05,0.100011
0.94,0.125005,3.91589e-05,0.100005
0.95,0.125002,1.84646e-05,0.100002
0.96,0.125001,8.56177e-06,0.100001
0.97,0.125,3.8945e-06,0.100001
0.98,0.125,1.71016e-06,0.1
0.99,0.125,6.47813e-07,0.1
1,0.125,0,0.1
