x,rho,u,p
0,0.999999,0,0.999999
0.01,0.999999,3.23788e-07,0.999999
0.02,0.999999,1.04407e-06,0.999999
0.03,0.999998,2.45847e-06,0.999997
0.04,0.999995,5.36588e-06,0.999994
0.05,0.99999,1.13019e-05,0.999987
0.06,0.99998,2.3167e-05,0.999973
0.07,0.999961,4.62903e-05,0.999945
0.08,0.999924,9.01606e-05,0.999893
0.09,0.999855,0.000171114,0.999798
0.1,0.999733,0.000316288,0.999626
0.11,0.999519,0.000569092,0.999327
0.12,0.999158,0.00099622,0.998822
0.13,0.998566,0.00169579,0.997995
0.14,0.997628,0.00280551,0.996685
0.15,0.996189,0.00450898,0.994676
0.16,0.994054,0.00703739,0.9917
0.17,0.990996,0.0106636,0.987445
0.18,0.986767,0.0156866,0.981576
0.19,0.981127,0.0224057,0.973769
0.2,0.973868,0.0310886,0.963758
0.21,0.964846,0.0419375,0.951371
0.22,0.954003,0.0550644,0.936562
0.23,0.941377,0.0704787,0.91942
0.24,0.927089,0.0880931,0.900157
0.25,0.911329,0.107743,0.879072
0.26,0.894325,0.129212,0.856515
0.27,0.87632,0.152261,0.832847
0.28,0.857548,0.176647,0.808412
0.29,0.838227,0.202143,0.783521
0.3,0.818546,0.22854,0.758441
0.31,0.798671,0.255652,0.733397
0.32,0.778737,0.283318,0.708572
0.33,0.75886,0.311397,0.684114
0.34,0.739135,0.339764,0.660142
0.35,0.719639,0.368311,0.636747
0.36,0.700437,0.396939,0.614004
0.37,0.681583,0.425559,0.591968
0.38,0.663123,0.454085,0.570684
0.39,0.645094,0.482439,0.550186
0.4,0.62753,0.510542,0.530499
0.41,0.610457,0.538318,0.511643
0.42,0.593901,0.565688,0.493634
0.43,0.577882,0.592573,0.476484
0.44,0.562418,0.618892,0.460201
0.45,0.547524,0.644559,0.444792
0.46,0.533214,0.669487,0.430261
0.47,0.519494,0.693588,0.416612
0.48,0.506369,0.716775,0.403843
0.49,0.493838,0.738963,0.391951
0.5,0.481892,0.760073,0.380928
0.51,0.470522,0.780035,0.370767
0.52,0.459717,0.798652,0.361477
0.53,0.449434,0.815956,0.353013
0.54,0.439641,0.832004,0.345332
0.55,0.430322,0.846628,0.338446
0.56,0.421435,0.859803,0.332324
0.57,0.412933,0.87152,0.326928
0.58,0.404764,0.881787,0.322215
0.59,0.396877,0.890632,0.318137
0.6,0.389216,0.898099,0.31464
0.61,0.38173,0.90425,0.311662
0.62,0.374368,0.909156,0.309138
0.63,0.367086,0.912895,0.307
0.64,0.35985,0.915548,0.305177
0.65,0.352632,0.917188,0.303597
0.66,0.345417,0.917879,0.302189
0.67,0.338197,0.91767,0.30088
0.68,0.330974,0.916585,0.299602
0.69,0.32376,0.914626,0.298287
0.7,0.316568,0.911764,0.29687
0.71,0.309416,0.907938,0.295283
0.72,0.302322,0.90305,0.293463
0.73,0.295297,0.896968,0.291341
0.74,0.288351,0.889518,0.288848
0.75,0.28148,0.880489,0.285911
0.76,0.274675,0.869623,0.282453
0.77,0.267912,0.856621,0.278395
0.78,0.261155,0.841137,0.27365
0.79,0.254357,0.82278,0.268134
0.8,0.247463,0.801116,0.261762
0.81,0.240407,0.775671,0.254456
0.82,0.233123,0.745947,0.246151
0.83,0.225544,0.711434,0.236806
0.84,0.217617,0.671656,0.226412
0.85,0.209308,0.626218,0.215015
0.86,0.200614,0.574901,0.202726
0.87,0.191583,0.517792,0.189742
0.88,0.182322,0.455461,0.176363
0.89,0.173016,0.389165,0.162993
0.9,0.163926,0.321031,0.150126
0.91,0.155375,0.254075,0.138298
0.92,0.147708,0.191885,0.127999
0.93,0.141221,0.137873,0.119565
0.94,0.136074,0.0942962,0.113095
0.95,0.132257,0.0616237,0.108441
0.96,0.129604,0.0386532,0.105288
0.97,0.127876,0.0232306,0.103273
0.98,0.126841,0.0130058,0.102082
0.99,0.126341,0.00585622,0.101512
1,0.126341,0,0.101513
