x,rho,u,p
0,1,0,0.999999
0.01,1,2.63864e-07,0.999999
0.02,0.999999,8.55802e-07,0.999999
0.03,0.999998,2.02931e-06,0.999998
0.04,0.999996,4.46372e-06,0.999995
0.05,0.999992,9.47783e-06,0.999989
0.06,0.999983,1.95868e-05,0.999977
0.07,0.999967,3.94571e-05,0.999953
0.08,0.999935,7.74795e-05,0.999908
0.09,0.999875,0.000148245,0.999825
0.1,0.999766,0.000276241,0.999673
0.11,0.999576,0.000501055,0.999407
0.12,0.999253,0.000884175,0.998954
0.13,0.998717,0.0015171,0.998206
0.14,0.997861,0.00252981,0.99701
0.15,0.996536,0.00409783,0.99516
0.16,0.994554,0.00644524,0.992396
0.17,0.991689,0.00984062,0.988409
0.18,0.987695,0.0145833,0.982862
0.19,0.982322,0.0209792,0.975422
0.2,0.975352,0.0293089,0.965803
0.21,0.966623,0.0397932,0.953808
0.22,0.956059,0.0525648,0.939366
0.23,0.943679,0.0676531,0.922541
0.24,0.929593,0.0849868,0.903528
0.25,0.913981,0.104411,0.882616
0.26,0.897071,0.125714,0.860154
0.27,0.879108,0.148655,0.83651
0.28,0.860333,0.172987,0.812037
0.29,0.840969,0.198475,0.787058
0.3,0.821215,0.224905,0.76185
0.31,0.801241,0.252083,0.736648
0.32,0.78119,0.279843,0.711645
0.33,0.761183,0.308039,0.686995
0.34,0.741317,0.336541,0.662823
0.35,0.721674,0.365236,0.639226
0.36,0.702322,0.394025,0.61628
0.37,0.683316,0.422813,0.594045
0.38,0.664704,0.451515,0.572566
0.39,0.646525,0.480049,0.55188
0.4,0.628813,0.508336,0.532013
0.41,0.611596,0.536297,0.512986
0.42,0.594899,0.563853,0.494815
0.43,0.578745,0.590923,0.477512
0.44,0.56315,0.617424,0.461086
0.45,0.548132,0.643271,0.445544
0.46,0.533703,0.668374,0.430891
0.47,0.51987,0.692644,0.417129
0.48,0.506639,0.71599,0.404259
0.49,0.494008,0.738328,0.392276
0.5,0.481969,0.759576,0.381172
0.51,0.470511,0.779664,0.370939
0.52,0.459622,0.798401,0.361586
0.53,0.449262,0.815811,0.353067
0.54,0.439397,0.831945,0.345341
0.55,0.43001,0.846638,0.338419
0.56,0.421058,0.859867,0.332267
0.57,0.412494,0.871621,0.326848
0.58,0.404267,0.881909,0.322118
0.59,0.396323,0.890758,0.318027
0.6,0.388608,0.898215,0.31452
0.61,0.381067,0.904341,0.311535
0.62,0.373652,0.909207,0.309006
0.63,0.366318,0.912894,0.306861
0.64,0.35903,0.91548,0.30503
0.65,0.351762,0.91704,0.303438
0.66,0.344497,0.917637,0.302012
0.67,0.33723,0.917316,0.300681
0.68,0.329962,0.916102,0.299373
0.69,0.322704,0.91399,0.298019
0.7,0.315472,0.910947,0.296552
0.71,0.308282,0.906907,0.294905
0.72,0.30115,0.901766,0.29301
0.73,0.294089,0.895383,0.290798
0.74,0.287106,0.887576,0.288199
0.75,0.280196,0.878123,0.285138
0.76,0.273347,0.866757,0.281537
0.77,0.266533,0.853166,0.277311
0.78,0.259717,0.836991,0.272378
0.79,0.25285,0.81783,0.266649
0.8,0.245874,0.795235,0.260041
0.81,0.238722,0.768723,0.252478
0.82,0.231329,0.737788,0.2439
0.83,0.223629,0.701924,0.234273
0.84,0.215574,0.660665,0.2236
0.85,0.207135,0.613651,0.211942
0.86,0.198323,0.560728,0.199431
0.87,0.189197,0.502088,0.18629
0.88,0.179884,0.438464,0.172849
0.89,0.17059,0.371334,0.159539
0.9,0.161594,0.303076,0.146875
0.91,0.153232,0.236921,0.135391
0.92,0.145844,0.176517,0.12555
0.93,0.139698,0.125074,0.117631
0.94,0.13491,0.0844197,0.111663
0.95,0.131421,0.0545337,0.107441
0.96,0.129035,0.0338823,0.104621
0.97,0.127499,0.0202137,0.102839
0.98,0.126588,0.0112568,0.101794
0.99,0.126151,0.00505249,0.101296
1,0.126151,0,0.101297
