x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,0,1
0.21,1,5.96179e-18,1
0.22,1,7.17116e-17,1
0.23,1,8.66486e-16,1
0.24,1,8.60192e-15,1
0.25,1,8.12199e-14,1
0.26,1,7.34237e-13,1
0.27,1,6.42688e-12,1
0.28,1,5.59088e-11,1
0.29,1,4.65917e-10,1
0.3,1,3.37617e-09,1
0.31,1,1.89107e-08,1
0.32,1,1.01145e-07,1
0.33,1,5.25049e-07,0.999999
0.34,0.999998,2.52165e-06,0.999997
0.35,0.99999,1.11942e-05,0.999987
0.36,0.999959,4.57955e-05,0.999945
0.37,0.999847,0.000172042,0.999795
0.38,0.999473,0.00059114,0.999295
0.39,0.998343,0.00184942,0.997794
0.4,0.995273,0.00524272,0.993742
0.41,0.987832,0.0133987,0.984021
0.42,0.971933,0.0307198,0.963534
0.43,0.942397,0.0629126,0.926175
0.44,0.895389,0.11476,0.868151
0.45,0.83178,0.186672,0.792081
0.46,0.757788,0.273175,0.707007
0.47,0.681168,0.365925,0.622839
0.48,0.60743,0.457753,0.54571
0.49,0.53942,0.543507,0.478086
0.5,0.478344,0.617085,0.420713
0.51,0.423976,0.676187,0.372384
0.52,0.375888,0.719375,0.331706
0.53,0.33396,0.740806,0.298094
0.54,0.297357,0.737623,0.26987
0.55,0.265212,0.708073,0.245204
0.56,0.236756,0.651961,0.222328
0.57,0.211445,0.571056,0.199892
0.58,0.189046,0.469707,0.177392
0.59,0.169671,0.355902,0.155475
0.6,0.15371,0.242257,0.135835
0.61,0.141625,0.144502,0.120429
0.62,0.133545,0.074709,0.110222
0.63,0.128904,0.0338942,0.104551
0.64,0.126611,0.0138519,0.101843
0.65,0.125611,0.00521986,0.100692
0.66,0.125216,0.00183914,0.100243
0.67,0.125072,0.000609881,0.100081
0.68,0.125023,0.000190867,0.100025
0.69,0.125007,5.64316e-05,0.100007
0.7,0.125002,1.57689e-05,0.100002
0.71,0.125,4.16549e-06,0.100001
0.72,0.125,1.04074e-06,0.1
0.73,0.125,2.42234e-07,0.1
0.74,0.125,5.1402e-08,0.1
0.75,0.125,1.18208e-08,0.1
0.76,0.125,2.72336e-09,0.1
0.77,0.125,5.19097e-10,0.1
0.78,0.125,9.3258e-11,0.1
0.79,0.125,1.58392e-11,0.1
0.8,0.125,2.54362e-12,0.1
0.81,0.125,3.8606e-13,0.1
0.82,0.125,5.53119e-14,0.1
0.83,0.125,7.485e-15,0.1
0.84,0.125,9.31628e-16,0.1
0.85,0.125,8.35455e-17,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
