x,rho,u,p
0,1,0,1
0.01,1,3.00534e-15,1
0.02,1,1.54458e-14,1
0.03,1,6.37022e-14,1
0.04,1,2.54419e-13,1
0.05,1,9.97617e-13,1
0.06,1,3.86945e-12,1
0.07,1,1.49764e-11,1
0.08,1,5.87928e-11,1
0.09,1,2.41133e-10,1
0.1,1,1.04268e-09,1
0.11,1,4.20691e-09,1
0.12,1,1.24254e-08,1
0.13,1,3.39018e-08,1
0.14,1,1.00201e-07,1
0.15,1,2.8764e-07,1
0.16,0.999999,7.99165e-07,0.999999
0.17,0.999998,2.14688e-06,0.999997
0.18,0.999995,5.57264e-06,0.999993
0.19,0.999988,1.39653e-05,0.999983
0.2,0.999971,3.37599e-05,0.99996
0.21,0.999933,7.86509e-05,0.999907
0.22,0.999851,0.000176412,0.999791
0.23,0.999678,0.000380558,0.99955
0.24,0.999332,0.000788682,0.999067
0.25,0.998672,0.00156849,0.998145
0.26,0.997467,0.00298995,0.996466
0.27,0.995376,0.00545721,0.993557
0.28,0.991927,0.00952743,0.988773
0.29,0.986536,0.0158981,0.98132
0.3,0.978561,0.0253461,0.970351
0.31,0.967415,0.0386133,0.955118
0.32,0.952694,0.0562624,0.935159
0.33,0.934291,0.0785493,0.910454
0.34,0.912433,0.105368,0.881451
0.35,0.887621,0.136293,0.848975
0.36,0.860516,0.170696,0.814038
0.37,0.831807,0.207871,0.777658
0.38,0.802126,0.247141,0.740731
0.39,0.772004,0.287901,0.703985
0.4,0.74187,0.329635,0.667973
0.41,0.712055,0.371907,0.633106
0.42,0.682819,0.414338,0.599674
0.43,0.654361,0.456597,0.567882
0.44,0.626835,0.498375,0.53787
0.45,0.600359,0.539384,0.509729
0.46,0.575021,0.579341,0.483513
0.47,0.550879,0.617972,0.459245
0.48,0.527968,0.655011,0.436926
0.49,0.506296,0.690201,0.416532
0.5,0.485857,0.7233,0.39803
0.51,0.46664,0.753751,0.381429
0.52,0.448556,0.781523,0.366593
0.53,0.431534,0.806651,0.353396
0.54,0.415548,0.828614,0.341837
0.55,0.400496,0.847248,0.331791
0.56,0.386268,0.86243,0.323115
0.57,0.372747,0.874088,0.315639
0.58,0.359811,0.882197,0.30917
0.59,0.347344,0.886767,0.303489
0.6,0.335241,0.88782,0.298361
0.61,0.32341,0.885372,0.293536
0.62,0.311779,0.879395,0.288761
0.63,0.300295,0.869795,0.283782
0.64,0.288921,0.856386,0.278357
0.65,0.277629,0.838873,0.272256
0.66,0.266401,0.816843,0.265273
0.67,0.255212,0.789777,0.257227
0.68,0.24404,0.757064,0.247975
0.69,0.232854,0.718048,0.237422
0.7,0.221627,0.6721,0.22554
0.71,0.210345,0.61873,0.212393
0.72,0.199024,0.557768,0.198163
0.73,0.187732,0.489613,0.183183
0.74,0.176622,0.415573,0.167953
0.75,0.165942,0.338209,0.153136
0.76,0.156042,0.261502,0.139489
0.77,0.147327,0.190488,0.127731
0.78,0.140153,0.130058,0.118356
0.79,0.134694,0.0832758,0.111477
0.8,0.130872,0.0503286,0.106823
0.81,0.128394,0.0289955,0.10389
0.82,0.126888,0.0160846,0.102144
0.83,0.126019,0.00865948,0.10115
0.84,0.125536,0.00454876,0.100603
0.85,0.125276,0.00233889,0.10031
0.86,0.125139,0.00117925,0.100156
0.87,0.125069,0.000583527,0.100077
0.88,0.125033,0.00028349,0.100038
0.89,0.125016,0.000135232,0.100018
0.9,0.125007,6.33403e-05,0.100008
0.91,0.125003,2.91273e-05,0.100004
0.92,0.125002,1.31492e-05,0.100002
0.93,0.125001,5.82694e-06,0.100001
0.94,0.125,2.53467e-06,0.1
0.95,0.125,1.0824e-06,0.1
0.96,0.125,4.54637e-07,0.1
0.97,0.125,1.80576e-07,0.1
0.98,0.125,6.77605e-08,0.1
0.99,0.125,2.41993e-08,0.1
1,0.125,0,0.1
