x,rho,u,p
0,1,0,1
0.01,1,7.04113e-10,1
0.02,1,3.02979e-09,1
0.03,1,8.76636e-09,1
0.04,1,2.09095e-08,1
0.05,1,5.23182e-08,1
0.06,1,1.35165e-07,1
0.07,1,3.39836e-07,1
0.08,0.999999,8.31692e-07,0.999999
0.09,0.999998,1.98162e-06,0.999998
0.1,0.999996,4.59445e-06,0.999995
0.11,0.999991,1.03602e-05,0.999988
0.12,0.999981,2.27082e-05,0.999973
0.13,0.999959,4.83512e-05,0.999943
0.14,0.999916,9.9947e-05,0.999882
0.15,0.999831,0.000200439,0.999763
0.16,0.999671,0.00038971,0.999539
0.17,0.999379,0.000734075,0.999132
0.18,0.998868,0.00133864,0.998417
0.19,0.998003,0.00236158,0.997209
0.2,0.996594,0.00402773,0.995243
0.21,0.994388,0.00663709,0.99217
0.22,0.991073,0.0105622,0.987562
0.23,0.986297,0.0162284,0.980941
0.24,0.979703,0.0240748,0.971833
0.25,0.970981,0.034499,0.959841
0.26,0.959924,0.0477973,0.944722
0.27,0.946464,0.0641171,0.92644
0.28,0.930689,0.083438,0.905182
0.29,0.912822,0.105585,0.881322
0.3,0.893182,0.13027,0.855356
0.31,0.87213,0.15714,0.827831
0.32,0.850026,0.185828,0.799278
0.33,0.827203,0.21598,0.770172
0.34,0.803952,0.247277,0.740921
0.35,0.780515,0.279438,0.711852
0.36,0.757092,0.312221,0.683228
0.37,0.733845,0.345416,0.655253
0.38,0.710904,0.378839,0.62808
0.39,0.688376,0.412328,0.601829
0.4,0.666345,0.445735,0.576586
0.41,0.644881,0.478922,0.552416
0.42,0.624042,0.511759,0.529367
0.43,0.603872,0.544116,0.507471
0.44,0.584411,0.575868,0.486752
0.45,0.565688,0.606887,0.467224
0.46,0.547726,0.637044,0.448896
0.47,0.530545,0.666206,0.431773
0.48,0.514156,0.694237,0.415856
0.49,0.498568,0.720997,0.401148
0.5,0.483785,0.746342,0.387647
0.51,0.469798,0.76985,0.375392
0.52,0.456512,0.791681,0.364252
0.53,0.443873,0.812041,0.354133
0.54,0.431905,0.830536,0.345099
0.55,0.420558,0.847081,0.337111
0.56,0.409773,0.861622,0.330114
0.57,0.39948,0.874141,0.324041
0.58,0.389607,0.884648,0.318812
0.59,0.380079,0.893182,0.314336
0.6,0.370824,0.899802,0.310512
0.61,0.361777,0.904581,0.307233
0.62,0.352881,0.9076,0.304382
0.63,0.344089,0.908932,0.301842
0.64,0.33537,0.908635,0.299489
0.65,0.326702,0.906739,0.297203
0.66,0.318077,0.903234,0.294862
0.67,0.309493,0.898064,0.292349
0.68,0.300956,0.891118,0.289546
0.69,0.292469,0.882223,0.286339
0.7,0.284034,0.871141,0.282616
0.71,0.275645,0.857569,0.278264
0.72,0.267286,0.841138,0.273173
0.73,0.258929,0.821414,0.267233
0.74,0.250532,0.797902,0.260344
0.75,0.242043,0.770061,0.252414
0.76,0.233405,0.737322,0.243373
0.77,0.224559,0.699117,0.233185
0.78,0.215457,0.654936,0.22186
0.79,0.206075,0.604411,0.20948
0.8,0.196426,0.547447,0.196215
0.81,0.186583,0.484412,0.18235
0.82,0.176695,0.41637,0.168291
0.83,0.167,0.345331,0.154564
0.84,0.157816,0.274374,0.14177
0.85,0.149513,0.207435,0.130495
0.86,0.14243,0.148559,0.121183
0.87,0.136785,0.100728,0.114014
0.88,0.132597,0.0649252,0.10887
0.89,0.129698,0.0400802,0.105407
0.9,0.127807,0.0239006,0.103199
0.91,0.126632,0.013872,0.101847
0.92,0.125929,0.00788097,0.101047
0.93,0.125519,0.00439921,0.100583
0.94,0.125285,0.00241829,0.10032
0.95,0.125155,0.00131056,0.100174
0.96,0.125083,0.000699935,0.100093
0.97,0.125044,0.000366616,0.10005
0.98,0.125024,0.000183681,0.100027
0.99,0.125015,7.6886e-05,0.100017
1,0.125015,0,0.100017
