x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,2.23442e-17,1
0.06,1,1.17377e-16,1
0.07,1,8.1048e-16,1
0.08,1,4.25447e-15,1
0.09,1,2.08775e-14,1
0.1,1,9.93572e-14,1
0.11,1,4.60711e-13,1
0.12,1,2.09781e-12,1
0.13,1,9.49508e-12,1
0.14,1,4.36011e-11,1
0.15,1,2.07133e-10,1
0.16,1,9.96743e-10,1
0.17,1,4.38295e-09,1
0.18,1,1.45519e-08,1
0.19,1,4.54256e-08,1
0.2,1,1.51335e-07,1
0.21,1,4.82046e-07,0.999999
0.22,0.999999,1.4748e-06,0.999998
0.23,0.999996,4.32982e-06,0.999995
0.24,0.99999,1.2185e-05,0.999986
0.25,0.999972,3.28303e-05,0.999961
0.26,0.999928,8.45779e-05,0.9999
0.27,0.999824,0.000208048,0.999754
0.28,0.999586,0.000487915,0.999423
0.29,0.999076,0.00108922,0.998712
0.3,0.998037,0.00231078,0.997268
0.31,0.996046,0.0046511,0.994506
0.32,0.992454,0.00886785,0.989543
0.33,0.986387,0.0159935,0.981199
0.34,0.976812,0.0272589,0.968121
0.35,0.962741,0.0438927,0.949068
0.36,0.943498,0.0668242,0.923304
0.37,0.918977,0.0964028,0.890928
0.38,0.889709,0.132283,0.852925
0.39,0.856701,0.173551,0.810898
0.4,0.821152,0.219009,0.766622
0.41,0.784191,0.267443,0.72169
0.42,0.746756,0.317778,0.677347
0.43,0.709567,0.369117,0.634486
0.44,0.673156,0.420711,0.593705
0.45,0.637915,0.471919,0.555393
0.46,0.604129,0.522162,0.519789
0.47,0.572002,0.570887,0.487031
0.48,0.541676,0.617544,0.457188
0.49,0.513231,0.661575,0.430274
0.5,0.486677,0.701874,0.406316
0.51,0.461791,0.73856,0.384944
0.52,0.438462,0.771839,0.365887
0.53,0.416761,0.800559,0.349237
0.54,0.396573,0.824224,0.334821
0.55,0.377739,0.842446,0.322397
0.56,0.360069,0.854941,0.311662
0.57,0.343366,0.861516,0.302263
0.58,0.327435,0.862042,0.293802
0.59,0.312102,0.856416,0.285855
0.6,0.297221,0.844511,0.277986
0.61,0.28268,0.826126,0.269773
0.62,0.268398,0.800943,0.260827
0.63,0.254325,0.768511,0.250822
0.64,0.240434,0.728267,0.239512
0.65,0.226717,0.679616,0.226768
0.66,0.213188,0.622083,0.2126
0.67,0.199894,0.555564,0.197202
0.68,0.186937,0.480707,0.180978
0.69,0.174503,0.399395,0.164573
0.7,0.162886,0.315227,0.148839
0.71,0.152481,0.233629,0.134727
0.72,0.143717,0.161019,0.123068
0.73,0.136904,0.102768,0.114295
0.74,0.132078,0.060973,0.108306
0.75,0.128962,0.0339827,0.104569
0.76,0.127109,0.0180152,0.102403
0.77,0.126079,0.00918036,0.10122
0.78,0.125533,0.00452952,0.1006
0.79,0.125256,0.00217305,0.100288
0.8,0.12512,0.00101601,0.100134
0.81,0.125055,0.000463462,0.100061
0.82,0.125024,0.000206353,0.100027
0.83,0.125011,8.96919e-05,0.100012
0.84,0.125004,3.80575e-05,0.100005
0.85,0.125002,1.57635e-05,0.100002
0.86,0.125001,6.37347e-06,0.100001
0.87,0.125,2.51533e-06,0.1
0.88,0.125,9.68688e-07,0.1
0.89,0.125,3.65745e-07,0.1
0.9,0.125,1.25726e-07,0.1
0.91,0.125,4.34599e-08,0.1
0.92,0.125,1.69941e-08,0.1
0.93,0.125,6.14442e-09,0.1
0.94,0.125,2.06337e-09,0.1
0.95,0.125,6.75848e-10,0.1
0.96,0.125,2.15672e-10,0.1
0.97,0.125,6.71209e-11,0.1
0.98,0.125,2.03144e-11,0.1
0.99,0.125,5.64314e-12,0.1
1,0.125,0,0.1
