x,rho,u,p
0,1,0,1
0.01,1,4.19323e-16,1
0.02,1,2.35614e-15,1
0.03,1,1.0248e-14,1
0.04,1,4.3158e-14,1
0.05,1,1.77802e-13,1
0.06,1,7.18218e-13,1
0.07,1,2.86255e-12,1
0.08,1,1.13761e-11,1
0.09,1,4.57137e-11,1
0.1,1,1.9074e-10,1
0.11,1,8.43309e-10,1
0.12,1,3.52495e-09,1
0.13,1,1.096e-08,1
0.14,1,3.05361e-08,1
0.15,1,9.19364e-08,1
0.16,1,2.69909e-07,1
0.17,0.999999,7.662e-07,0.999999
0.18,0.999998,2.10062e-06,0.999998
0.19,0.999995,5.55812e-06,0.999993
0.2,0.999988,1.41814e-05,0.999983
0.21,0.999971,3.48594e-05,0.999959
0.22,0.99993,8.24704e-05,0.999902
0.23,0.999841,0.000187583,0.999778
0.24,0.999653,0.000409752,0.999515
0.25,0.999273,0.000858559,0.998984
0.26,0.99854,0.00172351,0.997962
0.27,0.997194,0.00331074,0.996088
0.28,0.994847,0.00607845,0.992825
0.29,0.990967,0.0106553,0.987449
0.3,0.984901,0.0178199,0.979079
0.31,0.975952,0.0284216,0.966799
0.32,0.963507,0.0432422,0.949844
0.33,0.947192,0.0628297,0.927812
0.34,0.926981,0.0873656,0.900817
0.35,0.903217,0.116627,0.869485
0.36,0.876521,0.150063,0.834809
0.37,0.847643,0.186938,0.797925
0.38,0.817328,0.226476,0.759915
0.39,0.786233,0.267955,0.721695
0.4,0.754895,0.31075,0.683981
0.41,0.723736,0.354329,0.647305
0.42,0.69308,0.398242,0.612048
0.43,0.663179,0.442097,0.578475
0.44,0.634224,0.48554,0.546768
0.45,0.606359,0.528239,0.517045
0.46,0.579696,0.569872,0.48938
0.47,0.554308,0.610125,0.463808
0.48,0.530239,0.648692,0.440333
0.49,0.507498,0.685284,0.41893
0.5,0.486074,0.719634,0.399549
0.51,0.465942,0.751242,0.382173
0.52,0.447026,0.779981,0.366679
0.53,0.429256,0.805774,0.35295
0.54,0.412585,0.828144,0.340945
0.55,0.396906,0.846899,0.330528
0.56,0.382102,0.861893,0.321538
0.57,0.368045,0.873038,0.313782
0.58,0.354605,0.880293,0.307041
0.59,0.341657,0.883657,0.301067
0.6,0.329086,0.883137,0.295593
0.61,0.316797,0.878721,0.290342
0.62,0.304715,0.870345,0.285033
0.63,0.292785,0.857861,0.279389
0.64,0.280969,0.841014,0.273152
0.65,0.269239,0.819431,0.266083
0.66,0.257572,0.792617,0.257977
0.67,0.245944,0.759974,0.248666
0.68,0.234332,0.720849,0.23804
0.69,0.222712,0.674602,0.226058
0.7,0.211076,0.62073,0.212777
0.71,0.199443,0.559054,0.198381
0.72,0.187883,0.489987,0.18321
0.73,0.176551,0.414889,0.167785
0.74,0.165699,0.336436,0.152791
0.75,0.155683,0.25879,0.139015
0.76,0.146913,0.187193,0.127201
0.77,0.139743,0.126673,0.117845
0.78,0.134337,0.0802589,0.111044
0.79,0.130592,0.047944,0.106491
0.8,0.128193,0.0272836,0.103657
0.81,0.126754,0.0149426,0.101991
0.82,0.125934,0.00793857,0.101054
0.83,0.125485,0.0041127,0.100545
0.84,0.125246,0.00208412,0.100276
0.85,0.125122,0.0010348,0.100137
0.86,0.125059,0.000503817,0.100067
0.87,0.125028,0.000240613,0.100032
0.88,0.125013,0.000112728,0.100015
0.89,0.125006,5.18077e-05,0.100007
0.9,0.125003,2.33547e-05,0.100003
0.91,0.125001,1.0326e-05,0.100001
0.92,0.125001,4.4775e-06,0.100001
0.93,0.125,1.90384e-06,0.1
0.94,0.125,7.93805e-07,0.1
0.95,0.125,3.25538e-07,0.1
0.96,0.125,1.22005e-07,0.1
0.97,0.125,4.63263e-08,0.1
0.98,0.125,1.95289e-08,0.1
0.99,0.125,6.91364e-09,0.1
1,0.125,0,0.1
