x,rho,u,p
0,1,0,1
0.01,1,9.0473e-08,1
0.02,1,3.02149e-07,1
0.03,0.999999,7.42904e-07,0.999999
0.04,0.999999,1.7009e-06,0.999998
0.05,0.999997,3.76445e-06,0.999996
0.06,0.999993,8.11216e-06,0.99999
0.07,0.999986,1.70407e-05,0.99998
0.08,0.999971,3.48898e-05,0.999959
0.09,0.999941,6.95959e-05,0.999918
0.1,0.999886,0.000135183,0.99984
0.11,0.999784,0.000255553,0.999698
0.12,0.999603,0.000469912,0.999444
0.13,0.99929,0.000840003,0.999006
0.14,0.998767,0.00145891,0.998275
0.15,0.99792,0.00246047,0.997092
0.16,0.996595,0.00402742,0.995243
0.17,0.994595,0.00639541,0.992455
0.18,0.991681,0.00984927,0.988399
0.19,0.987587,0.0147087,0.982716
0.2,0.982048,0.0213019,0.975047
0.21,0.974827,0.0299306,0.965087
0.22,0.965753,0.0408312,0.952626
0.23,0.954745,0.0541435,0.937591
0.24,0.941829,0.0698944,0.92006
0.25,0.927131,0.0880001,0.900251
0.26,0.910849,0.108287,0.878484
0.27,0.893234,0.130523,0.855142
0.28,0.87455,0.154444,0.830619
0.29,0.855055,0.179786,0.805293
0.3,0.834986,0.206298,0.779505
0.31,0.814552,0.233752,0.753546
0.32,0.79393,0.261945,0.727656
0.33,0.773268,0.290703,0.702035
0.34,0.752688,0.319871,0.676839
0.35,0.732292,0.349316,0.652193
0.36,0.712163,0.378919,0.628194
0.37,0.692368,0.408572,0.604917
0.38,0.672966,0.438177,0.58242
0.39,0.654002,0.467643,0.560749
0.4,0.635517,0.49688,0.539937
0.41,0.617545,0.525803,0.520009
0.42,0.600114,0.554324,0.500984
0.43,0.583249,0.582357,0.482878
0.44,0.566971,0.609811,0.465701
0.45,0.551298,0.636594,0.44946
0.46,0.536244,0.66261,0.434162
0.47,0.52182,0.687759,0.419811
0.48,0.508032,0.711941,0.406407
0.49,0.494879,0.73506,0.393947
0.5,0.482352,0.757025,0.382422
0.51,0.470436,0.777761,0.371819
0.52,0.459113,0.797119,0.362133
0.53,0.448347,0.815083,0.353329
0.54,0.438107,0.831651,0.345374
0.55,0.428364,0.846699,0.33826
0.56,0.419077,0.860198,0.331953
0.57,0.410194,0.872135,0.326414
0.58,0.401663,0.882518,0.321593
0.59,0.393427,0.891378,0.317436
0.6,0.385427,0.898761,0.31388
0.61,0.377608,0.904734,0.310856
0.62,0.369918,0.909373,0.308291
0.63,0.362314,0.912757,0.306106
0.64,0.35476,0.914967,0.304221
0.65,0.347231,0.916074,0.302555
0.66,0.339712,0.916133,0.301028
0.67,0.3322,0.91518,0.29956
0.68,0.324699,0.913221,0.298073
0.69,0.317219,0.910234,0.29649
0.7,0.309776,0.906157,0.294736
0.71,0.302385,0.900891,0.292737
0.72,0.295057,0.894296,0.290416
0.73,0.2878,0.886187,0.287696
0.74,0.280613,0.876333,0.284496
0.75,0.273482,0.864456,0.280734
0.76,0.266384,0.850231,0.276322
0.77,0.259283,0.833282,0.271171
0.78,0.25213,0.813186,0.265191
0.79,0.244867,0.789477,0.258299
0.8,0.23743,0.761653,0.250418
0.81,0.229751,0.729192,0.241494
0.82,0.221771,0.691584,0.231499
0.83,0.213442,0.648375,0.220453
0.84,0.204746,0.599246,0.208434
0.85,0.195704,0.544126,0.195605
0.86,0.186394,0.483356,0.182226
0.87,0.176965,0.417897,0.168664
0.88,0.167648,0.349537,0.155393
0.89,0.158747,0.281009,0.142954
0.9,0.15061,0.215828,0.131882
0.91,0.143568,0.157689,0.122599
0.92,0.137845,0.109499,0.115307
0.93,0.133498,0.0724926,0.109945
0.94,0.130406,0.0460469,0.106236
0.95,0.128331,0.0282676,0.103802
0.96,0.127005,0.0168575,0.102273
0.97,0.126197,0.00974066,0.101351
0.98,0.125736,0.00529882,0.100828
0.99,0.125519,0.00234437,0.100583
1,0.125519,0,0.100583
