x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,1.11752e-17,1
0.06,1,7.27022e-17,1
0.07,1,4.92165e-16,1
0.08,1,2.8081e-15,1
0.09,1,1.39305e-14,1
0.1,1,6.7347e-14,1
0.11,1,3.16437e-13,1
0.12,1,1.45586e-12,1
0.13,1,6.63025e-12,1
0.14,1,3.03177e-11,1
0.15,1,1.42917e-10,1
0.16,1,7.03606e-10,1
0.17,1,3.23191e-09,1
0.18,1,1.12471e-08,1
0.19,1,3.52315e-08,1
0.2,1,1.18143e-07,1
0.21,1,3.81275e-07,1
0.22,0.999999,1.18213e-06,0.999999
0.23,0.999997,3.51658e-06,0.999996
0.24,0.999992,1.00263e-05,0.999988
0.25,0.999977,2.73662e-05,0.999968
0.26,0.99994,7.1412e-05,0.999916
0.27,0.999849,0.000177912,0.999789
0.28,0.999642,0.000422539,0.9995
0.29,0.999189,0.000955132,0.99887
0.3,0.998257,0.00205152,0.997574
0.31,0.996446,0.00417994,0.995061
0.32,0.993136,0.00806562,0.990485
0.33,0.987469,0.0147179,0.982688
0.34,0.978408,0.0253704,0.970303
0.35,0.964919,0.0412948,0.952022
0.36,0.946249,0.0635046,0.926994
0.37,0.922195,0.092453,0.895189
0.38,0.893216,0.127881,0.857502
0.39,0.860295,0.168916,0.815515
0.4,0.82465,0.214349,0.771043
0.41,0.787455,0.262931,0.72575
0.42,0.749694,0.313541,0.680951
0.43,0.712125,0.36524,0.637591
0.44,0.675311,0.41725,0.596307
0.45,0.639662,0.468906,0.557511
0.46,0.605476,0.519611,0.521455
0.47,0.57297,0.568796,0.488287
0.48,0.54229,0.615897,0.458079
0.49,0.513523,0.660343,0.430849
0.5,0.486684,0.700952,0.406634
0.51,0.461536,0.737883,0.38504
0.52,0.437963,0.77139,0.365782
0.53,0.416048,0.800243,0.348968
0.54,0.395673,0.823935,0.334419
0.55,0.376672,0.842067,0.321882
0.56,0.358852,0.854347,0.311048
0.57,0.34201,0.860576,0.301549
0.58,0.325949,0.860619,0.292979
0.59,0.310493,0.854366,0.284902
0.6,0.295493,0.841681,0.276875
0.61,0.280837,0.82235,0.268467
0.62,0.266445,0.796044,0.25929
0.63,0.252268,0.762297,0.249016
0.64,0.238282,0.720543,0.237412
0.65,0.224481,0.6702,0.224361
0.66,0.210886,0.610843,0.209903
0.67,0.197554,0.54248,0.194264
0.68,0.1846,0.465961,0.177898
0.69,0.172231,0.383481,0.161495
0.7,0.160764,0.299039,0.145947
0.71,0.150608,0.218411,0.132213
0.72,0.142185,0.148064,0.121072
0.73,0.135761,0.0929094,0.11286
0.74,0.131302,0.0542605,0.107367
0.75,0.128481,0.0298301,0.104002
0.76,0.126832,0.0156304,0.102083
0.77,0.125927,0.00788423,0.101047
0.78,0.125454,0.00385369,0.100511
0.79,0.125216,0.00183217,0.100243
0.8,0.1251,0.000848953,0.100112
0.81,0.125045,0.000383731,0.100051
0.82,0.12502,0.000169261,0.100022
0.83,0.125009,7.2865e-05,0.10001
0.84,0.125004,3.0613e-05,0.100004
0.85,0.125001,1.25516e-05,0.100002
0.86,0.125001,5.02209e-06,0.100001
0.87,0.125,1.96093e-06,0.1
0.88,0.125,7.46916e-07,0.1
0.89,0.125,2.76375e-07,0.1
0.9,0.125,9.38909e-08,0.1
0.91,0.125,3.29488e-08,0.1
0.92,0.125,1.27425e-08,0.1
0.93,0.125,4.48057e-09,0.1
0.94,0.125,1.48677e-09,0.1
0.95,0.125,4.80539e-10,0.1
0.96,0.125,1.51315e-10,0.1
0.97,0.125,4.64729e-11,0.1
0.98,0.125,1.3881e-11,0.1
0.99,0.125,3.81097e-12,0.1
1,0.125,0,0.1
