x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,1.67604e-17,1
0.06,1,8.94579e-17,1
0.07,1,6.37382e-16,1
0.08,1,3.46157e-15,1
0.09,1,1.70694e-14,1
0.1,1,8.18743e-14,1
0.11,1,3.82097e-13,1
0.12,1,1.74869e-12,1
0.13,1,7.93483e-12,1
0.14,1,3.63332e-11,1
0.15,1,1.72344e-10,1
0.16,1,8.41812e-10,1
0.17,1,3.77099e-09,1
0.18,1,1.27929e-08,1
0.19,1,4.00136e-08,1
0.2,1,1.33792e-07,1
0.21,1,4.28952e-07,0.999999
0.22,0.999999,1.32108e-06,0.999998
0.23,0.999997,3.90407e-06,0.999995
0.24,0.999991,1.10585e-05,0.999987
0.25,0.999975,2.9988e-05,0.999965
0.26,0.999934,7.77512e-05,0.999908
0.27,0.999837,0.000192472,0.999772
0.28,0.999615,0.000454234,0.999463
0.29,0.999134,0.00102036,0.998793
0.3,0.99815,0.00217807,0.997424
0.31,0.99625,0.00441071,0.994789
0.32,0.992801,0.00845988,0.990022
0.33,0.986935,0.0153469,0.981954
0.34,0.977619,0.0263047,0.969223
0.35,0.963838,0.042584,0.950555
0.36,0.944879,0.0651567,0.925156
0.37,0.920588,0.0944237,0.893061
0.38,0.891461,0.130082,0.855211
0.39,0.858494,0.171237,0.8132
0.4,0.822894,0.216685,0.768824
0.41,0.785816,0.265194,0.723711
0.42,0.748218,0.315667,0.67914
0.43,0.71084,0.367186,0.63603
0.44,0.674228,0.418988,0.594999
0.45,0.638784,0.470419,0.556446
0.46,0.604799,0.520892,0.520618
0.47,0.572483,0.569846,0.487656
0.48,0.541982,0.616724,0.457632
0.49,0.513377,0.660961,0.43056
0.5,0.486681,0.701415,0.406475
0.51,0.461664,0.738223,0.384993
0.52,0.438214,0.771615,0.365835
0.53,0.416407,0.800402,0.349104
0.54,0.396126,0.824081,0.334621
0.55,0.377208,0.842259,0.322142
0.56,0.359464,0.854648,0.311357
0.57,0.342691,0.861052,0.301909
0.58,0.326696,0.861339,0.293394
0.59,0.311301,0.855403,0.285382
0.6,0.296361,0.843112,0.277435
0.61,0.281762,0.824259,0.269125
0.62,0.267426,0.79852,0.260065
0.63,0.253301,0.765436,0.249926
0.64,0.239362,0.724443,0.23847
0.65,0.225603,0.674952,0.225573
0.66,0.21204,0.616511,0.211259
0.67,0.198726,0.549071,0.195739
0.68,0.18577,0.473377,0.179441
0.69,0.173366,0.391466,0.163033
0.7,0.161821,0.307136,0.147388
0.71,0.151538,0.225989,0.133461
0.72,0.142943,0.15448,0.122057
0.73,0.136324,0.0977624,0.113565
0.74,0.131682,0.0575458,0.107826
0.75,0.128715,0.0318525,0.104278
0.76,0.126966,0.0167872,0.102238
0.77,0.126,0.00851096,0.10113
0.78,0.125492,0.0041796,0.100554
0.79,0.125235,0.00199615,0.100264
0.8,0.12511,0.000929129,0.100123
0.81,0.12505,0.000421905,0.100056
0.82,0.125022,0.000186978,0.100025
0.83,0.12501,8.08822e-05,0.100011
0.84,0.125004,3.41509e-05,0.100005
0.85,0.125002,1.4074e-05,0.100002
0.86,0.125001,5.66088e-06,0.100001
0.87,0.125,2.22225e-06,0.1
0.88,0.125,8.51112e-07,0.1
0.89,0.125,3.18296e-07,0.1
0.9,0.125,1.0879e-07,0.1
0.91,0.125,3.78042e-08,0.1
0.92,0.125,1.47159e-08,0.1
0.93,0.125,5.25736e-09,0.1
0.94,0.125,1.75275e-09,0.1
0.95,0.125,5.70396e-10,0.1
0.96,0.125,1.80814e-10,0.1
0.97,0.125,5.59026e-11,0.1
0.98,0.125,1.68085e-11,0.1
0.99,0.125,4.64208e-12,0.1
1,0.125,0,0.1
