x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,3.89762e-17,1
0.05,1,2.17265e-16,1
0.06,1,1.38163e-15,1
0.07,1,6.57521e-15,1
0.08,1,3.09673e-14,1
0.09,1,1.41839e-13,1
0.1,1,6.34749e-13,1
0.11,1,2.80328e-12,1
0.12,1,1.23591e-11,1
0.13,1,5.5387e-11,1
0.14,1,2.54658e-10,1
0.15,1,1.1766e-09,1
0.16,1,4.99667e-09,1
0.17,1,1.59131e-08,1
0.18,1,4.84143e-08,1
0.19,1,1.5735e-07,1
0.2,1,4.88618e-07,0.999999
0.21,0.999999,1.45945e-06,0.999998
0.22,0.999996,4.18974e-06,0.999995
0.23,0.99999,1.15481e-05,0.999986
0.24,0.999974,3.05262e-05,0.999964
0.25,0.999935,7.72942e-05,0.999909
0.26,0.999841,0.000187227,0.999778
0.27,0.999633,0.000433248,0.999487
0.28,0.999189,0.00095634,0.998869
0.29,0.998294,0.00201065,0.997622
0.3,0.996586,0.00402009,0.99525
0.31,0.993513,0.00763253,0.990995
0.32,0.988317,0.0137423,0.983831
0.33,0.980082,0.0234418,0.972541
0.34,0.967879,0.0378696,0.955941
0.35,0.950998,0.0579679,0.933201
0.36,0.929179,0.0842246,0.904169
0.37,0.902722,0.116525,0.869488
0.38,0.872412,0.154202,0.830446
0.39,0.83929,0.196245,0.788623
0.4,0.80441,0.241552,0.745545
0.41,0.768695,0.289102,0.702476
0.42,0.732877,0.338021,0.660365
0.43,0.697513,0.38758,0.61988
0.44,0.663019,0.437163,0.58147
0.45,0.6297,0.486229,0.545426
0.46,0.597785,0.534278,0.511931
0.47,0.567437,0.580823,0.481089
0.48,0.538765,0.62538,0.452947
0.49,0.511824,0.667457,0.427504
0.5,0.486607,0.706277,0.404746
0.51,0.462954,0.741785,0.384409
0.52,0.440774,0.773962,0.366294
0.53,0.420086,0.802005,0.350416
0.54,0.400792,0.825478,0.33663
0.55,0.382752,0.844037,0.324732
0.56,0.365801,0.857435,0.314465
0.57,0.34976,0.865506,0.305522
0.58,0.334452,0.86815,0.297556
0.59,0.319715,0.865294,0.29019
0.6,0.305409,0.856853,0.283033
0.61,0.291423,0.842679,0.275695
0.62,0.277679,0.822524,0.267808
0.63,0.264119,0.796006,0.25904
0.64,0.25071,0.762614,0.249122
0.65,0.237432,0.721742,0.237861
0.66,0.224279,0.672772,0.225171
0.67,0.21126,0.615236,0.211094
0.68,0.198422,0.549057,0.195845
0.69,0.185865,0.474913,0.179837
0.7,0.173775,0.394689,0.163702
0.71,0.162447,0.311914,0.148267
0.72,0.152276,0.231834,0.13444
0.73,0.143683,0.160586,0.123005
0.74,0.136974,0.10327,0.114371
0.75,0.13219,0.0618906,0.108436
0.76,0.129072,0.0349153,0.104696
0.77,0.127198,0.0187654,0.102504
0.78,0.126141,0.00970731,0.10129
0.79,0.125573,0.00486763,0.100645
0.8,0.12528,0.0023761,0.100315
0.81,0.125134,0.00113173,0.10015
0.82,0.125062,0.000526548,0.10007
0.83,0.125028,0.000239421,0.100032
0.84,0.125013,0.000106409,0.100014
0.85,0.125005,4.62268e-05,0.100006
0.86,0.125002,1.96283e-05,0.100003
0.87,0.125001,8.14543e-06,0.100001
0.88,0.125,3.30337e-06,0.1
0.89,0.125,1.30935e-06,0.1
0.9,0.125,5.08572e-07,0.1
0.91,0.125,1.86539e-07,0.1
0.92,0.125,6.48832e-08,0.1
0.93,0.125,2.46523e-08,0.1
0.94,0.125,9.55635e-09,0.1
0.95,0.125,3.36465e-09,0.1
0.96,0.125,1.14379e-09,0.1
0.97,0.125,3.7917e-10,0.1
0.98,0.125,1.22128e-10,0.1
0.99,0.125,3.58355e-11,0.1
1,0.125,0,0.1
