x,rho,u,p
0,1,0,1
0.01,1,4.42504e-17,1
0.02,1,2.32394e-16,1
0.03,1,1.41102e-15,1
0.04,1,6.34236e-15,1
0.05,1,2.78398e-14,1
0.06,1,1.1907e-13,1
0.07,1,4.98294e-13,1
0.08,1,2.04945e-12,1
0.09,1,8.35083e-12,1
0.1,1,3.41704e-11,1
0.11,1,1.44241e-10,1
0.12,1,6.51687e-10,1
0.13,1,2.86741e-09,1
0.14,1,9.46411e-09,1
0.15,1,2.6962e-08,1
0.16,1,8.27406e-08,1
0.17,1,2.48952e-07,1
0.18,0.999999,7.23464e-07,0.999999
0.19,0.999998,2.02799e-06,0.999998
0.2,0.999995,5.47957e-06,0.999994
0.21,0.999988,1.42585e-05,0.999983
0.22,0.99997,3.56956e-05,0.999958
0.23,0.999927,8.58843e-05,0.999898
0.24,0.999832,0.000198371,0.999765
0.25,0.999628,0.000439324,0.99948
0.26,0.999211,0.000931733,0.998898
0.27,0.998398,0.00188987,0.997765
0.28,0.996896,0.00366132,0.995674
0.29,0.99426,0.00676657,0.992015
0.3,0.989891,0.0119164,0.985971
0.31,0.98306,0.0199806,0.976564
0.32,0.973007,0.0318875,0.962808
0.33,0.959102,0.0484555,0.94393
0.34,0.941013,0.0702036,0.919616
0.35,0.918819,0.0972168,0.890144
0.36,0.892998,0.129134,0.856344
0.37,0.864298,0.165265,0.819389
0.38,0.833563,0.204764,0.780536
0.39,0.801588,0.246784,0.740919
0.4,0.769049,0.290562,0.701464
0.41,0.736485,0.33545,0.662866
0.42,0.704311,0.380902,0.625629
0.43,0.672843,0.426449,0.590102
0.44,0.642321,0.471678,0.556521
0.45,0.612928,0.516206,0.525044
0.46,0.5848,0.559666,0.495766
0.47,0.558032,0.601696,0.468741
0.48,0.532684,0.641937,0.443982
0.49,0.508773,0.680045,0.421465
0.5,0.486274,0.71572,0.401127
0.51,0.465143,0.748554,0.382903
0.52,0.445315,0.778315,0.366684
0.53,0.426725,0.80478,0.352364
0.54,0.409305,0.827532,0.339864
0.55,0.392947,0.846339,0.329035
0.56,0.377523,0.861024,0.319692
0.57,0.362892,0.871478,0.311618
0.58,0.348912,0.877646,0.304559
0.59,0.335446,0.879507,0.298234
0.6,0.322373,0.877048,0.292341
0.61,0.309592,0.870224,0.286569
0.62,0.297026,0.858923,0.28061
0.63,0.284618,0.842934,0.274166
0.64,0.27233,0.821926,0.266964
0.65,0.260132,0.795438,0.258765
0.66,0.248003,0.762898,0.249374
0.67,0.23592,0.723657,0.238657
0.68,0.223867,0.677072,0.226558
0.69,0.211838,0.62263,0.213127
0.7,0.199858,0.560147,0.198546
0.71,0.188003,0.490057,0.183168
0.72,0.176427,0.413785,0.16753
0.73,0.16539,0.334141,0.152348
0.74,0.155253,0.2555,0.138443
0.75,0.146431,0.183334,0.126582
0.76,0.139278,0.122811,0.117265
0.77,0.13394,0.0768948,0.110562
0.78,0.130287,0.0453412,0.106131
0.79,0.127979,0.0254522,0.103408
0.8,0.126614,0.0137438,0.10183
0.81,0.125847,0.00719548,0.100955
0.82,0.125433,0.00367117,0.100486
0.83,0.125216,0.00183073,0.100242
0.84,0.125105,0.000893711,0.100118
0.85,0.12505,0.000427409,0.100057
0.86,0.125024,0.000200303,0.100026
0.87,0.125011,9.19934e-05,0.100012
0.88,0.125005,4.14032e-05,0.100005
0.89,0.125002,1.82594e-05,0.100002
0.9,0.125001,7.88999e-06,0.100001
0.91,0.125,3.3403e-06,0.1
0.92,0.125,1.3857e-06,0.1
0.93,0.125,5.62693e-07,0.1
0.94,0.125,2.2083e-07,0.1
0.95,0.125,8.0662e-08,0.1
0.96,0.125,3.11249e-08,0.1
0.97,0.125,1.28457e-08,0.1
0.98,0.125,4.81407e-09,0.1
0.99,0.125,1.57652e-09,0.1
1,0.125,0,0.1
