x,rho,u,p
0,1,0,1
0.01,1,6.63521e-17,1
0.02,1,3.70527e-16,1
0.03,1,2.06854e-15,1
0.04,1,9.08847e-15,1
0.05,1,3.94486e-14,1
0.06,1,1.66837e-13,1
0.07,1,6.90969e-13,1
0.08,1,2.81613e-12,1
0.09,1,1.14015e-11,1
0.1,1,4.67791e-11,1
0.11,1,2.01093e-10,1
0.12,1,9.07631e-10,1
0.13,1,3.78962e-09,1
0.14,1,1.18302e-08,1
0.15,1,3.36517e-08,1
0.16,1,1.0339e-07,1
0.17,1,3.07733e-07,1
0.18,0.999999,8.84546e-07,0.999999
0.19,0.999998,2.45297e-06,0.999997
0.2,0.999994,6.55739e-06,0.999992
0.21,0.999986,1.68829e-05,0.99998
0.22,0.999965,4.18225e-05,0.999951
0.23,0.999916,9.9577e-05,0.999882
0.24,0.999807,0.000227617,0.999731
0.25,0.999578,0.000498916,0.99941
0.26,0.999113,0.00104733,0.998761
0.27,0.998218,0.00210289,0.997514
0.28,0.99658,0.00403334,0.995235
0.29,0.99374,0.00738077,0.991293
0.3,0.989082,0.0128727,0.984852
0.31,0.981877,0.0213821,0.974937
0.32,0.971388,0.0338173,0.960594
0.33,0.957026,0.0509518,0.941114
0.34,0.938517,0.0732418,0.916264
0.35,0.915997,0.100709,0.886396
0.36,0.889976,0.132949,0.852384
0.37,0.861213,0.169254,0.815402
0.38,0.830534,0.208788,0.776678
0.39,0.798709,0.250727,0.737306
0.4,0.766386,0.294334,0.698168
0.41,0.734081,0.338986,0.659927
0.42,0.702191,0.384154,0.623062
0.43,0.671017,0.429386,0.587904
0.44,0.640791,0.474281,0.554678
0.45,0.611687,0.518465,0.523534
0.46,0.583837,0.561582,0.494563
0.47,0.557331,0.603276,0.467814
0.48,0.532226,0.6432,0.443299
0.49,0.508535,0.681022,0.420993
0.5,0.486239,0.716451,0.400835
0.51,0.465297,0.749058,0.382771
0.52,0.445641,0.778629,0.36669
0.53,0.427206,0.804972,0.352483
0.54,0.409928,0.827656,0.340077
0.55,0.393697,0.846459,0.329325
0.56,0.378389,0.861211,0.32005
0.57,0.363865,0.871806,0.312037
0.58,0.349986,0.878191,0.30504
0.59,0.336617,0.880351,0.298783
0.6,0.323638,0.878276,0.292973
0.61,0.310949,0.871927,0.287304
0.62,0.298474,0.861202,0.281472
0.63,0.286156,0.845903,0.275185
0.64,0.273956,0.825712,0.268171
0.65,0.261845,0.800185,0.260189
0.66,0.249801,0.768763,0.251044
0.67,0.237801,0.730803,0.240592
0.68,0.225827,0.685654,0.228766
0.69,0.213869,0.632768,0.215595
0.7,0.201944,0.571884,0.201237
0.71,0.190115,0.503294,0.186008
0.72,0.17852,0.428201,0.170409
0.73,0.167398,0.349117,0.155121
0.74,0.157092,0.270101,0.140949
0.75,0.148012,0.196459,0.128679
0.76,0.140535,0.133524,0.118874
0.77,0.134856,0.0847892,0.111693
0.78,0.1309,0.0506297,0.106864
0.79,0.12836,0.0287265,0.103853
0.8,0.126837,0.0156529,0.102086
0.81,0.125972,0.00826017,0.101097
0.82,0.1255,0.00424523,0.100563
0.83,0.125251,0.00213192,0.100282
0.84,0.125124,0.00104803,0.100139
0.85,0.12506,0.000504764,0.100067
0.86,0.125028,0.00023827,0.100032
0.87,0.125013,0.000110244,0.100015
0.88,0.125006,4.99966e-05,0.100007
0.89,0.125003,2.22223e-05,0.100003
0.9,0.125001,9.67979e-06,0.100001
0.91,0.125,4.13187e-06,0.100001
0.92,0.125,1.72841e-06,0.1
0.93,0.125,7.07828e-07,0.1
0.94,0.125,2.83708e-07,0.1
0.95,0.125,1.04418e-07,0.1
0.96,0.125,3.94163e-08,0.1
0.97,0.125,1.64787e-08,0.1
0.98,0.125,6.328e-09,0.1
0.99,0.125,2.08472e-09,0.1
1,0.125,0,0.1
