x,rho,u,p
0,1,0,1
0.01,1,6.1959e-14,1
0.02,1,2.95475e-13,1
0.03,1,1.12779e-12,1
0.04,1,4.17834e-12,1
0.05,1,1.5402e-11,1
0.06,1,5.7587e-11,1
0.07,1,2.2616e-10,1
0.08,1,9.57236e-10,1
0.09,1,3.86077e-09,1
0.1,1,1.1263e-08,1
0.11,1,2.95429e-08,1
0.12,1,8.42697e-08,1
0.13,1,2.35508e-07,1
0.14,0.999999,6.38483e-07,0.999999
0.15,0.999999,1.67688e-06,0.999998
0.16,0.999996,4.26389e-06,0.999995
0.17,0.999991,1.04898e-05,0.999988
0.18,0.999979,2.49484e-05,0.99997
0.19,0.999952,5.73164e-05,0.999932
0.2,0.999893,0.000127084,0.99985
0.21,0.99977,0.000271691,0.999679
0.22,0.999527,0.000559512,0.999338
0.23,0.999062,0.00110881,0.998689
0.24,0.998212,0.00211237,0.997503
0.25,0.996728,0.0038647,0.995434
0.26,0.994256,0.00678401,0.991996
0.27,0.990335,0.0114167,0.986559
0.28,0.984428,0.0184099,0.978397
0.29,0.975982,0.0284422,0.966783
0.3,0.964529,0.0421178,0.951135
0.31,0.949794,0.0598497,0.931159
0.32,0.931766,0.0817729,0.906947
0.33,0.910701,0.107724,0.878972
0.34,0.887069,0.137293,0.847985
0.35,0.861444,0.169925,0.814864
0.36,0.834416,0.205018,0.780473
0.37,0.806518,0.241996,0.745573
0.38,0.778204,0.280347,0.710785
0.39,0.749839,0.319631,0.676591
0.4,0.721715,0.359473,0.643351
0.41,0.694058,0.399551,0.611329
0.42,0.667046,0.439578,0.580715
0.43,0.640817,0.479296,0.551641
0.44,0.615481,0.518461,0.524197
0.45,0.59112,0.556841,0.498443
0.46,0.567796,0.594207,0.474409
0.47,0.545549,0.630335,0.452111
0.48,0.524404,0.665006,0.431543
0.49,0.504372,0.698004,0.412692
0.5,0.485452,0.729122,0.395539
0.51,0.467642,0.757745,0.380125
0.52,0.450839,0.783972,0.366293
0.53,0.434973,0.807985,0.353912
0.54,0.420045,0.829208,0.343029
0.55,0.405966,0.847512,0.333542
0.56,0.392638,0.862805,0.325333
0.57,0.379956,0.875038,0.318265
0.58,0.367814,0.884199,0.31218
0.59,0.356107,0.890315,0.3069
0.6,0.344739,0.893427,0.302232
0.61,0.333628,0.89358,0.29797
0.62,0.322705,0.890794,0.293902
0.63,0.31192,0.885043,0.28981
0.64,0.301239,0.876233,0.285484
0.65,0.290637,0.864185,0.280719
0.66,0.280099,0.848619,0.275319
0.67,0.269609,0.829152,0.269104
0.68,0.259148,0.805301,0.261913
0.69,0.248689,0.776495,0.253605
0.7,0.238198,0.742104,0.244077
0.71,0.227636,0.701484,0.233269
0.72,0.216972,0.654058,0.221189
0.73,0.206192,0.599429,0.207934
0.74,0.195322,0.537566,0.193724
0.75,0.184449,0.469057,0.178917
0.76,0.173746,0.395431,0.164034
0.77,0.163489,0.319449,0.149729
0.78,0.154039,0.24517,0.136725
0.79,0.145792,0.177444,0.125666
0.8,0.13907,0.120658,0.116951
0.81,0.134002,0.0772188,0.110611
0.82,0.130472,0.0468386,0.106339
0.83,0.128186,0.0271892,0.103644
0.84,0.126791,0.0152456,0.102032
0.85,0.125979,0.0083173,0.101105
0.86,0.125523,0.0044362,0.100588
0.87,0.125274,0.00232004,0.100307
0.88,0.125141,0.0011916,0.100158
0.89,0.125071,0.000601538,0.10008
0.9,0.125035,0.000298567,0.10004
0.91,0.125017,0.000145716,0.100019
0.92,0.125008,6.99267e-05,0.100009
0.93,0.125004,3.29925e-05,0.100004
0.94,0.125002,1.53031e-05,0.100002
0.95,0.125001,6.9773e-06,0.100001
0.96,0.125,3.12621e-06,0.1
0.97,0.125,1.37389e-06,0.1
0.98,0.125,5.82921e-07,0.1
0.99,0.125,2.11402e-07,0.1
1,0.125,0,0.1
