x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,1.73911e-17,1
0.17,1,1.50848e-16,1
0.18,1,1.38684e-15,1
0.19,1,1.05454e-14,1
0.2,1,7.55284e-14,1
0.21,1,5.17367e-13,1
0.22,1,3.41626e-12,1
0.23,1,2.23099e-11,1
0.24,1,1.45013e-10,1
0.25,1,8.97445e-10,1
0.26,1,5.14999e-09,1
0.27,1,2.19279e-08,1
0.28,1,9.60418e-08,1
0.29,1,4.06261e-07,1
0.3,0.999999,1.62158e-06,0.999998
0.31,0.999995,6.09251e-06,0.999993
0.32,0.999982,2.15036e-05,0.999975
0.33,0.999939,7.11343e-05,0.999916
0.34,0.999811,0.000219982,0.999739
0.35,0.999453,0.000634174,0.999249
0.36,0.99853,0.00169904,0.997987
0.37,0.996339,0.0042165,0.995007
0.38,0.99158,0.00966055,0.988577
0.39,0.982185,0.0203685,0.976009
0.4,0.965472,0.0394128,0.953933
0.41,0.938879,0.0698755,0.919404
0.42,0.901232,0.113566,0.871579
0.43,0.853692,0.169905,0.812816
0.44,0.799407,0.236002,0.747875
0.45,0.742056,0.307997,0.681763
0.46,0.684629,0.382367,0.618156
0.47,0.629123,0.456336,0.559193
0.48,0.576753,0.527707,0.505922
0.49,0.528213,0.594605,0.458738
0.5,0.483867,0.653261,0.417945
0.51,0.443317,0.703456,0.382592
0.52,0.406292,0.745563,0.351843
0.53,0.372946,0.775646,0.325805
0.54,0.342839,0.792206,0.303665
0.55,0.315484,0.794028,0.284478
0.56,0.290399,0.780261,0.267203
0.57,0.267156,0.750426,0.250777
0.58,0.245424,0.704396,0.234232
0.59,0.225005,0.64242,0.216857
0.6,0.205853,0.565346,0.198355
0.61,0.188074,0.475196,0.178982
0.62,0.171928,0.376115,0.1596
0.63,0.157817,0.27534,0.141576
0.64,0.146221,0.182981,0.126423
0.65,0.137521,0.109029,0.115187
0.66,0.131715,0.0583301,0.107928
0.67,0.128298,0.0284428,0.103811
0.68,0.126505,0.0128883,0.101715
0.69,0.125647,0.00551124,0.100731
0.7,0.125264,0.00224476,0.100297
0.71,0.125103,0.000875006,0.100116
0.72,0.125039,0.000327119,0.100043
0.73,0.125014,0.000117392,0.100016
0.74,0.125005,4.04536e-05,0.100005
0.75,0.125002,1.33884e-05,0.100002
0.76,0.125001,4.25568e-06,0.100001
0.77,0.125,1.29947e-06,0.1
0.78,0.125,3.81422e-07,0.1
0.79,0.125,1.01523e-07,0.1
0.8,0.125,2.71655e-08,0.1
0.81,0.125,8.17817e-09,0.1
0.82,0.125,2.15207e-09,0.1
0.83,0.125,5.22975e-10,0.1
0.84,0.125,1.21671e-10,0.1
0.85,0.125,2.71713e-11,0.1
0.86,0.125,5.83191e-12,0.1
0.87,0.125,1.20322e-12,0.1
0.88,0.125,2.3867e-13,0.1
0.89,0.125,4.54256e-14,0.1
0.9,0.125,8.2962e-15,0.1
0.91,0.125,1.46761e-15,0.1
0.92,0.125,2.14546e-16,0.1
0.93,0.125,1.15902e-17,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
