x,rho,u,p
0,1,0,1
0.01,1,2.03669e-12,1
0.02,1,8.97706e-12,1
0.03,1,3.25375e-11,1
0.04,1,1.19647e-10,1
0.05,1,4.63479e-10,1
0.06,1,1.90706e-09,1
0.07,1,6.63901e-09,1
0.08,1,1.72636e-08,1
0.09,1,4.39806e-08,1
0.1,1,1.21624e-07,1
0.11,1,3.24266e-07,1
0.12,0.999999,8.39497e-07,0.999999
0.13,0.999998,2.10969e-06,0.999998
0.14,0.999996,5.14305e-06,0.999994
0.15,0.99999,1.21547e-05,0.999986
0.16,0.999976,2.78281e-05,0.999967
0.17,0.999948,6.16764e-05,0.999927
0.18,0.999888,0.000132224,0.999844
0.19,0.999768,0.000273966,0.999676
0.2,0.999536,0.000548159,0.999352
0.21,0.999105,0.00105817,0.998748
0.22,0.998334,0.00196903,0.997672
0.23,0.997014,0.00352874,0.995831
0.24,0.99485,0.00608558,0.992818
0.25,0.991462,0.0100926,0.988111
0.26,0.986399,0.0160888,0.981102
0.27,0.979193,0.0246495,0.971164
0.28,0.969424,0.0363079,0.957764
0.29,0.956809,0.0514645,0.940572
0.3,0.941263,0.0703116,0.919556
0.31,0.922922,0.0928013,0.894994
0.32,0.902113,0.118668,0.867429
0.33,0.879285,0.147497,0.837557
0.34,0.854927,0.178798,0.806113
0.35,0.829515,0.212078,0.773783
0.36,0.803466,0.246881,0.741159
0.37,0.777131,0.282804,0.708718
0.38,0.750797,0.319502,0.676835
0.39,0.724691,0.356676,0.645792
0.4,0.698993,0.394071,0.6158
0.41,0.673846,0.431458,0.587015
0.42,0.649364,0.46863,0.559546
0.43,0.625638,0.505391,0.533472
0.44,0.602737,0.541558,0.508846
0.45,0.580718,0.576946,0.485702
0.46,0.55962,0.611377,0.464056
0.47,0.539473,0.644672,0.443917
0.48,0.520294,0.676651,0.425283
0.49,0.502094,0.707137,0.408146
0.5,0.484877,0.735963,0.392498
0.51,0.468647,0.762472,0.378406
0.52,0.453285,0.786888,0.365693
0.53,0.438727,0.809522,0.354227
0.54,0.425,0.829754,0.344097
0.55,0.412028,0.847487,0.335227
0.56,0.399729,0.862653,0.327524
0.57,0.388011,0.875223,0.320882
0.58,0.376782,0.885199,0.315178
0.59,0.365952,0.892617,0.310277
0.6,0.355433,0.897532,0.306025
0.61,0.345152,0.900008,0.302262
0.62,0.335044,0.900102,0.298817
0.63,0.325062,0.897845,0.295518
0.64,0.315174,0.893224,0.292189
0.65,0.305358,0.886166,0.28866
0.66,0.295604,0.876525,0.284763
0.67,0.285903,0.864073,0.280337
0.68,0.276248,0.848492,0.275228
0.69,0.266624,0.829376,0.269291
0.7,0.257008,0.806237,0.262393
0.71,0.247366,0.778513,0.254417
0.72,0.237654,0.745596,0.24527
0.73,0.227824,0.706866,0.234899
0.74,0.217836,0.661753,0.223305
0.75,0.207664,0.609839,0.210564
0.76,0.19732,0.551,0.196859
0.77,0.186875,0.485628,0.182495
0.78,0.176477,0.414902,0.167923
0.79,0.16637,0.34108,0.153728
0.8,0.15689,0.267633,0.140576
0.81,0.14842,0.198965,0.129109
0.82,0.14131,0.13948,0.119789
0.83,0.135761,0.0921964,0.112768
0.84,0.131749,0.0577571,0.10786
0.85,0.129051,0.0345863,0.104653
0.86,0.127346,0.0199805,0.102669
0.87,0.12632,0.0112222,0.101493
0.88,0.125726,0.00616192,0.100818
0.89,0.125391,0.00331934,0.10044
0.9,0.125207,0.00175782,0.100233
0.91,0.125108,0.000916131,0.100121
0.92,0.125056,0.000470139,0.100062
0.93,0.125028,0.000237609,0.100031
0.94,0.125014,0.000118269,0.100016
0.95,0.125007,5.7969e-05,0.100008
0.96,0.125003,2.79638e-05,0.100004
0.97,0.125002,1.3237e-05,0.100002
0.98,0.125001,6.03968e-06,0.100001
0.99,0.125,2.35996e-06,0.1
1,0.125,0,0.1
