x,rho,u,p
0,1,0,1
0.01,1,2.65991e-13,1
0.02,1,1.2231e-12,1
0.03,1,4.50889e-12,1
0.04,1,1.62871e-11,1
0.05,1,5.97816e-11,1
0.06,1,2.3138e-10,1
0.07,1,9.67893e-10,1
0.08,1,3.85869e-09,1
0.09,1,1.11056e-08,1
0.1,1,2.86285e-08,1
0.11,1,8.03667e-08,1
0.12,1,2.21406e-07,1
0.13,0.999999,5.92376e-07,0.999999
0.14,0.999999,1.53681e-06,0.999998
0.15,0.999997,3.86369e-06,0.999995
0.16,0.999992,9.40719e-06,0.999989
0.17,0.999981,2.21655e-05,0.999974
0.18,0.999957,5.05025e-05,0.99994
0.19,0.999906,0.000111175,0.999868
0.2,0.9998,0.000236254,0.99972
0.21,0.99959,0.000484207,0.999427
0.22,0.999191,0.000956201,0.998869
0.23,0.998462,0.00181766,0.997851
0.24,0.997187,0.00332282,0.996074
0.25,0.995059,0.00583632,0.993111
0.26,0.99167,0.00984177,0.988405
0.27,0.986531,0.0159246,0.981292
0.28,0.979122,0.024719,0.971081
0.29,0.968974,0.03682,0.957175
0.3,0.955767,0.0526774,0.939201
0.31,0.939404,0.0725065,0.917123
0.32,0.920045,0.0962483,0.891263
0.33,0.89806,0.123597,0.862237
0.34,0.873957,0.154079,0.830831
0.35,0.848284,0.187143,0.797862
0.36,0.821564,0.222242,0.764084
0.37,0.794251,0.258874,0.730133
0.38,0.766721,0.296602,0.696515
0.39,0.739276,0.335051,0.663618
0.4,0.712155,0.373901,0.631733
0.41,0.685546,0.412872,0.601072
0.42,0.659597,0.451716,0.571787
0.43,0.634423,0.490201,0.543983
0.44,0.610116,0.528112,0.517735
0.45,0.586745,0.565237,0.493089
0.46,0.564362,0.601371,0.470069
0.47,0.543003,0.63631,0.448685
0.48,0.522688,0.669852,0.428936
0.49,0.503429,0.701799,0.41081
0.5,0.485226,0.73196,0.394292
0.51,0.468082,0.7597,0.379436
0.52,0.451885,0.785174,0.366076
0.53,0.436568,0.808622,0.35408
0.54,0.422144,0.829449,0.343514
0.55,0.408529,0.847538,0.334288
0.56,0.395632,0.862809,0.326294
0.57,0.383353,0.875222,0.319409
0.58,0.371593,0.884774,0.313491
0.59,0.360252,0.891493,0.308379
0.6,0.349239,0.895428,0.303899
0.61,0.338474,0.896635,0.299865
0.62,0.327892,0.89515,0.29608
0.63,0.317443,0.890974,0.292349
0.64,0.307093,0.884052,0.288475
0.65,0.296822,0.874251,0.284266
0.66,0.286613,0.861351,0.279538
0.67,0.276456,0.845037,0.274116
0.68,0.266336,0.824894,0.26784
0.69,0.25623,0.800417,0.260564
0.7,0.246106,0.771024,0.252163
0.71,0.235927,0.736087,0.242547
0.72,0.225649,0.694975,0.231669
0.73,0.21524,0.647137,0.219549
0.74,0.204685,0.592217,0.206296
0.75,0.194016,0.530237,0.192139
0.76,0.183327,0.461847,0.177444
0.77,0.1728,0.388636,0.162731
0.78,0.162716,0.313407,0.148647
0.79,0.15344,0.240195,0.135893
0.8,0.145362,0.173733,0.125084
0.81,0.138792,0.118206,0.116587
0.82,0.133844,0.075814,0.110411
0.83,0.130396,0.0461613,0.106246
0.84,0.128157,0.0269366,0.10361
0.85,0.126786,0.0152009,0.102026
0.86,0.125983,0.00835399,0.10111
0.87,0.12553,0.00449215,0.100596
0.88,0.12528,0.00237018,0.100314
0.89,0.125145,0.00122901,0.100163
0.9,0.125074,0.000626791,0.100083
0.91,0.125037,0.000314504,0.100042
0.92,0.125018,0.000155278,0.100021
0.93,0.125009,7.54319e-05,0.10001
0.94,0.125004,3.60517e-05,0.100005
0.95,0.125002,1.69497e-05,0.100002
0.96,0.125001,7.83579e-06,0.100001
0.97,0.125,3.55353e-06,0.1
0.98,0.125,1.55581e-06,0.1
0.99,0.125,5.8775e-07,0.1
1,0.125,0,0.1
