x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,1.67989e-17,1
0.07,1,1.00883e-16,1
0.08,1,7.28597e-16,1
0.09,1,3.92988e-15,1
0.1,1,2.00382e-14,1
0.11,1,9.86067e-14,1
0.12,1,4.71881e-13,1
0.13,1,2.20459e-12,1
0.14,1,1.02038e-11,1
0.15,1,4.80686e-11,1
0.16,1,2.33371e-10,1
0.17,1,1.13499e-09,1
0.18,1,5.06549e-09,1
0.19,1,1.66259e-08,1
0.2,1,5.43796e-08,1
0.21,1,1.83464e-07,1
0.22,0.999999,5.92821e-07,0.999999
0.23,0.999998,1.83669e-06,0.999998
0.24,0.999995,5.45203e-06,0.999994
0.25,0.999987,1.54875e-05,0.999982
0.26,0.999964,4.20476e-05,0.99995
0.27,0.999908,0.000108951,0.999871
0.28,0.999772,0.000269029,0.999682
0.29,0.999464,0.000632038,0.999252
0.3,0.998802,0.00141034,0.998332
0.31,0.997463,0.00298387,0.996473
0.32,0.994913,0.00597512,0.992945
0.33,0.990367,0.011306,0.98668
0.34,0.982797,0.0201872,0.976311
0.35,0.97107,0.0339842,0.960374
0.36,0.954207,0.0539419,0.937692
0.37,0.93171,0.0808352,0.907824
0.38,0.903778,0.114707,0.871328
0.39,0.871271,0.154856,0.829657
0.4,0.83544,0.200083,0.784717
0.41,0.797589,0.249029,0.738387
0.42,0.758852,0.300432,0.692207
0.43,0.72012,0.353219,0.647306
0.44,0.682052,0.406505,0.604452
0.45,0.645127,0.459546,0.564137
0.46,0.609692,0.511682,0.526662
0.47,0.575993,0.562299,0.492201
0.48,0.544203,0.610786,0.460843
0.49,0.514425,0.656527,0.432617
0.5,0.486691,0.698101,0.407594
0.51,0.460722,0.735785,0.385305
0.52,0.436389,0.769992,0.365416
0.53,0.41381,0.79924,0.34809
0.54,0.392852,0.822982,0.333124
0.55,0.373336,0.840789,0.320236
0.56,0.355051,0.852345,0.309085
0.57,0.33778,0.857428,0.299269
0.58,0.321318,0.855884,0.290348
0.59,0.305479,0.847581,0.281853
0.6,0.290113,0.832356,0.273315
0.61,0.275106,0.809959,0.264285
0.62,0.260381,0.78002,0.254368
0.63,0.245894,0.742044,0.243251
0.64,0.231628,0.695466,0.230732
0.65,0.217593,0.639781,0.216757
0.66,0.203828,0.574776,0.201455
0.67,0.190426,0.500897,0.185175
0.68,0.177553,0.419741,0.16852
0.69,0.165481,0.334593,0.152326
0.7,0.15459,0.25069,0.137576
0.71,0.145317,0.174625,0.125185
0.72,0.138013,0.112419,0.115712
0.73,0.132771,0.0670357,0.109159
0.74,0.129354,0.0373916,0.105035
0.75,0.127312,0.0197627,0.102639
0.76,0.126175,0.0100111,0.10133
0.77,0.125577,0.00489941,0.10065
0.78,0.125274,0.00232762,0.100308
0.79,0.125127,0.00107621,0.100142
0.8,0.125057,0.00048488,0.100064
0.81,0.125025,0.000212986,0.100028
0.82,0.125011,9.12273e-05,0.100012
0.83,0.125005,3.81033e-05,0.100005
0.84,0.125002,1.55185e-05,0.100002
0.85,0.125001,6.16273e-06,0.100001
0.86,0.125,2.3864e-06,0.1
0.87,0.125,9.00948e-07,0.1
0.88,0.125,3.31818e-07,0.1
0.89,0.125,1.11569e-07,0.1
0.9,0.125,3.80677e-08,0.1
0.91,0.125,1.4577e-08,0.1
0.92,0.125,5.11873e-09,0.1
0.93,0.125,1.67267e-09,0.1
0.94,0.125,5.33033e-10,0.1
0.95,0.125,1.65305e-10,0.1
0.96,0.125,4.99642e-11,0.1
0.97,0.125,1.47251e-11,0.1
0.98,0.125,4.22057e-12,0.1
0.99,0.125,1.11667e-12,0.1
1,0.125,0,0.1
