x,rho,u,p
0,1,0,1
0.01,1,1.56564e-12,1
0.02,1,6.92692e-12,1
0.03,1,2.50524e-11,1
0.04,1,9.17951e-11,1
0.05,1,3.54708e-10,1
0.06,1,1.45579e-09,1
0.07,1,5.37744e-09,1
0.08,1,1.43167e-08,1
0.09,1,3.64347e-08,1
0.1,1,1.00991e-07,1
0.11,1,2.7133e-07,1
0.12,0.999999,7.08186e-07,0.999999
0.13,0.999998,1.79418e-06,0.999998
0.14,0.999996,4.40927e-06,0.999995
0.15,0.999991,1.05043e-05,0.999988
0.16,0.99998,2.42422e-05,0.999971
0.17,0.999954,5.41567e-05,0.999936
0.18,0.999901,0.000117023,0.999862
0.19,0.999793,0.000244381,0.999711
0.2,0.999583,0.000492797,0.999417
0.21,0.999189,0.000958707,0.998866
0.22,0.998479,0.00179774,0.997874
0.23,0.997253,0.00324643,0.996164
0.24,0.995226,0.00564102,0.993341
0.25,0.992026,0.00942481,0.988895
0.26,0.987205,0.0151331,0.982216
0.27,0.980286,0.0233477,0.972669
0.28,0.970832,0.0346204,0.959693
0.29,0.958533,0.0493807,0.94292
0.3,0.943274,0.0678549,0.922271
0.31,0.925163,0.0900262,0.897993
0.32,0.904511,0.115651,0.870605
0.33,0.881762,0.14432,0.840802
0.34,0.857413,0.175545,0.809329
0.35,0.831947,0.208821,0.776892
0.36,0.805798,0.24368,0.744103
0.37,0.779328,0.279708,0.711458
0.38,0.752835,0.316547,0.679346
0.39,0.726554,0.353892,0.648063
0.4,0.700672,0.391478,0.617829
0.41,0.675338,0.429071,0.588804
0.42,0.650669,0.466458,0.561105
0.43,0.626758,0.503441,0.534812
0.44,0.603678,0.539831,0.50998
0.45,0.581487,0.575442,0.486645
0.46,0.560226,0.610091,0.464826
0.47,0.539925,0.643596,0.444529
0.48,0.520602,0.675775,0.425753
0.49,0.502267,0.706448,0.408491
0.5,0.484924,0.735446,0.392732
0.51,0.468578,0.762113,0.378543
0.52,0.45311,0.786665,0.365748
0.53,0.438454,0.809405,0.354214
0.54,0.424638,0.829717,0.344029
0.55,0.411584,0.847498,0.335113
0.56,0.399208,0.862683,0.327373
0.57,0.387418,0.875238,0.3207
0.58,0.376121,0.885168,0.314971
0.59,0.365225,0.892504,0.310043
0.6,0.354643,0.897304,0.305765
0.61,0.344299,0.89963,0.301969
0.62,0.334131,0.899536,0.298485
0.63,0.324089,0.89705,0.295134
0.64,0.314142,0.892154,0.291741
0.65,0.304268,0.884768,0.288131
0.66,0.294455,0.874737,0.284134
0.67,0.284697,0.861823,0.279588
0.68,0.274983,0.845695,0.274337
0.69,0.265298,0.825935,0.268235
0.7,0.255617,0.802041,0.26115
0.71,0.245907,0.773441,0.252967
0.72,0.236121,0.73952,0.243598
0.73,0.226215,0.699659,0.232997
0.74,0.216149,0.653304,0.221174
0.75,0.205902,0.600073,0.208226
0.76,0.195497,0.539918,0.194353
0.77,0.185016,0.473351,0.179889
0.78,0.174624,0.401731,0.165313
0.79,0.164582,0.327547,0.151231
0.8,0.15524,0.254495,0.13832
0.81,0.146984,0.187092,0.127203
0.82,0.140145,0.129615,0.118296
0.83,0.134885,0.0846992,0.111685
0.84,0.131139,0.0525193,0.107129
0.85,0.128653,0.0311785,0.104187
0.86,0.127101,0.0178828,0.102386
0.87,0.126175,0.00998297,0.101327
0.88,0.125643,0.00545197,0.100723
0.89,0.125345,0.00292218,0.100387
0.9,0.125182,0.00153998,0.100204
0.91,0.125094,0.000798712,0.100106
0.92,0.125048,0.000407874,0.100054
0.93,0.125024,0.000205109,0.100027
0.94,0.125012,0.000101569,0.100013
0.95,0.125006,4.95219e-05,0.100007
0.96,0.125003,2.37606e-05,0.100003
0.97,0.125001,1.11866e-05,0.100001
0.98,0.125001,5.078e-06,0.100001
0.99,0.125,1.97637e-06,0.1
1,0.125,0,0.1
