x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,0,1
0.21,1,0,1
0.22,1,0,1
0.23,1,0,1
0.24,1,0,1
0.25,1,4.27604e-17,1
0.26,1,5.07281e-16,1
0.27,1,6.69416e-15,1
0.28,1,7.8718e-14,1
0.29,1,9.04268e-13,1
0.3,1,1.00494e-11,1
0.31,1,9.58977e-11,1
0.32,1,9.67148e-10,1
0.33,1,7.66077e-09,1
0.34,1,4.94891e-08,1
0.35,1,3.1371e-07,1
0.36,0.999998,1.8197e-06,0.999998
0.37,0.999991,9.60062e-06,0.999988
0.38,0.999957,4.58999e-05,0.999945
0.39,0.999816,0.000197973,0.999761
0.4,0.999284,0.000766331,0.999073
0.41,0.997509,0.00264645,0.996791
0.42,0.992307,0.00810105,0.990158
0.43,0.979071,0.021837,0.97349
0.44,0.950356,0.0515061,0.937944
0.45,0.898429,0.105682,0.875129
0.46,0.821815,0.187942,0.785277
0.47,0.729711,0.291013,0.681603
0.48,0.635788,0.400166,0.581076
0.49,0.54887,0.502886,0.493034
0.5,0.472199,0.588925,0.419893
0.51,0.405768,0.653456,0.360036
0.52,0.348843,0.693049,0.311185
0.53,0.300921,0.699626,0.271854
0.54,0.26065,0.66946,0.239319
0.55,0.226718,0.602126,0.210885
0.56,0.198107,0.502014,0.184511
0.57,0.174303,0.37971,0.159605
0.58,0.15534,0.252815,0.137415
0.59,0.141527,0.143483,0.120225
0.6,0.132807,0.0683895,0.10932
0.61,0.128205,0.0278478,0.103727
0.62,0.126166,0.0100251,0.101331
0.63,0.125384,0.00327963,0.100434
0.64,0.125116,0.000989126,0.100131
0.65,0.125033,0.000276657,0.100037
0.66,0.125008,7.19125e-05,0.10001
0.67,0.125002,1.73831e-05,0.100002
0.68,0.125,3.90811e-06,0.100001
0.69,0.125,8.17247e-07,0.1
0.7,0.125,1.5551e-07,0.1
0.71,0.125,2.72158e-08,0.1
0.72,0.125,5.47017e-09,0.1
0.73,0.125,9.20083e-10,0.1
0.74,0.125,1.34858e-10,0.1
0.75,0.125,1.82625e-11,0.1
0.76,0.125,2.29026e-12,0.1
0.77,0.125,2.66026e-13,0.1
0.78,0.125,2.85758e-14,0.1
0.79,0.125,2.82138e-15,0.1
0.8,0.125,2.25826e-16,0.1
0.81,0.125,6.09675e-18,0.1
0.82,0.125,0,0.1
0.83,0.125,0,0.1
0.84,0.125,0,0.1
0.85,0.125,0,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
