x,rho,u,p
0,1,0,1
0.01,1,1.24064e-11,1
0.02,1,5.3993e-11,1
0.03,1,2.03233e-10,1
0.04,1,8.14151e-10,1
0.05,1,3.1991e-09,1
0.06,1,9.25837e-09,1
0.07,1,2.28602e-08,1
0.08,1,6.08189e-08,1
0.09,1,1.62058e-07,1
0.1,1,4.20585e-07,1
0.11,0.999999,1.06078e-06,0.999999
0.12,0.999998,2.5992e-06,0.999997
0.13,0.999995,6.18368e-06,0.999993
0.14,0.999988,1.42751e-05,0.999983
0.15,0.999973,3.19555e-05,0.999962
0.16,0.999941,6.93175e-05,0.999918
0.17,0.999877,0.000145596,0.999828
0.18,0.99975,0.000295887,0.99965
0.19,0.999508,0.000581328,0.999312
0.2,0.999067,0.00110326,0.998695
0.21,0.99829,0.00202082,0.997611
0.22,0.99698,0.00356964,0.995783
0.23,0.994859,0.00607634,0.992829
0.24,0.991576,0.00996122,0.988266
0.25,0.986716,0.0157203,0.981532
0.26,0.979849,0.0238807,0.972055
0.27,0.970591,0.034932,0.95934
0.28,0.958676,0.0492466,0.943077
0.29,0.944014,0.0670134,0.923213
0.3,0.926711,0.0882081,0.899976
0.31,0.907047,0.11261,0.873836
0.32,0.885418,0.139855,0.845411
0.33,0.862268,0.169507,0.815367
0.34,0.838033,0.201117,0.784342
0.35,0.813105,0.23426,0.752893
0.36,0.787818,0.268562,0.721482
0.37,0.762447,0.303695,0.690472
0.38,0.737214,0.339379,0.660147
0.39,0.712296,0.375372,0.63072
0.4,0.687833,0.41146,0.602348
0.41,0.663939,0.447453,0.575149
0.42,0.640704,0.483171,0.549207
0.43,0.618199,0.518448,0.52458
0.44,0.596482,0.553119,0.501308
0.45,0.575597,0.587025,0.479416
0.46,0.555579,0.620005,0.458918
0.47,0.536451,0.651897,0.439821
0.48,0.51823,0.682541,0.422122
0.49,0.500925,0.711777,0.405818
0.5,0.484541,0.739455,0.390903
0.51,0.469085,0.764907,0.377455
0.52,0.454433,0.788406,0.365289
0.53,0.440521,0.810317,0.354272
0.54,0.427389,0.830004,0.344513
0.55,0.414968,0.84738,0.335943
0.56,0.40318,0.862391,0.328482
0.57,0.391944,0.875013,0.322039
0.58,0.381173,0.885252,0.316506
0.59,0.370781,0.893147,0.311764
0.6,0.360688,0.898757,0.307679
0.61,0.350822,0.902152,0.304111
0.62,0.341122,0.903399,0.300908
0.63,0.331542,0.90255,0.297916
0.64,0.322048,0.899621,0.294981
0.65,0.312622,0.894581,0.291948
0.66,0.303252,0.88734,0.288666
0.67,0.293935,0.877736,0.284986
0.68,0.284668,0.865529,0.280767
0.69,0.275444,0.850399,0.275869
0.7,0.266248,0.831943,0.270162
0.71,0.257054,0.809685,0.263523
0.72,0.247824,0.783081,0.255839
0.73,0.238512,0.75154,0.247022
0.74,0.229066,0.714455,0.237013
0.75,0.219439,0.671256,0.225803
0.76,0.209597,0.621494,0.21345
0.77,0.199544,0.564965,0.200104
0.78,0.189331,0.501907,0.186033
0.79,0.179088,0.433243,0.171638
0.8,0.169031,0.360865,0.157452
0.81,0.159471,0.28782,0.144108
0.82,0.15078,0.218179,0.132245
0.83,0.143323,0.156327,0.122375
0.84,0.137351,0.105717,0.114743
0.85,0.132913,0.0677163,0.109263
0.86,0.129847,0.0413966,0.105588
0.87,0.12786,0.0243714,0.103262
0.88,0.126638,0.0139308,0.101855
0.89,0.125916,0.00777878,0.101033
0.9,0.125502,0.00426043,0.100565
0.91,0.125271,0.00229439,0.100304
0.92,0.125144,0.0012166,0.100161
0.93,0.125075,0.000635605,0.100084
0.94,0.125039,0.000327271,0.100043
0.95,0.12502,0.000166072,0.100022
0.96,0.12501,8.29999e-05,0.100011
0.97,0.125005,4.07096e-05,0.100005
0.98,0.125002,1.92041e-05,0.100003
0.99,0.125001,7.69441e-06,0.100002
1,0.125001,0,0.100002
