x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,1.12353e-17,1
0.08,1,7.87121e-17,1
0.09,1,6.18494e-16,1
0.1,1,3.49799e-15,1
0.11,1,1.85718e-14,1
0.12,1,9.48795e-14,1
0.13,1,4.71297e-13,1
0.14,1,2.28309e-12,1
0.15,1,1.08967e-11,1
0.16,1,5.2324e-11,1
0.17,1,2.54668e-10,1
0.18,1,1.27339e-09,1
0.19,1,5.75434e-09,1
0.2,1,1.89083e-08,1
0.21,1,6.44353e-08,1
0.22,1,2.20796e-07,1
0.23,0.999999,7.24537e-07,0.999999
0.24,0.999998,2.27606e-06,0.999997
0.25,0.999994,6.83881e-06,0.999992
0.26,0.999983,1.9629e-05,0.999977
0.27,0.999954,5.37443e-05,0.999936
0.28,0.999881,0.000140161,0.999834
0.29,0.999705,0.000347594,0.999589
0.3,0.999305,0.000818305,0.999032
0.31,0.998447,0.0018254,0.997841
0.32,0.99672,0.00385112,0.995448
0.33,0.99346,0.00766996,0.990949
0.34,0.987715,0.014396,0.983061
0.35,0.9783,0.0254305,0.970224
0.36,0.964002,0.0422521,0.950913
0.37,0.943924,0.0660562,0.924118
0.38,0.91783,0.0973695,0.889816
0.39,0.886292,0.135851,0.849111
0.4,0.85051,0.18042,0.803911
0.41,0.811935,0.229618,0.756354
0.42,0.771928,0.281976,0.708332
0.43,0.731589,0.33621,0.661278
0.44,0.691746,0.39126,0.616179
0.45,0.652994,0.446246,0.57367
0.46,0.615757,0.500411,0.534136
0.47,0.580333,0.553063,0.497796
0.48,0.546932,0.603531,0.464765
0.49,0.515688,0.651127,0.435086
0.5,0.486659,0.694078,0.408886
0.51,0.459508,0.732819,0.385589
0.52,0.434086,0.767994,0.364791
0.53,0.410563,0.797748,0.346731
0.54,0.388782,0.821475,0.331167
0.55,0.368538,0.838703,0.317774
0.56,0.349597,0.849077,0.306158
0.57,0.331725,0.852343,0.295871
0.58,0.3147,0.848319,0.28642
0.59,0.298328,0.83684,0.277293
0.6,0.282455,0.817705,0.267983
0.61,0.266968,0.790618,0.258023
0.62,0.251795,0.755163,0.247019
0.63,0.236903,0.710831,0.234689
0.64,0.222291,0.657118,0.220901
0.65,0.207993,0.593735,0.20571
0.66,0.194091,0.520957,0.189403
0.67,0.180737,0.440113,0.172531
0.68,0.168181,0.354174,0.155908
0.69,0.156787,0.268154,0.140536
0.7,0.146991,0.188743,0.12741
0.71,0.13918,0.122557,0.117214
0.72,0.133503,0.0734501,0.110066
0.73,0.129767,0.0409959,0.10553
0.74,0.127523,0.0215935,0.102885
0.75,0.126275,0.0108663,0.101445
0.76,0.12562,0.00527045,0.100699
0.77,0.125292,0.00247704,0.100328
0.78,0.125133,0.00113132,0.10015
0.79,0.125059,0.00050282,0.100067
0.8,0.125026,0.000217605,0.100029
0.81,0.125011,9.17165e-05,0.100012
0.82,0.125004,3.76498e-05,0.100005
0.83,0.125002,1.50525e-05,0.100002
0.84,0.125001,5.86105e-06,0.100001
0.85,0.125,2.22265e-06,0.1
0.86,0.125,8.20867e-07,0.1
0.87,0.125,2.94286e-07,0.1
0.88,0.125,9.65746e-08,0.1
0.89,0.125,3.25639e-08,0.1
0.9,0.125,1.21825e-08,0.1
0.91,0.125,4.12393e-09,0.1
0.92,0.125,1.31146e-09,0.1
0.93,0.125,4.05324e-10,0.1
0.94,0.125,1.21812e-10,0.1
0.95,0.125,3.56524e-11,0.1
0.96,0.125,1.01662e-11,0.1
0.97,0.125,2.82424e-12,0.1
0.98,0.125,7.62856e-13,0.1
0.99,0.125,1.91274e-13,0.1
1,0.125,0,0.1
