x,rho,u,p
0,1,0,1
0.01,1,1.99881e-07,1
0.02,0.999999,6.53367e-07,0.999999
0.03,0.999999,1.56402e-06,0.999998
0.04,0.999997,3.47651e-06,0.999996
0.05,0.999994,7.46234e-06,0.999991
0.06,0.999987,1.55918e-05,0.999982
0.07,0.999973,3.17563e-05,0.999962
0.08,0.999947,6.30452e-05,0.999925
0.09,0.999897,0.000121952,0.999856
0.1,0.999806,0.000229736,0.999728
0.11,0.999644,0.000421248,0.999502
0.12,0.999365,0.000751416,0.999111
0.13,0.998898,0.00130323,0.998459
0.14,0.998143,0.00219646,0.997404
0.15,0.99696,0.00359564,0.995752
0.16,0.99517,0.00571466,0.993256
0.17,0.992554,0.00881503,0.989612
0.18,0.988863,0.0131948,0.984483
0.19,0.983842,0.0191668,0.977526
0.2,0.977257,0.0270273,0.96843
0.21,0.968925,0.0370205,0.956968
0.22,0.958743,0.0493073,0.943031
0.23,0.946707,0.0639451,0.926651
0.24,0.932906,0.0808858,0.907995
0.25,0.917509,0.0999901,0.887337
0.26,0.900741,0.121053,0.865024
0.27,0.882847,0.143834,0.84143
0.28,0.864077,0.16808,0.81692
0.29,0.844665,0.193548,0.791831
0.3,0.824818,0.220013,0.766458
0.31,0.804715,0.247275,0.741048
0.32,0.78451,0.275157,0.715808
0.33,0.764327,0.303505,0.690901
0.34,0.744273,0.332186,0.66646
0.35,0.724432,0.361081,0.642588
0.36,0.704877,0.390084,0.619368
0.37,0.685666,0.4191,0.596863
0.38,0.666848,0.448038,0.575121
0.39,0.648465,0.476816,0.554179
0.4,0.630553,0.505351,0.534068
0.41,0.61314,0.533562,0.514808
0.42,0.596253,0.56137,0.496416
0.43,0.579914,0.588691,0.478905
0.44,0.564143,0.61544,0.462285
0.45,0.548955,0.64153,0.446562
0.46,0.534364,0.66687,0.431742
0.47,0.520379,0.691368,0.417828
0.48,0.507003,0.714931,0.40482
0.49,0.494237,0.737471,0.392713
0.5,0.482071,0.758906,0.381501
0.51,0.470494,0.779164,0.371171
0.52,0.459492,0.798063,0.361731
0.53,0.449027,0.815618,0.353138
0.54,0.439064,0.831866,0.345353
0.55,0.429585,0.846653,0.338381
0.56,0.420546,0.859953,0.332189
0.57,0.411899,0.871756,0.326738
0.58,0.403593,0.882071,0.321984
0.59,0.395572,0.890926,0.317877
0.6,0.387782,0.898366,0.314357
0.61,0.380169,0.904456,0.311362
0.62,0.372682,0.909267,0.308824
0.63,0.365278,0.912879,0.30667
0.64,0.35792,0.915373,0.304826
0.65,0.350584,0.916821,0.303217
0.66,0.343252,0.917286,0.301767
0.67,0.335921,0.91681,0.300403
0.68,0.328592,0.915412,0.299052
0.69,0.321276,0.913085,0.297643
0.7,0.313989,0.909789,0.296106
0.71,0.306746,0.905448,0.294373
0.72,0.299564,0.899951,0.292373
0.73,0.292454,0.893145,0.290037
0.74,0.285419,0.884837,0.28729
0.75,0.278455,0.87479,0.284055
0.76,0.271545,0.862721,0.280252
0.77,0.26466,0.848304,0.275795
0.78,0.257761,0.831162,0.270599
0.79,0.250796,0.810875,0.264576
0.8,0.243705,0.786982,0.257644
0.81,0.23642,0.758985,0.24973
0.82,0.228877,0.726372,0.240782
0.83,0.221013,0.688643,0.230776
0.84,0.212786,0.645357,0.219734
0.85,0.204178,0.596208,0.207738
0.86,0.195214,0.541144,0.194952
0.87,0.185977,0.480524,0.181636
0.88,0.176619,0.415321,0.168158
0.89,0.167372,0.347329,0.154986
0.9,0.158541,0.279262,0.142652
0.91,0.150472,0.214594,0.131682
0.92,0.143489,0.156951,0.122487
0.93,0.137814,0.109167,0.115262
0.94,0.1335,0.0724292,0.109944
0.95,0.130429,0.046103,0.106262
0.96,0.128369,0.0283036,0.103846
0.97,0.127065,0.0167297,0.10234
0.98,0.1263,0.00925446,0.101466
0.99,0.125935,0.0041369,0.101052
1,0.125935,0,0.101053
