x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,2.79266e-17,1
0.06,1,1.50871e-16,1
0.07,1,1.02261e-15,1
0.08,1,5.2258e-15,1
0.09,1,2.54774e-14,1
0.1,1,1.20375e-13,1
0.11,1,5.54713e-13,1
0.12,1,2.51421e-12,1
0.13,1,1.13656e-11,1
0.14,1,5.23162e-11,1
0.15,1,2.47018e-10,1
0.16,1,1.16966e-09,1
0.17,1,5.08043e-09,1
0.18,1,1.62482e-08,1
0.19,1,5.18424e-08,1
0.2,1,1.7098e-07,1
0.21,1,5.41109e-07,0.999999
0.22,0.999999,1.64466e-06,0.999998
0.23,0.999996,4.79716e-06,0.999994
0.24,0.999989,1.34132e-05,0.999984
0.25,0.99997,3.59089e-05,0.999958
0.26,0.999922,9.19233e-05,0.999891
0.27,0.99981,0.000224696,0.999734
0.28,0.999556,0.00052368,0.99938
0.29,0.999014,0.00116185,0.998626
0.3,0.997919,0.00244984,0.997103
0.31,0.995833,0.00490134,0.994211
0.32,0.992096,0.00928975,0.989047
0.33,0.985823,0.0166578,0.980425
0.34,0.97599,0.0282331,0.966998
0.35,0.961628,0.0452205,0.947562
0.36,0.942106,0.0685066,0.921439
0.37,0.917362,0.0983897,0.888791
0.38,0.88796,0.134484,0.850645
0.39,0.854918,0.175858,0.808609
0.4,0.819421,0.22132,0.764437
0.41,0.78258,0.269676,0.719688
0.42,0.745308,0.319873,0.675572
0.43,0.708307,0.371032,0.632957
0.44,0.672095,0.422419,0.592424
0.45,0.637055,0.473406,0.55435
0.46,0.603465,0.523421,0.518968
0.47,0.571525,0.571919,0.486412
0.48,0.541373,0.618357,0.456749
0.49,0.513086,0.662183,0.429989
0.5,0.486672,0.702329,0.406158
0.51,0.461915,0.738894,0.384894
0.52,0.438707,0.77206,0.365936
0.53,0.417111,0.800713,0.349366
0.54,0.397016,0.824363,0.335016
0.55,0.378264,0.842627,0.322647
0.56,0.360668,0.855225,0.311962
0.57,0.344033,0.861967,0.302612
0.58,0.328167,0.862726,0.294205
0.59,0.312895,0.857404,0.28632
0.6,0.298074,0.845879,0.278528
0.61,0.28359,0.827953,0.27041
0.62,0.269363,0.803315,0.261578
0.63,0.255341,0.771523,0.251703
0.64,0.241498,0.732017,0.240539
0.65,0.227823,0.684195,0.227947
0.66,0.214329,0.627561,0.213926
0.67,0.201056,0.561961,0.198651
0.68,0.188102,0.48795,0.182507
0.69,0.175641,0.407264,0.166112
0.7,0.163956,0.323307,0.150299
0.71,0.153435,0.241323,0.136013
0.72,0.144507,0.167676,0.124103
0.73,0.137503,0.107924,0.115052
0.74,0.13249,0.064544,0.108808
0.75,0.129221,0.0362243,0.104875
0.76,0.127261,0.0193175,0.102579
0.77,0.126162,0.00989475,0.101315
0.78,0.125577,0.00490494,0.10065
0.79,0.125279,0.00236374,0.100313
0.8,0.125131,0.0011101,0.100147
0.81,0.12506,0.000508665,0.100067
0.82,0.125027,0.000227525,0.10003
0.83,0.125012,9.93635e-05,0.100013
0.84,0.125005,4.23671e-05,0.100006
0.85,0.125002,1.76366e-05,0.100002
0.86,0.125001,7.16754e-06,0.100001
0.87,0.125,2.84363e-06,0.1
0.88,0.125,1.10118e-06,0.1
0.89,0.125,4.17217e-07,0.1
0.9,0.125,1.47156e-07,0.1
0.91,0.125,5.04177e-08,0.1
0.92,0.125,1.92175e-08,0.1
0.93,0.125,7.15839e-09,0.1
0.94,0.125,2.42505e-09,0.1
0.95,0.125,7.99457e-10,0.1
0.96,0.125,2.56791e-10,0.1
0.97,0.125,8.04428e-11,0.1
0.98,0.125,2.45049e-11,0.1
0.99,0.125,6.84663e-12,0.1
1,0.125,0,0.1
