x,rho,u,p
0,1,0,1
0.01,1,5.79612e-09,1
0.02,1,1.71381e-08,1
0.03,1,4.34196e-08,1
0.04,1,1.10634e-07,1
0.05,1,2.73832e-07,1
0.06,0.999999,6.60254e-07,0.999999
0.07,0.999999,1.55162e-06,0.999998
0.08,0.999997,3.55275e-06,0.999996
0.09,0.999993,7.92222e-06,0.999991
0.1,0.999985,1.71952e-05,0.99998
0.11,0.999969,3.63084e-05,0.999957
0.12,0.999937,7.45412e-05,0.999912
0.13,0.999874,0.000148701,0.999824
0.14,0.999756,0.000288063,0.999659
0.15,0.999542,0.000541545,0.999359
0.16,0.999165,0.000987344,0.998832
0.17,0.998525,0.00174463,0.997937
0.18,0.997475,0.00298579,0.996472
0.19,0.995818,0.00494634,0.99416
0.2,0.993299,0.00792801,0.990653
0.21,0.989619,0.0122901,0.98554
0.22,0.984454,0.0184254,0.978385
0.23,0.977496,0.0267197,0.968781
0.24,0.968494,0.0375026,0.956412
0.25,0.9573,0.0509985,0.941117
0.26,0.943896,0.0672943,0.922923
0.27,0.928396,0.0863317,0.902044
0.28,0.911023,0.107927,0.878845
0.29,0.892071,0.131807,0.85378
0.3,0.871863,0.157655,0.827336
0.31,0.850718,0.185145,0.799978
0.32,0.828926,0.213966,0.772124
0.33,0.806743,0.243839,0.744129
0.34,0.784383,0.274517,0.716285
0.35,0.762022,0.305786,0.688823
0.36,0.739805,0.337461,0.661927
0.37,0.71785,0.36938,0.635739
0.38,0.696252,0.401399,0.610366
0.39,0.675089,0.433386,0.58589
0.4,0.654425,0.465223,0.562373
0.41,0.634313,0.496792,0.539861
0.42,0.614797,0.527985,0.518387
0.43,0.595912,0.558689,0.497975
0.44,0.577689,0.588796,0.478641
0.45,0.560152,0.618192,0.460398
0.46,0.543321,0.646761,0.443253
0.47,0.527211,0.674383,0.427211
0.48,0.511834,0.700934,0.412274
0.49,0.497193,0.726286,0.398444
0.5,0.483288,0.750312,0.385718
0.51,0.470102,0.772768,0.374101
0.52,0.457572,0.793693,0.363518
0.53,0.445656,0.813148,0.353907
0.54,0.43435,0.830914,0.34529
0.55,0.423615,0.846913,0.337635
0.56,0.413398,0.861098,0.330899
0.57,0.403641,0.873448,0.325029
0.58,0.394277,0.883974,0.319958
0.59,0.38524,0.892711,0.315611
0.6,0.376462,0.899715,0.311902
0.61,0.367881,0.90506,0.308741
0.62,0.359442,0.908824,0.306028
0.63,0.3511,0.911089,0.303662
0.64,0.342822,0.911925,0.301537
0.65,0.334585,0.911384,0.299551
0.66,0.326379,0.909488,0.297596
0.67,0.318204,0.906225,0.295573
0.68,0.310064,0.901538,0.293378
0.69,0.301969,0.895323,0.290913
0.7,0.293928,0.88742,0.28808
0.71,0.285945,0.877615,0.284779
0.72,0.278016,0.865637,0.280912
0.73,0.270127,0.851152,0.276378
0.74,0.262251,0.833771,0.271076
0.75,0.25435,0.813047,0.264908
0.76,0.246372,0.788484,0.257781
0.77,0.238258,0.759547,0.249615
0.78,0.229947,0.725681,0.240352
0.79,0.221378,0.686348,0.22997
0.8,0.21251,0.641086,0.218496
0.81,0.203326,0.589594,0.206031
0.82,0.193855,0.531876,0.192765
0.83,0.184189,0.468425,0.179
0.84,0.174495,0.40046,0.165158
0.85,0.165028,0.330142,0.151764
0.86,0.156119,0.260646,0.139405
0.87,0.14813,0.195857,0.128625
0.88,0.141379,0.139565,0.11981
0.89,0.136045,0.0943445,0.113084
0.9,0.132118,0.060784,0.108287
0.91,0.129411,0.0376085,0.105068
0.92,0.127648,0.022531,0.103014
0.93,0.126549,0.013163,0.101753
0.94,0.125889,0.00753804,0.101001
0.95,0.125501,0.00424499,0.100563
0.96,0.125279,0.00235247,0.100313
0.97,0.125155,0.00127646,0.100174
0.98,0.125088,0.000659821,0.100099
0.99,0.125058,0.000282286,0.100065
1,0.125058,0,0.100065
