x,rho,u,p
0,1,0,1
0.01,1,6.79663e-09,1
0.02,1,1.9781e-08,1
0.03,1,5.14429e-08,1
0.04,1,1.30089e-07,1
0.05,1,3.19888e-07,1
0.06,0.999999,7.66364e-07,0.999999
0.07,0.999998,1.78944e-06,0.999998
0.08,0.999997,4.07115e-06,0.999995
0.09,0.999992,9.02051e-06,0.999989
0.1,0.999984,1.94551e-05,0.999977
0.11,0.999965,4.08212e-05,0.999952
0.12,0.99993,8.32798e-05,0.999901
0.13,0.99986,0.000165094,0.999805
0.14,0.999731,0.000317827,0.999624
0.15,0.999498,0.000593796,0.999298
0.16,0.99909,0.00107593,0.998727
0.17,0.998402,0.00188951,0.997766
0.18,0.997282,0.00321411,0.996202
0.19,0.995525,0.0052926,0.993752
0.2,0.992873,0.00843284,0.99006
0.21,0.989023,0.0129971,0.984713
0.22,0.983656,0.0193757,0.977281
0.23,0.976471,0.0279459,0.967368
0.24,0.967231,0.0390223,0.954679
0.25,0.955806,0.0528104,0.93908
0.26,0.942196,0.0693772,0.92062
0.27,0.926528,0.0886479,0.899533
0.28,0.909033,0.110427,0.876193
0.29,0.890009,0.134439,0.851057
0.3,0.869775,0.160366,0.824605
0.31,0.848643,0.187887,0.797294
0.32,0.8269,0.216699,0.76953
0.33,0.804791,0.246527,0.741657
0.34,0.782525,0.277133,0.713957
0.35,0.760272,0.308307,0.686654
0.36,0.738174,0.339869,0.659926
0.37,0.716343,0.371662,0.633908
0.38,0.694873,0.403543,0.608704
0.39,0.67384,0.435386,0.584395
0.4,0.653305,0.467072,0.56104
0.41,0.63332,0.498488,0.538682
0.42,0.613928,0.529524,0.517355
0.43,0.595164,0.560072,0.497082
0.44,0.577056,0.590023,0.477877
0.45,0.55963,0.619265,0.459754
0.46,0.542905,0.647684,0.44272
0.47,0.526896,0.675161,0.426778
0.48,0.511613,0.701572,0.411933
0.49,0.497061,0.726792,0.398185
0.5,0.483238,0.750693,0.385531
0.51,0.470127,0.77305,0.373974
0.52,0.457668,0.793889,0.363443
0.53,0.44582,0.813257,0.353881
0.54,0.434577,0.830953,0.345302
0.55,0.4239,0.846899,0.337679
0.56,0.413737,0.861046,0.330968
0.57,0.404031,0.873377,0.325117
0.58,0.394716,0.8839,0.320061
0.59,0.385725,0.892651,0.315725
0.6,0.376992,0.899685,0.312027
0.61,0.368455,0.905076,0.308875
0.62,0.36006,0.908902,0.306173
0.63,0.351761,0.911246,0.303821
0.64,0.343525,0.912177,0.301715
0.65,0.335329,0.91175,0.299752
0.66,0.327163,0.909989,0.297829
0.67,0.319026,0.906886,0.295846
0.68,0.310924,0.90239,0.293702
0.69,0.302866,0.896399,0.291299
0.7,0.294861,0.888763,0.288542
0.71,0.286914,0.879275,0.285331
0.72,0.279023,0.867672,0.281569
0.73,0.271175,0.85363,0.277157
0.74,0.263345,0.83677,0.271995
0.75,0.255496,0.816655,0.265985
0.76,0.247576,0.792797,0.259033
0.77,0.23953,0.764669,0.251056
0.78,0.231292,0.73172,0.241993
0.79,0.222804,0.693407,0.231814
0.8,0.214019,0.649251,0.220538
0.81,0.204915,0.598916,0.208249
0.82,0.195512,0.542341,0.195121
0.83,0.185889,0.479915,0.181435
0.84,0.176201,0.41271,0.167588
0.85,0.166686,0.3427,0.154091
0.86,0.157663,0.272877,0.14152
0.87,0.149492,0.207032,0.130435
0.88,0.142506,0.149036,0.121259
0.89,0.136916,0.10175,0.114165
0.9,0.132745,0.0661434,0.109042
0.91,0.129835,0.0412349,0.105567
0.92,0.12792,0.0248571,0.103329
0.93,0.126718,0.0145963,0.101945
0.94,0.125989,0.00839539,0.101115
0.95,0.12556,0.00474623,0.10063
0.96,0.125313,0.00263973,0.100352
0.97,0.125175,0.00143712,0.100196
0.98,0.1251,0.000745015,0.100112
0.99,0.125066,0.000319365,0.100074
1,0.125066,0,0.100074
