x,rho,u,p
0,1,0,1
0.01,1,9.2664e-09,1
0.02,1,2.68932e-08,1
0.03,1,7.15478e-08,1
0.04,1,1.78935e-07,1
0.05,1,4.34368e-07,0.999999
0.06,0.999999,1.02743e-06,0.999999
0.07,0.999998,2.3687e-06,0.999997
0.08,0.999996,5.32117e-06,0.999994
0.09,0.99999,1.16423e-05,0.999986
0.1,0.999979,2.4796e-05,0.999971
0.11,0.999957,5.13802e-05,0.999939
0.12,0.999912,0.000103522,0.999878
0.13,0.999829,0.000202688,0.99976
0.14,0.999674,0.000385401,0.999544
0.15,0.999399,0.000711231,0.999159
0.16,0.998924,0.00127304,0.998495
0.17,0.998132,0.00220864,0.997389
0.18,0.996861,0.00371195,0.995615
0.19,0.994894,0.00604006,0.992873
0.2,0.991963,0.00951178,0.988794
0.21,0.987764,0.0144932,0.982966
0.22,0.981985,0.0213677,0.97497
0.23,0.974343,0.0304928,0.964438
0.24,0.964633,0.0421519,0.95112
0.25,0.952759,0.0565122,0.934929
0.26,0.938753,0.073603,0.915962
0.27,0.922768,0.0933185,0.894486
0.28,0.90505,0.115445,0.870892
0.29,0.885899,0.139698,0.845638
0.3,0.865626,0.165766,0.81919
0.31,0.844535,0.193335,0.791985
0.32,0.822894,0.222117,0.764408
0.33,0.800938,0.251849,0.736783
0.34,0.778861,0.282306,0.709372
0.35,0.756825,0.313288,0.682386
0.36,0.734961,0.344625,0.655988
0.37,0.713378,0.376166,0.630306
0.38,0.692161,0.407776,0.605438
0.39,0.671382,0.439332,0.581457
0.4,0.651101,0.470721,0.558419
0.41,0.631366,0.501832,0.536365
0.42,0.612218,0.53256,0.515326
0.43,0.59369,0.5628,0.495324
0.44,0.57581,0.592444,0.476373
0.45,0.558603,0.621384,0.458486
0.46,0.542085,0.649507,0.441668
0.47,0.526273,0.676696,0.425925
0.48,0.511177,0.702832,0.41126
0.49,0.496799,0.727791,0.397673
0.5,0.483137,0.751448,0.385161
0.51,0.470174,0.773608,0.373722
0.52,0.457855,0.794277,0.363293
0.53,0.446142,0.813475,0.353825
0.54,0.435023,0.831032,0.345324
0.55,0.42446,0.84687,0.337763
0.56,0.414404,0.860944,0.331102
0.57,0.404798,0.873234,0.325289
0.58,0.395579,0.88375,0.320262
0.59,0.38668,0.892525,0.315948
0.6,0.378036,0.899616,0.312269
0.61,0.369587,0.905094,0.309136
0.62,0.361277,0.909038,0.306455
0.63,0.353063,0.911531,0.304128
0.64,0.34491,0.912644,0.302057
0.65,0.336795,0.912435,0.300139
0.66,0.328708,0.910934,0.298276
0.67,0.320647,0.908138,0.296369
0.68,0.312618,0.904003,0.294322
0.69,0.304631,0.898443,0.292038
0.7,0.296697,0.891317,0.289424
0.71,0.288822,0.882434,0.286385
0.72,0.281005,0.871547,0.282826
0.73,0.273237,0.858352,0.27865
0.74,0.265495,0.842489,0.273759
0.75,0.257745,0.82354,0.268054
0.76,0.249939,0.801037,0.261441
0.77,0.242021,0.774467,0.253835
0.78,0.233929,0.743288,0.245166
0.79,0.225599,0.706954,0.235392
0.8,0.21698,0.664959,0.224513
0.81,0.208039,0.616908,0.212589
0.82,0.198781,0.562631,0.199759
0.83,0.189262,0.502332,0.186264
0.84,0.179608,0.43681,0.172456
0.85,0.170028,0.367687,0.158807
0.86,0.160815,0.29758,0.145871
0.87,0.152318,0.230022,0.134224
0.88,0.144889,0.168942,0.124349
0.89,0.138792,0.117672,0.116516
0.9,0.134123,0.0779132,0.110715
0.91,0.130783,0.0493452,0.106689
0.92,0.128538,0.0301356,0.104046
0.93,0.127104,0.0178857,0.102387
0.94,0.126223,0.0103802,0.101381
0.95,0.125698,0.00591487,0.100786
0.96,0.125394,0.00331351,0.100442
0.97,0.125221,0.00181592,0.100248
0.98,0.125127,0.000946737,0.100143
0.99,0.125085,0.000407408,0.100095
1,0.125085,0,0.100095
