x,rho,u,p
0,1,0,1
0.01,1,2.7953e-10,1
0.02,1,1.23294e-09,1
0.03,1,4.56901e-09,1
0.04,1,1.18934e-08,1
0.05,1,2.84716e-08,1
0.06,1,7.43566e-08,1
0.07,1,1.91398e-07,1
0.08,1,4.80076e-07,0.999999
0.09,0.999999,1.17207e-06,0.999999
0.1,0.999998,2.78417e-06,0.999997
0.11,0.999995,6.4315e-06,0.999992
0.12,0.999988,1.44398e-05,0.999983
0.13,0.999973,3.14904e-05,0.999963
0.14,0.999944,6.66636e-05,0.999921
0.15,0.999884,0.0001369,0.999838
0.16,0.99977,0.000272533,0.999678
0.17,0.999556,0.00052556,0.999378
0.18,0.99917,0.000981046,0.99884
0.19,0.998502,0.00177132,0.997906
0.2,0.997385,0.00309124,0.996347
0.21,0.995593,0.00521077,0.993849
0.22,0.992831,0.0084793,0.990005
0.23,0.98875,0.0133149,0.984341
0.24,0.982976,0.0201734,0.976353
0.25,0.975156,0.0294972,0.965579
0.26,0.965016,0.0416524,0.951682
0.27,0.952415,0.0568694,0.934519
0.28,0.93737,0.075207,0.914184
0.29,0.920057,0.0965503,0.890985
0.3,0.900772,0.120643,0.865398
0.31,0.879878,0.14714,0.837978
0.32,0.857758,0.175657,0.809293
0.33,0.834772,0.205816,0.779868
0.34,0.811242,0.237269,0.750153
0.35,0.78744,0.269708,0.720524
0.36,0.763589,0.302863,0.691275
0.37,0.739872,0.336506,0.66264
0.38,0.716435,0.370434,0.634794
0.39,0.693397,0.404471,0.607872
0.4,0.670852,0.438457,0.581974
0.41,0.648877,0.472245,0.557173
0.42,0.627536,0.505694,0.533522
0.43,0.606879,0.538671,0.51106
0.44,0.586947,0.57104,0.489811
0.45,0.567773,0.602668,0.469793
0.46,0.549382,0.633421,0.451014
0.47,0.531794,0.66316,0.433479
0.48,0.515022,0.691746,0.41719
0.49,0.499074,0.719034,0.402147
0.5,0.483957,0.744877,0.388352
0.51,0.469665,0.768782,0.375853
0.52,0.456093,0.790953,0.364501
0.53,0.443184,0.81165,0.35419
0.54,0.430967,0.830411,0.345001
0.55,0.419393,0.847147,0.336889
0.56,0.408396,0.861806,0.329795
0.57,0.397903,0.874368,0.323645
0.58,0.38784,0.884845,0.318355
0.59,0.378129,0.893274,0.313826
0.6,0.368696,0.899717,0.309954
0.61,0.359475,0.904246,0.306623
0.62,0.350407,0.90694,0.30371
0.63,0.341448,0.907869,0.30109
0.64,0.332565,0.907085,0.298634
0.65,0.323736,0.904607,0.296213
0.66,0.314954,0.900411,0.293702
0.67,0.306217,0.894421,0.290974
0.68,0.297528,0.886502,0.287908
0.69,0.28889,0.876452,0.284383
0.7,0.280301,0.864002,0.280283
0.71,0.271751,0.848813,0.27549
0.72,0.26322,0.830476,0.269891
0.73,0.254672,0.808519,0.263377
0.74,0.246063,0.782415,0.25585
0.75,0.237338,0.751594,0.247227
0.76,0.228441,0.715477,0.237456
0.77,0.219317,0.673514,0.226525
0.78,0.209931,0.625264,0.214486
0.79,0.200281,0.570503,0.201474
0.8,0.190414,0.509396,0.187728
0.81,0.180447,0.442723,0.173615
0.82,0.170583,0.372134,0.159625
0.83,0.161115,0.300347,0.146346
0.84,0.152402,0.23109,0.134392
0.85,0.144808,0.168548,0.124282
0.86,0.138607,0.116278,0.116306
0.87,0.133895,0.076063,0.11045
0.88,0.130561,0.0474909,0.106431
0.89,0.12835,0.0285442,0.103829
0.9,0.126958,0.0166511,0.102221
0.91,0.126117,0.00948803,0.101261
0.92,0.125625,0.00530451,0.100704
0.93,0.125344,0.00291779,0.100387
0.94,0.125187,0.00158155,0.100209
0.95,0.1251,0.000845325,0.100112
0.96,0.125053,0.000445289,0.100059
0.97,0.125028,0.000230112,0.100031
0.98,0.125015,0.000113894,0.100017
0.99,0.125009,4.72614e-05,0.10001
1,0.125009,0,0.10001
