x,rho,u,p
0,0.999999,0,0.999999
0.01,0.999999,3.70488e-07,0.999999
0.02,0.999999,1.19007e-06,0.999998
0.03,0.999998,2.78934e-06,0.999997
0.04,0.999995,6.05689e-06,0.999993
0.05,0.999989,1.26895e-05,0.999985
0.06,0.999978,2.58715e-05,0.999969
0.07,0.999957,5.1416e-05,0.999939
0.08,0.999916,9.96061e-05,0.999882
0.09,0.999841,0.000188028,0.999778
0.1,0.999708,0.000345697,0.999591
0.11,0.999477,0.000618701,0.999268
0.12,0.999089,0.00107733,0.998726
0.13,0.998458,0.00182422,0.997843
0.14,0.997462,0.00300225,0.996452
0.15,0.995943,0.00480029,0.994333
0.16,0.993702,0.00745395,0.99121
0.17,0.990511,0.0112385,0.986772
0.18,0.986124,0.0164519,0.980684
0.19,0.980304,0.0233887,0.972632
0.2,0.972853,0.0323071,0.962361
0.21,0.963638,0.0433971,0.949715
0.22,0.952613,0.0567566,0.934667
0.23,0.939828,0.0723824,0.917322
0.24,0.925412,0.0901773,0.897901
0.25,0.909559,0.10997,0.876709
0.26,0.892498,0.131544,0.854096
0.27,0.874469,0.154659,0.830418
0.28,0.855703,0.179077,0.806013
0.29,0.836412,0.204575,0.781184
0.3,0.816783,0.230947,0.756191
0.31,0.796974,0.258013,0.731253
0.32,0.777119,0.285615,0.706547
0.33,0.757329,0.313616,0.682216
0.34,0.737696,0.341894,0.658376
0.35,0.718297,0.370342,0.635115
0.36,0.699195,0.398864,0.612505
0.37,0.680442,0.427371,0.590601
0.38,0.662082,0.455782,0.569445
0.39,0.644152,0.484016,0.54907
0.4,0.626685,0.511998,0.529501
0.41,0.609707,0.539652,0.510759
0.42,0.593243,0.566899,0.492857
0.43,0.577313,0.593662,0.475807
0.44,0.561935,0.61986,0.459617
0.45,0.547124,0.645409,0.444296
0.46,0.532891,0.670222,0.429846
0.47,0.519246,0.694213,0.41627
0.48,0.506191,0.717294,0.403568
0.49,0.493725,0.739383,0.391736
0.5,0.481841,0.760402,0.380767
0.51,0.470529,0.780282,0.370652
0.52,0.459779,0.798819,0.361405
0.53,0.449548,0.816052,0.352976
0.54,0.439802,0.832044,0.345325
0.55,0.430528,0.846622,0.338463
0.56,0.421683,0.859762,0.332361
0.57,0.413221,0.871453,0.32698
0.58,0.405091,0.881706,0.322279
0.59,0.397241,0.890547,0.318209
0.6,0.389617,0.898021,0.314718
0.61,0.382166,0.904188,0.311744
0.62,0.374839,0.909119,0.309224
0.63,0.367592,0.912892,0.307091
0.64,0.36039,0.915587,0.305273
0.65,0.353206,0.917278,0.303701
0.66,0.346023,0.918031,0.302303
0.67,0.338835,0.917893,0.301008
0.68,0.331642,0.916892,0.29975
0.69,0.324456,0.915032,0.29846
0.7,0.317291,0.912286,0.297074
0.71,0.310165,0.908596,0.295527
0.72,0.303094,0.903871,0.293754
0.73,0.296094,0.897982,0.291689
0.74,0.289171,0.890762,0.289264
0.75,0.282326,0.882004,0.286407
0.76,0.275549,0.87146,0.283043
0.77,0.268818,0.858837,0.279092
0.78,0.262099,0.843797,0.274471
0.79,0.255347,0.825959,0.269093
0.8,0.248505,0.804895,0.262874
0.81,0.241512,0.780141,0.255736
0.82,0.234298,0.7512,0.247611
0.83,0.226799,0.717567,0.238452
0.84,0.218957,0.678755,0.228245
0.85,0.210734,0.634353,0.217025
0.86,0.202122,0.584105,0.20489
0.87,0.193158,0.528032,0.192021
0.88,0.18394,0.466605,0.178699
0.89,0.174637,0.400944,0.165307
0.9,0.165496,0.33301,0.152327
0.91,0.156834,0.265665,0.14029
0.92,0.148994,0.202428,0.129701
0.93,0.142287,0.146802,0.12093
0.94,0.136902,0.101305,0.11412
0.95,0.13286,0.0667331,0.109166
0.96,0.13002,0.0421351,0.105777
0.97,0.128154,0.0254536,0.103594
0.98,0.127029,0.014303,0.102297
0.99,0.126484,0.00645465,0.101674
1,0.126484,0,0.101675
