x,rho,u,p
0,1,0,0.999999
0.01,1,2.29816e-07,0.999999
0.02,0.999999,7.48281e-07,0.999999
0.03,0.999998,1.78273e-06,0.999998
0.04,0.999997,3.94189e-06,0.999995
0.05,0.999993,8.41526e-06,0.99999
0.06,0.999985,1.74863e-05,0.999979
0.07,0.99997,3.54192e-05,0.999958
0.08,0.999941,6.99317e-05,0.999917
0.09,0.999886,0.000134534,0.999841
0.1,0.999787,0.000252057,0.999702
0.11,0.999611,0.000459669,0.999456
0.12,0.999311,0.000815522,0.999035
0.13,0.998811,0.00140681,0.998336
0.14,0.998006,0.0023584,0.997212
0.15,0.996754,0.00384033,0.995464
0.16,0.994869,0.0060717,0.992836
0.17,0.99213,0.00931772,0.989022
0.18,0.988289,0.0138773,0.983686
0.19,0.983093,0.0200602,0.976488
0.2,0.976315,0.028155,0.967131
0.21,0.967784,0.0383944,0.955401
0.22,0.95741,0.050925,0.94121
0.23,0.945199,0.0657903,0.924604
0.24,0.931253,0.0829302,0.905765
0.25,0.915747,0.102197,0.884977
0.26,0.898905,0.123383,0.862587
0.27,0.880974,0.146246,0.838965
0.28,0.8622,0.170537,0.814472
0.29,0.842811,0.196017,0.789436
0.3,0.82301,0.222465,0.764145
0.31,0.802971,0.249686,0.738839
0.32,0.782843,0.277508,0.713717
0.33,0.762748,0.30578,0.688939
0.34,0.742788,0.334372,0.664632
0.35,0.723046,0.363167,0.640899
0.36,0.703593,0.392062,0.617816
0.37,0.684485,0.420964,0.595447
0.38,0.665771,0.449784,0.573837
0.39,0.647491,0.478439,0.553024
0.4,0.629679,0.506849,0.533035
0.41,0.612364,0.534935,0.513893
0.42,0.595573,0.562616,0.495612
0.43,0.579327,0.589811,0.478205
0.44,0.563644,0.616436,0.461683
0.45,0.548542,0.642404,0.446051
0.46,0.534032,0.667625,0.431315
0.47,0.520123,0.692008,0.417477
0.48,0.506821,0.715463,0.404538
0.49,0.494122,0.737901,0.392494
0.5,0.48202,0.759242,0.381336
0.51,0.470503,0.779414,0.371055
0.52,0.459558,0.798232,0.361658
0.53,0.449145,0.815715,0.353102
0.54,0.439231,0.831905,0.345347
0.55,0.429799,0.846646,0.3384
0.56,0.420803,0.85991,0.332229
0.57,0.412198,0.871689,0.326794
0.58,0.403932,0.88199,0.322052
0.59,0.39595,0.890842,0.317953
0.6,0.388197,0.898291,0.314439
0.61,0.38062,0.904399,0.31145
0.62,0.373169,0.909238,0.308916
0.63,0.3658,0.912888,0.306767
0.64,0.358478,0.915429,0.304929
0.65,0.351175,0.916934,0.303329
0.66,0.343877,0.917466,0.301891
0.67,0.336578,0.917068,0.300544
0.68,0.32928,0.915764,0.299215
0.69,0.321993,0.913546,0.297834
0.7,0.314734,0.910378,0.296332
0.71,0.307517,0.90619,0.294643
0.72,0.300361,0.900874,0.292696
0.73,0.293275,0.894282,0.290423
0.74,0.286266,0.886229,0.287751
0.75,0.27933,0.876483,0.284605
0.76,0.272451,0.864771,0.280903
0.77,0.265602,0.850772,0.276564
0.78,0.258745,0.834121,0.2715
0.79,0.25183,0.814404,0.265626
0.8,0.244796,0.791168,0.258857
0.81,0.237579,0.763923,0.25112
0.82,0.230111,0.732159,0.242358
0.83,0.22233,0.695371,0.232542
0.84,0.214189,0.653106,0.221684
0.85,0.205665,0.605029,0.209855
0.86,0.196776,0.551034,0.197203
0.87,0.187592,0.491394,0.18397
0.88,0.178253,0.426958,0.170504
0.89,0.168978,0.359358,0.157254
0.9,0.160059,0.291143,0.144746
0.91,0.151837,0.225671,0.133512
0.92,0.144648,0.166595,0.123989
0.93,0.138735,0.116952,0.116417
0.94,0.134185,0.0782576,0.110777
0.95,0.130908,0.0501764,0.10683
0.96,0.128689,0.0309861,0.104218
0.97,0.127273,0.0183989,0.102579
0.98,0.126437,0.0102115,0.101623
0.99,0.126038,0.00457386,0.101168
1,0.126038,0,0.101169
