x,rho,u,p
0,1,0,1
0.01,1,2.13823e-10,1
0.02,1,9.50508e-10,1
0.03,1,3.66413e-09,1
0.04,1,1.007e-08,1
0.05,1,2.41031e-08,1
0.06,1,6.23623e-08,1
0.07,1,1.61717e-07,1
0.08,1,4.08604e-07,1
0.09,0.999999,1.00466e-06,0.999999
0.1,0.999998,2.40337e-06,0.999997
0.11,0.999995,5.5909e-06,0.999993
0.12,0.999989,1.26404e-05,0.999985
0.13,0.999977,2.77585e-05,0.999967
0.14,0.99995,5.91716e-05,0.99993
0.15,0.999897,0.000122355,0.999855
0.16,0.999793,0.000245254,0.99971
0.17,0.999597,0.000476193,0.999437
0.18,0.999243,0.000894948,0.998941
0.19,0.998624,0.0016268,0.998076
0.2,0.997583,0.00285806,0.996622
0.21,0.995898,0.00484964,0.994274
0.22,0.993284,0.00794316,0.990635
0.23,0.989392,0.0125527,0.985232
0.24,0.983847,0.0191365,0.977557
0.25,0.976284,0.0281477,0.967132
0.26,0.966413,0.0399709,0.953594
0.27,0.954069,0.0548607,0.936769
0.28,0.939249,0.0728999,0.916721
0.29,0.922113,0.0939936,0.893736
0.3,0.902946,0.117898,0.86828
0.31,0.882112,0.14427,0.840909
0.32,0.859998,0.172724,0.812201
0.33,0.836973,0.202874,0.782693
0.34,0.813368,0.234365,0.752852
0.35,0.789464,0.266878,0.723063
0.36,0.765491,0.300138,0.693635
0.37,0.741638,0.333907,0.664808
0.38,0.718057,0.367981,0.636765
0.39,0.69487,0.402176,0.609647
0.4,0.672174,0.436331,0.583556
0.41,0.65005,0.470294,0.55857
0.42,0.628561,0.503922,0.534742
0.43,0.607761,0.537079,0.512113
0.44,0.587691,0.569629,0.490708
0.45,0.568384,0.601436,0.470545
0.46,0.549867,0.632363,0.451633
0.47,0.53216,0.662271,0.433978
0.48,0.515275,0.691019,0.417579
0.49,0.499222,0.718461,0.402438
0.5,0.484006,0.74445,0.388556
0.51,0.469625,0.768472,0.375985
0.52,0.455968,0.790743,0.364571
0.53,0.44298,0.811538,0.354204
0.54,0.430691,0.830375,0.344969
0.55,0.41905,0.847166,0.336822
0.56,0.407991,0.861858,0.329699
0.57,0.39744,0.874431,0.323527
0.58,0.387321,0.884896,0.318218
0.59,0.377556,0.893292,0.313674
0.6,0.368072,0.899679,0.309787
0.61,0.3588,0.904131,0.30644
0.62,0.349683,0.906725,0.303508
0.63,0.340675,0.907531,0.300863
0.64,0.331743,0.906597,0.298374
0.65,0.322868,0.903941,0.295912
0.66,0.314039,0.899533,0.293347
0.67,0.305257,0.893292,0.290554
0.68,0.296524,0.885074,0.287407
0.69,0.287841,0.87467,0.283786
0.7,0.279206,0.861801,0.27957
0.71,0.270609,0.846117,0.274643
0.72,0.262025,0.827197,0.268891
0.73,0.25342,0.80456,0.262205
0.74,0.244748,0.777668,0.254488
0.75,0.235953,0.745945,0.245661
0.76,0.226979,0.708811,0.235677
0.77,0.217775,0.665727,0.224534
0.78,0.20831,0.616278,0.212296
0.79,0.198588,0.560294,0.199115
0.8,0.188667,0.498032,0.185254
0.81,0.17868,0.43041,0.171103
0.82,0.168845,0.359265,0.157173
0.83,0.159471,0.287524,0.144069
0.84,0.150922,0.219073,0.132399
0.85,0.143556,0.158092,0.122652
0.86,0.137621,0.107901,0.115066
0.87,0.133173,0.0698842,0.109571
0.88,0.130067,0.0432596,0.105846
0.89,0.128031,0.0258164,0.103458
0.9,0.126761,0.0149714,0.101995
0.91,0.126,0.00848833,0.101127
0.92,0.125557,0.00472446,0.100626
0.93,0.125305,0.00258789,0.100343
0.94,0.125165,0.00139705,0.100185
0.95,0.125088,0.000743704,0.100098
0.96,0.125046,0.000390176,0.100052
0.97,0.125024,0.00020083,0.100027
0.98,0.125013,9.90415e-05,0.100014
0.99,0.125008,4.09915e-05,0.100009
1,0.125008,0,0.100009
