x,rho,u,p
0,1,0,1
0.01,1,1.87272e-10,1
0.02,1,8.28377e-10,1
0.03,1,3.26556e-09,1
0.04,1,9.26037e-09,1
0.05,1,2.22252e-08,1
0.06,1,5.70392e-08,1
0.07,1,1.4854e-07,1
0.08,1,3.76699e-07,1
0.09,0.999999,9.29509e-07,0.999999
0.1,0.999998,2.23146e-06,0.999997
0.11,0.999996,5.20934e-06,0.999994
0.12,0.99999,1.18191e-05,0.999986
0.13,0.999978,2.60459e-05,0.999969
0.14,0.999953,5.57144e-05,0.999934
0.15,0.999902,0.000115606,0.999863
0.16,0.999803,0.000232526,0.999725
0.17,0.999617,0.000453033,0.999464
0.18,0.999278,0.000854333,0.998989
0.19,0.998682,0.00155824,0.998157
0.2,0.997677,0.00274683,0.996754
0.21,0.996045,0.00467644,0.994478
0.22,0.993502,0.00768459,0.990938
0.23,0.989704,0.0121831,0.985664
0.24,0.984272,0.018631,0.978144
0.25,0.976838,0.0274864,0.967894
0.26,0.967101,0.0391431,0.954536
0.27,0.954887,0.0538673,0.937884
0.28,0.940183,0.0717546,0.917982
0.29,0.923138,0.0927201,0.895109
0.3,0.904033,0.116526,0.869723
0.31,0.883232,0.142833,0.84238
0.32,0.861123,0.171253,0.813663
0.33,0.83808,0.201398,0.784115
0.34,0.814439,0.232905,0.754211
0.35,0.790483,0.265454,0.724343
0.36,0.766449,0.298766,0.694825
0.37,0.742529,0.332599,0.665901
0.38,0.718875,0.366745,0.63776
0.39,0.695613,0.401021,0.610543
0.4,0.672841,0.43526,0.584355
0.41,0.650641,0.469311,0.559274
0.42,0.629078,0.50303,0.535358
0.43,0.608206,0.536278,0.512644
0.44,0.588066,0.568918,0.49116
0.45,0.568692,0.600815,0.470924
0.46,0.550112,0.63183,0.451946
0.47,0.532344,0.661823,0.434229
0.48,0.515402,0.690652,0.417775
0.49,0.499296,0.718173,0.402585
0.5,0.48403,0.744235,0.388659
0.51,0.469604,0.768317,0.376051
0.52,0.455905,0.790638,0.364606
0.53,0.442876,0.811482,0.354211
0.54,0.430552,0.830358,0.344953
0.55,0.418877,0.847176,0.336787
0.56,0.407787,0.861884,0.32965
0.57,0.397207,0.874462,0.323466
0.58,0.38706,0.884921,0.318148
0.59,0.377268,0.893299,0.313597
0.6,0.367757,0.899658,0.309702
0.61,0.358459,0.904069,0.306346
0.62,0.349317,0.906612,0.303404
0.63,0.340284,0.907355,0.300747
0.64,0.331329,0.906346,0.298242
0.65,0.32243,0.903598,0.295758
0.66,0.313578,0.899081,0.293166
0.67,0.304773,0.892711,0.290339
0.68,0.296017,0.884341,0.287151
0.69,0.287312,0.873756,0.28348
0.7,0.278654,0.860672,0.279206
0.71,0.270032,0.844734,0.274211
0.72,0.261422,0.825518,0.268381
0.73,0.252788,0.802533,0.261607
0.74,0.244084,0.775238,0.253794
0.75,0.235254,0.743056,0.244864
0.76,0.226241,0.705405,0.234772
0.77,0.216997,0.661753,0.223523
0.78,0.207492,0.611699,0.211187
0.79,0.197735,0.555103,0.197924
0.8,0.187789,0.492271,0.18401
0.81,0.177795,0.424192,0.169845
0.82,0.167979,0.352803,0.155954
0.83,0.158656,0.281134,0.142946
0.84,0.150195,0.213141,0.131424
0.85,0.142947,0.152987,0.121863
0.86,0.137146,0.103859,0.114472
0.87,0.132829,0.0669368,0.109153
0.88,0.129834,0.0412611,0.10557
0.89,0.127881,0.0245382,0.103285
0.9,0.126669,0.0141892,0.10189
0.91,0.125945,0.00802498,0.101066
0.92,0.125526,0.00445667,0.100591
0.93,0.125287,0.00243611,0.100323
0.94,0.125155,0.00131244,0.100174
0.95,0.125082,0.000697239,0.100092
0.96,0.125043,0.000365052,0.100048
0.97,0.125023,0.00018752,0.100025
0.98,0.125012,9.2308e-05,0.100013
0.99,0.125007,3.81542e-05,0.100008
1,0.125007,0,0.100008
