x,rho,u,p
0,1,0,1
0.01,1,9.55188e-15,1
0.02,1,4.76404e-14,1
0.03,1,1.90959e-13,1
0.04,1,7.40272e-13,1
0.05,1,2.8288e-12,1
0.06,1,1.07557e-11,1
0.07,1,4.11595e-11,1
0.08,1,1.61789e-10,1
0.09,1,6.8294e-10,1
0.1,1,2.92684e-09,1
0.11,1,9.23449e-09,1
0.12,1,2.47191e-08,1
0.13,1,7.12551e-08,1
0.14,1,2.04167e-07,1
0.15,1,5.66844e-07,0.999999
0.16,0.999999,1.52276e-06,0.999998
0.17,0.999997,3.95634e-06,0.999995
0.18,0.999992,9.93429e-06,0.999988
0.19,0.99998,2.40882e-05,0.999971
0.2,0.999952,5.63528e-05,0.999933
0.21,0.999893,0.000127076,0.99985
0.22,0.999767,0.000275944,0.999674
0.23,0.999512,0.000576417,0.999318
0.24,0.999021,0.00115702,0.998632
0.25,0.998112,0.00222926,0.997365
0.26,0.996512,0.00411837,0.995135
0.27,0.993826,0.0072879,0.991403
0.28,0.989547,0.0123432,0.985474
0.29,0.983079,0.0199968,0.97655
0.3,0.973828,0.0309851,0.963854
0.31,0.961306,0.0459446,0.946788
0.32,0.945257,0.065279,0.925104
0.33,0.925731,0.0890707,0.898991
0.34,0.903069,0.117072,0.869053
0.35,0.877828,0.148782,0.836168
0.36,0.850654,0.183563,0.801312
0.37,0.822184,0.220753,0.765408
0.38,0.792977,0.259737,0.729245
0.39,0.763499,0.299978,0.693445
0.4,0.734119,0.341019,0.658483
0.41,0.705124,0.38247,0.624705
0.42,0.67674,0.423993,0.592358
0.43,0.64914,0.465284,0.561618
0.44,0.622459,0.506063,0.532601
0.45,0.596801,0.546062,0.505386
0.46,0.572243,0.585023,0.480017
0.47,0.548834,0.622692,0.456514
0.48,0.526605,0.658821,0.434873
0.49,0.505565,0.693172,0.415075
0.5,0.485712,0.725516,0.397094
0.51,0.467037,0.755269,0.380951
0.52,0.449446,0.782453,0.366502
0.53,0.432869,0.807165,0.35362
0.54,0.417289,0.828859,0.342322
0.55,0.402611,0.847386,0.332493
0.56,0.388728,0.862637,0.323999
0.57,0.375528,0.874547,0.316684
0.58,0.362895,0.883099,0.310367
0.59,0.350719,0.888308,0.304848
0.6,0.338896,0.890206,0.299908
0.61,0.32734,0.88882,0.295313
0.62,0.31598,0.884144,0.290827
0.63,0.304764,0.876111,0.28621
0.64,0.293655,0.864572,0.281231
0.65,0.282628,0.849279,0.275668
0.66,0.271663,0.829871,0.269319
0.67,0.260742,0.805879,0.261999
0.68,0.249841,0.776735,0.253555
0.69,0.238929,0.741806,0.243869
0.7,0.227975,0.700438,0.232877
0.71,0.21695,0.652048,0.220586
0.72,0.205848,0.596245,0.207101
0.73,0.1947,0.533036,0.192655
0.74,0.1836,0.463098,0.177633
0.75,0.172732,0.388116,0.162586
0.76,0.162383,0.31109,0.148205
0.77,0.152927,0.236356,0.135236
0.78,0.144762,0.168964,0.124329
0.79,0.138194,0.113276,0.115852
0.8,0.13332,0.0714045,0.109783
0.81,0.129983,0.0426536,0.10576
0.82,0.127858,0.0243899,0.103264
0.83,0.126583,0.0134751,0.101794
0.84,0.125853,0.00724367,0.100962
0.85,0.125449,0.00380595,0.100504
0.86,0.125231,0.00195978,0.100259
0.87,0.125117,0.000990405,0.100131
0.88,0.125058,0.000491564,0.100065
0.89,0.125028,0.000239678,0.100032
0.9,0.125014,0.000114811,0.100015
0.91,0.125006,5.40285e-05,0.100007
0.92,0.125003,2.49752e-05,0.100003
0.93,0.125001,1.13396e-05,0.100002
0.94,0.125001,5.05674e-06,0.100001
0.95,0.125,2.21468e-06,0.1
0.96,0.125,9.52512e-07,0.1
0.97,0.125,4.02125e-07,0.1
0.98,0.125,1.59944e-07,0.1
0.99,0.125,5.0678e-08,0.1
1,0.125,0,0.1
