x,rho,u,p
0,1,0,1
0.01,1,7.56534e-11,1
0.02,1,3.33398e-10,1
0.03,1,1.32808e-09,1
0.04,1,4.81726e-09,1
0.05,1,1.25385e-08,1
0.06,1,3.04973e-08,1
0.07,1,8.09258e-08,1
0.08,1,2.10309e-07,1
0.09,1,5.32233e-07,0.999999
0.1,0.999999,1.31033e-06,0.999998
0.11,0.999997,3.13658e-06,0.999996
0.12,0.999994,7.29612e-06,0.999991
0.13,0.999986,1.64828e-05,0.99998
0.14,0.999969,3.61406e-05,0.999957
0.15,0.999935,7.68596e-05,0.999909
0.16,0.999866,0.000158428,0.999813
0.17,0.999733,0.000316287,0.999626
0.18,0.999483,0.0006111,0.999277
0.19,0.999034,0.0011418,0.99865
0.2,0.998256,0.00206144,0.997563
0.21,0.99696,0.00359362,0.995754
0.22,0.994887,0.00604473,0.992867
0.23,0.99171,0.00980528,0.988449
0.24,0.987046,0.015333,0.981984
0.25,0.980502,0.023113,0.972944
0.26,0.97172,0.0335966,0.960872
0.27,0.960452,0.0471319,0.945469
0.28,0.946602,0.0639049,0.926669
0.29,0.930252,0.083911,0.904656
0.3,0.911641,0.106967,0.879837
0.31,0.891118,0.132755,0.852759
0.32,0.869086,0.160886,0.82403
0.33,0.845946,0.190947,0.79424
0.34,0.822065,0.222548,0.763916
0.35,0.797764,0.255335,0.733501
0.36,0.773305,0.288999,0.70335
0.37,0.748904,0.323274,0.673744
0.38,0.724736,0.357931,0.644897
0.39,0.700939,0.39277,0.616971
0.4,0.677625,0.42761,0.590087
0.41,0.654883,0.462288,0.564332
0.42,0.632787,0.496651,0.539772
0.43,0.611395,0.53055,0.516452
0.44,0.590753,0.563842,0.494401
0.45,0.570899,0.596382,0.473641
0.46,0.551862,0.628026,0.45418
0.47,0.533661,0.658628,0.436025
0.48,0.516312,0.68804,0.419175
0.49,0.499823,0.716115,0.403629
0.5,0.484201,0.742703,0.389387
0.51,0.469449,0.76721,0.376516
0.52,0.455446,0.789895,0.364844
0.53,0.442132,0.811091,0.354247
0.54,0.429548,0.830238,0.344827
0.55,0.417634,0.847246,0.336532
0.56,0.406321,0.862062,0.329292
0.57,0.39553,0.874668,0.323027
0.58,0.385182,0.885073,0.317642
0.59,0.375198,0.893317,0.313032
0.6,0.3655,0.899459,0.309081
0.61,0.35602,0.903572,0.305663
0.62,0.346698,0.905732,0.302645
0.63,0.33749,0.906003,0.299891
0.64,0.328361,0.904423,0.29726
0.65,0.319293,0.900995,0.294616
0.66,0.310276,0.895669,0.291821
0.67,0.301308,0.888339,0.288741
0.68,0.29239,0.878829,0.285245
0.69,0.283522,0.866893,0.281205
0.7,0.274696,0.852211,0.276497
0.71,0.265895,0.834386,0.271
0.72,0.257093,0.812956,0.264599
0.73,0.248248,0.787393,0.257187
0.74,0.23931,0.757125,0.248677
0.75,0.230224,0.721562,0.239008
0.76,0.220937,0.680134,0.22816
0.77,0.211412,0.632371,0.216176
0.78,0.201639,0.578008,0.203179
0.79,0.19166,0.517157,0.189402
0.8,0.181582,0.450524,0.175202
0.81,0.171598,0.379687,0.161065
0.82,0.161995,0.307302,0.147585
0.83,0.153128,0.237092,0.135392
0.84,0.145369,0.173327,0.12503
0.85,0.139008,0.119746,0.116821
0.86,0.134158,0.0783449,0.110775
0.87,0.130718,0.0488546,0.10662
0.88,0.128436,0.0292886,0.10393
0.89,0.127001,0.0170229,0.102271
0.9,0.126137,0.00965612,0.101283
0.91,0.125633,0.0053704,0.100712
0.92,0.125346,0.00293697,0.100389
0.93,0.125187,0.00158197,0.100209
0.94,0.125099,0.000839997,0.100111
0.95,0.125052,0.000439794,0.100058
0.96,0.125027,0.0002269,0.10003
0.97,0.125014,0.00011487,0.100015
0.98,0.125007,5.57982e-05,0.100008
0.99,0.125004,2.28424e-05,0.100005
1,0.125004,0,0.100005
