x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,3.40684e-17,1
0.12,1,2.72707e-16,1
0.13,1,1.9831e-15,1
0.14,1,1.16792e-14,1
0.15,1,6.73314e-14,1
0.16,1,3.74995e-13,1
0.17,1,2.03783e-12,1
0.18,1,1.09413e-11,1
0.19,1,5.80988e-11,1
0.2,1,3.11775e-10,1
0.21,1,1.71617e-09,1
0.22,1,7.4208e-09,1
0.23,1,2.65142e-08,1
0.24,1,9.96377e-08,1
0.25,1,3.63061e-07,1
0.26,0.999999,1.261e-06,0.999999
0.27,0.999996,4.16936e-06,0.999995
0.28,0.999989,1.31056e-05,0.999984
0.29,0.999967,3.91e-05,0.999954
0.3,0.999906,0.000110524,0.999869
0.31,0.999749,0.000295432,0.99965
0.32,0.999365,0.000745202,0.999118
0.33,0.998489,0.00176986,0.997906
0.34,0.996622,0.00394866,0.995332
0.35,0.992922,0.00825658,0.990254
0.36,0.986137,0.0161455,0.981004
0.37,0.974682,0.0294746,0.965522
0.38,0.956955,0.0501855,0.941847
0.39,0.931891,0.0797343,0.908877
0.4,0.899474,0.118512,0.867038
0.41,0.860857,0.165635,0.818329
0.42,0.817932,0.219293,0.765616
0.43,0.7727,0.277384,0.711704
0.44,0.726835,0.337992,0.658775
0.45,0.681574,0.399543,0.60829
0.46,0.637776,0.46076,0.561137
0.47,0.596018,0.520559,0.517811
0.48,0.556682,0.577975,0.478553
0.49,0.520014,0.63211,0.44345
0.5,0.486169,0.680132,0.412772
0.51,0.454715,0.722699,0.38571
0.52,0.425446,0.760921,0.361658
0.53,0.398616,0.791814,0.340989
0.54,0.373966,0.814595,0.32328
0.55,0.351204,0.828602,0.308028
0.56,0.33002,0.833321,0.294655
0.57,0.310114,0.828375,0.282521
0.58,0.291219,0.813478,0.270951
0.59,0.273113,0.788376,0.259284
0.6,0.255643,0.752779,0.246928
0.61,0.238718,0.706356,0.233428
0.62,0.222315,0.648816,0.218526
0.63,0.206475,0.580151,0.20223
0.64,0.191312,0.501089,0.184868
0.65,0.177025,0.413746,0.167119
0.66,0.163924,0.322354,0.149987
0.67,0.152426,0.233559,0.134655
0.68,0.142983,0.155396,0.122175
0.69,0.135891,0.0944312,0.113072
0.7,0.131098,0.0526905,0.107146
0.71,0.128186,0.0273616,0.103666
0.72,0.126571,0.0134231,0.101787
0.73,0.12574,0.00629407,0.100835
0.74,0.125335,0.00284145,0.100376
0.75,0.125146,0.00123991,0.100164
0.76,0.125062,0.000523979,0.100069
0.77,0.125025,0.000214619,0.100028
0.78,0.12501,8.52303e-05,0.100011
0.79,0.125004,3.28192e-05,0.100004
0.8,0.125001,1.2254e-05,0.100002
0.81,0.125001,4.43666e-06,0.100001
0.82,0.125,1.55793e-06,0.1
0.83,0.125,5.30565e-07,0.1
0.84,0.125,1.70606e-07,0.1
0.85,0.125,5.15169e-08,0.1
0.86,0.125,1.72854e-08,0.1
0.87,0.125,5.75588e-09,0.1
0.88,0.125,1.7024e-09,0.1
0.89,0.125,4.86053e-10,0.1
0.9,0.125,1.34364e-10,0.1
0.91,0.125,3.60151e-11,0.1
0.92,0.125,9.36652e-12,0.1
0.93,0.125,2.36401e-12,0.1
0.94,0.125,5.79081e-13,0.1
0.95,0.125,1.37676e-13,0.1
0.96,0.125,3.17402e-14,0.1
0.97,0.125,7.10762e-15,0.1
0.98,0.125,1.511e-15,0.1
0.99,0.125,2.83908e-16,0.1
1,0.125,0,0.1
