x,rho,u,p
0,1,0,1
0.01,1,3.01264e-12,1
0.02,1,1.32163e-11,1
0.03,1,4.79684e-11,1
0.04,1,1.77785e-10,1
0.05,1,7.13551e-10,1
0.06,1,2.91713e-09,1
0.07,1,8.78071e-09,1
0.08,1,2.20519e-08,1
0.09,1,5.90645e-08,1
0.1,1,1.60115e-07,1
0.11,1,4.21809e-07,1
0.12,0.999999,1.07897e-06,0.999999
0.13,0.999998,2.6791e-06,0.999997
0.14,0.999995,6.45358e-06,0.999992
0.15,0.999987,1.50716e-05,0.999982
0.16,0.999971,3.41006e-05,0.99996
0.17,0.999937,7.46938e-05,0.999912
0.18,0.999866,0.000158266,0.999813
0.19,0.999726,0.000324125,0.999617
0.2,0.999458,0.000641049,0.999242
0.21,0.998965,0.00122332,0.998553
0.22,0.998096,0.00225049,0.99734
0.23,0.996625,0.00398779,0.995289
0.24,0.994245,0.00680096,0.991977
0.25,0.990564,0.0111562,0.986865
0.26,0.985131,0.0175954,0.979347
0.27,0.977489,0.0266815,0.968818
0.28,0.96725,0.0389175,0.954786
0.29,0.95417,0.0546592,0.936983
0.3,0.93821,0.0740487,0.915437
0.31,0.919544,0.0969945,0.890479
0.32,0.898519,0.123203,0.862675
0.33,0.875588,0.152249,0.832723
0.34,0.851232,0.183649,0.801338
0.35,0.825908,0.216923,0.769179
0.36,0.800014,0.251633,0.736806
0.37,0.773883,0.287395,0.704673
0.38,0.747787,0.323878,0.673129
0.39,0.721941,0.360798,0.642442
0.4,0.696515,0.397909,0.612809
0.41,0.671646,0.43499,0.584377
0.42,0.647441,0.471841,0.557248
0.43,0.623986,0.508275,0.531497
0.44,0.601349,0.544111,0.507173
0.45,0.579582,0.579171,0.484308
0.46,0.558725,0.613281,0.462919
0.47,0.538804,0.646265,0.443012
0.48,0.519839,0.677948,0.424586
0.49,0.501837,0.708158,0.407635
0.5,0.484806,0.73673,0.39215
0.51,0.468747,0.763006,0.378201
0.52,0.453543,0.787219,0.36561
0.53,0.439128,0.809696,0.354243
0.54,0.425533,0.82981,0.344196
0.55,0.412683,0.847468,0.335392
0.56,0.400497,0.862605,0.327743
0.57,0.388885,0.875192,0.321146
0.58,0.377758,0.885235,0.315481
0.59,0.367024,0.892767,0.310616
0.6,0.3566,0.897847,0.306404
0.61,0.34641,0.900539,0.302686
0.62,0.336392,0.900904,0.299299
0.63,0.326499,0.898976,0.296073
0.64,0.316698,0.894751,0.292837
0.65,0.306969,0.888165,0.289424
0.66,0.297299,0.879085,0.285671
0.67,0.287684,0.867298,0.281419
0.68,0.278116,0.852505,0.276516
0.69,0.268582,0.834319,0.270818
0.7,0.25906,0.81227,0.264192
0.71,0.249518,0.785814,0.256518
0.72,0.239914,0.754354,0.2477
0.73,0.230199,0.717271,0.237671
0.74,0.220328,0.673979,0.226419
0.75,0.210269,0.62401,0.213998
0.76,0.200024,0.567146,0.200558
0.77,0.189644,0.503616,0.186369
0.78,0.179255,0.43435,0.17184
0.79,0.169074,0.361279,0.157516
0.8,0.159414,0.287522,0.144047
0.81,0.15065,0.217262,0.13209
0.82,0.143152,0.154998,0.122168
0.83,0.137171,0.104246,0.114526
0.84,0.132749,0.0663435,0.109068
0.85,0.129713,0.0402662,0.105432
0.86,0.12776,0.0235231,0.103147
0.87,0.126568,0.0133365,0.101776
0.88,0.12587,0.00738328,0.10098
0.89,0.125473,0.00400743,0.100531
0.9,0.125252,0.00213765,0.100283
0.91,0.125132,0.00112212,0.100149
0.92,0.125068,0.000580032,0.100077
0.93,0.125035,0.000295322,0.100039
0.94,0.125017,0.000148111,0.10002
0.95,0.125009,7.31608e-05,0.10001
0.96,0.125004,3.55728e-05,0.100005
0.97,0.125002,1.69734e-05,0.100002
0.98,0.125001,7.80295e-06,0.100001
0.99,0.125001,3.06646e-06,0.100001
1,0.125001,0,0.100001
