x,rho,u,p
0,1,0,1
0.01,1,8.87573e-16,1
0.02,1,4.74696e-15,1
0.03,1,2.02135e-14,1
0.04,1,8.35156e-14,1
0.05,1,3.37282e-13,1
0.06,1,1.33988e-12,1
0.07,1,5.2749e-12,1
0.08,1,2.08638e-11,1
0.09,1,8.44233e-11,1
0.1,1,3.52228e-10,1
0.11,1,1.52762e-09,1
0.12,1,5.87865e-09,1
0.13,1,1.6875e-08,1
0.14,1,4.69526e-08,1
0.15,1,1.40692e-07,1
0.16,1,4.0488e-07,1
0.17,0.999999,1.12601e-06,0.999999
0.18,0.999997,3.02512e-06,0.999996
0.19,0.999993,7.84483e-06,0.999991
0.2,0.999983,1.96197e-05,0.999977
0.21,0.99996,4.72785e-05,0.999944
0.22,0.999907,0.000109665,0.99987
0.23,0.999793,0.000244593,0.999711
0.24,0.999557,0.000523975,0.99938
0.25,0.999088,0.00107687,0.998726
0.26,0.998204,0.00212072,0.997493
0.27,0.996613,0.00399723,0.995278
0.28,0.993895,0.00720296,0.991503
0.29,0.989493,0.0123973,0.985409
0.3,0.982753,0.0203667,0.976119
0.31,0.973006,0.031931,0.962763
0.32,0.959713,0.0477988,0.944683
0.33,0.942596,0.0684114,0.921617
0.34,0.92173,0.0938378,0.893813
0.35,0.897528,0.123769,0.861988
0.36,0.870635,0.157615,0.827155
0.37,0.841785,0.194643,0.790413
0.38,0.811681,0.234114,0.752775
0.39,0.780933,0.275348,0.715086
0.4,0.750034,0.317763,0.677998
0.41,0.719371,0.360865,0.641993
0.42,0.689243,0.404232,0.607417
0.43,0.659881,0.447495,0.574511
0.44,0.63146,0.49032,0.54344
0.45,0.604116,0.532388,0.514311
0.46,0.577949,0.573396,0.48719
0.47,0.553029,0.613043,0.462109
0.48,0.529394,0.651039,0.439068
0.49,0.507053,0.687108,0.418042
0.5,0.485997,0.720994,0.39899
0.51,0.466207,0.752173,0.381904
0.52,0.447602,0.780554,0.366657
0.53,0.430112,0.806104,0.353127
0.54,0.413696,0.828329,0.341289
0.55,0.398251,0.847047,0.331012
0.56,0.383662,0.862122,0.32214
0.57,0.369804,0.873472,0.31449
0.58,0.356552,0.881062,0.307852
0.59,0.343782,0.884896,0.301991
0.6,0.331385,0.884986,0.296651
0.61,0.319266,0.881332,0.291565
0.62,0.307352,0.873883,0.286462
0.63,0.295589,0.862512,0.281075
0.64,0.283937,0.846993,0.275149
0.65,0.272369,0.826978,0.268451
0.66,0.260864,0.802005,0.260771
0.67,0.249399,0.771502,0.251938
0.68,0.237948,0.734827,0.241825
0.69,0.226485,0.691324,0.230369
0.7,0.214994,0.64043,0.217593
0.71,0.203477,0.581822,0.20363
0.72,0.191985,0.515662,0.188759
0.73,0.180636,0.442906,0.173428
0.74,0.169644,0.365679,0.158259
0.75,0.159329,0.28755,0.144002
0.76,0.150087,0.213391,0.13143
0.77,0.142308,0.148445,0.121147
0.78,0.136243,0.0966464,0.11341
0.79,0.131894,0.059169,0.108056
0.8,0.129019,0.034384,0.104624
0.81,0.127248,0.019166,0.102559
0.82,0.126216,0.0103386,0.101374
0.83,0.12564,0.00543054,0.10072
0.84,0.125329,0.00278832,0.100369
0.85,0.125166,0.00140246,0.100186
0.86,0.125082,0.000691779,0.100092
0.87,0.12504,0.000334797,0.100044
0.88,0.125019,0.000159003,0.100021
0.89,0.125009,7.41037e-05,0.10001
0.9,0.125004,3.38888e-05,0.100004
0.91,0.125002,1.5206e-05,0.100002
0.92,0.125001,6.69387e-06,0.100001
0.93,0.125,2.89068e-06,0.1
0.94,0.125,1.2248e-06,0.1
0.95,0.125,5.09588e-07,0.1
0.96,0.125,2.03233e-07,0.1
0.97,0.125,7.60947e-08,0.1
0.98,0.125,3.00413e-08,0.1
0.99,0.125,1.12279e-08,0.1
1,0.125,0,0.1
