x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,1.13664e-17,1
0.12,1,1.08112e-16,1
0.13,1,8.76334e-16,1
0.14,1,5.45289e-15,1
0.15,1,3.2471e-14,1
0.16,1,1.86299e-13,1
0.17,1,1.03732e-12,1
0.18,1,5.65093e-12,1
0.19,1,3.06898e-11,1
0.2,1,1.68913e-10,1
0.21,1,9.16328e-10,1
0.22,1,4.55746e-09,1
0.23,1,1.70415e-08,1
0.24,1,6.29916e-08,1
0.25,1,2.3661e-07,1
0.26,0.999999,8.44267e-07,0.999999
0.27,0.999998,2.86659e-06,0.999997
0.28,0.999992,9.25039e-06,0.999989
0.29,0.999976,2.83243e-05,0.999966
0.3,0.99993,8.21474e-05,0.999903
0.31,0.999808,0.000225228,0.999733
0.32,0.999503,0.000582552,0.999311
0.33,0.998789,0.00141825,0.998322
0.34,0.997225,0.00324231,0.996166
0.35,0.994045,0.00694381,0.991799
0.36,0.988058,0.0138992,0.983629
0.37,0.977681,0.0259526,0.96959
0.38,0.961208,0.0451474,0.947554
0.39,0.937344,0.0731736,0.916096
0.4,0.905801,0.110721,0.87528
0.41,0.867548,0.157133,0.82689
0.42,0.824465,0.210657,0.773821
0.43,0.77867,0.2691,0.719075
0.44,0.731992,0.330399,0.665059
0.45,0.685796,0.392847,0.613405
0.46,0.641029,0.455063,0.565112
0.47,0.598326,0.515891,0.520731
0.48,0.558103,0.574304,0.480534
0.49,0.520624,0.629353,0.444618
0.5,0.486056,0.678149,0.413253
0.51,0.453966,0.721302,0.385621
0.52,0.424143,0.759885,0.361099
0.53,0.396837,0.790853,0.340049
0.54,0.371778,0.81338,0.322024
0.55,0.348661,0.826768,0.306496
0.56,0.327166,0.830478,0.292856
0.57,0.306983,0.824112,0.280435
0.58,0.287837,0.807376,0.268531
0.59,0.269506,0.780007,0.256466
0.6,0.251837,0.741721,0.243644
0.61,0.234748,0.692212,0.229625
0.62,0.218226,0.631271,0.214193
0.63,0.20233,0.559082,0.197425
0.64,0.187197,0.476743,0.179743
0.65,0.17306,0.386989,0.161935
0.66,0.160267,0.294888,0.145099
0.67,0.14926,0.207852,0.130443
0.68,0.140469,0.133999,0.118917
0.69,0.134094,0.0788334,0.110829
0.7,0.129949,0.0426899,0.105761
0.71,0.127519,0.0215998,0.102886
0.72,0.126214,0.0103604,0.101377
0.73,0.12556,0.00475985,0.100631
0.74,0.125248,0.0021074,0.100279
0.75,0.125106,0.000902003,0.100119
0.76,0.125044,0.000373776,0.100049
0.77,0.125018,0.000150046,0.10002
0.78,0.125007,5.83635e-05,0.100008
0.79,0.125003,2.19981e-05,0.100003
0.8,0.125001,8.03451e-06,0.100001
0.81,0.125,2.84374e-06,0.1
0.82,0.125,9.75717e-07,0.1
0.83,0.125,3.23863e-07,0.1
0.84,0.125,9.80496e-08,0.1
0.85,0.125,3.03195e-08,0.1
0.86,0.125,1.04265e-08,0.1
0.87,0.125,3.20773e-09,0.1
0.88,0.125,9.20569e-10,0.1
0.89,0.125,2.55417e-10,0.1
0.9,0.125,6.86254e-11,0.1
0.91,0.125,1.78767e-11,0.1
0.92,0.125,4.51599e-12,0.1
0.93,0.125,1.10645e-12,0.1
0.94,0.125,2.62949e-13,0.1
0.95,0.125,6.05888e-14,0.1
0.96,0.125,1.3527e-14,0.1
0.97,0.125,2.936e-15,0.1
0.98,0.125,5.80196e-16,0.1
0.99,0.125,7.95874e-17,0.1
1,0.125,0,0.1
