x,rho,u,p
0,1,0,1
0.01,1,1.56441e-08,1
0.02,1,5.22594e-08,1
0.03,1,1.3572e-07,1
0.04,1,3.31612e-07,1
0.05,0.999999,7.85317e-07,0.999999
0.06,0.999998,1.81171e-06,0.999998
0.07,0.999997,4.07403e-06,0.999995
0.08,0.999992,8.92767e-06,0.999989
0.09,0.999984,1.90558e-05,0.999977
0.1,0.999967,3.95972e-05,0.999953
0.11,0.999932,8.00596e-05,0.999905
0.12,0.999867,0.000157407,0.999814
0.13,0.999746,0.000300774,0.999644
0.14,0.999528,0.000558202,0.99934
0.15,0.99915,0.00100556,0.998811
0.16,0.998514,0.0017572,0.997922
0.17,0.997483,0.00297692,0.996482
0.18,0.995869,0.00488666,0.994231
0.19,0.993434,0.00776891,0.99084
0.2,0.9899,0.0119585,0.985928
0.21,0.984966,0.017821,0.979089
0.22,0.978342,0.0257163,0.96994
0.23,0.969792,0.0359546,0.958181
0.24,0.959172,0.0487526,0.943651
0.25,0.946451,0.0642031,0.926356
0.26,0.931723,0.0822666,0.906475
0.27,0.915182,0.102786,0.88433
0.28,0.897093,0.12552,0.860331
0.29,0.877751,0.15018,0.834925
0.3,0.857455,0.176463,0.808551
0.31,0.836479,0.204079,0.781606
0.32,0.815069,0.232763,0.754431
0.33,0.793431,0.262279,0.727313
0.34,0.771738,0.292422,0.700481
0.35,0.750133,0.323014,0.674118
0.36,0.728733,0.3539,0.648367
0.37,0.707631,0.384942,0.62334
0.38,0.686907,0.416017,0.599121
0.39,0.666624,0.447012,0.575774
0.4,0.646834,0.47782,0.553349
0.41,0.627582,0.508339,0.531882
0.42,0.608906,0.538468,0.511399
0.43,0.590835,0.568107,0.491919
0.44,0.573395,0.597155,0.473458
0.45,0.556609,0.625508,0.456024
0.46,0.540494,0.653056,0.439625
0.47,0.525064,0.679689,0.424266
0.48,0.510327,0.70529,0.409948
0.49,0.496286,0.729742,0.396673
0.5,0.482936,0.752925,0.384434
0.51,0.470259,0.774705,0.373221
0.52,0.458211,0.795043,0.362991
0.53,0.446757,0.813909,0.353705
0.54,0.435879,0.831192,0.345356
0.55,0.425539,0.846819,0.337917
0.56,0.415691,0.860743,0.331352
0.57,0.406281,0.872948,0.325612
0.58,0.397247,0.883441,0.320641
0.59,0.388528,0.892255,0.316371
0.6,0.380058,0.899444,0.312728
0.61,0.371779,0.905078,0.309628
0.62,0.363637,0.909237,0.306984
0.63,0.355588,0.912001,0.304703
0.64,0.347596,0.913448,0.302692
0.65,0.339639,0.913638,0.300856
0.66,0.331705,0.91261,0.299099
0.67,0.323793,0.910374,0.29733
0.68,0.315907,0.906901,0.295457
0.69,0.308059,0.902125,0.293389
0.7,0.300261,0.895929,0.291038
0.71,0.292521,0.888149,0.288315
0.72,0.284844,0.878571,0.285129
0.73,0.277225,0.866924,0.281389
0.74,0.269647,0.852886,0.277
0.75,0.262081,0.836078,0.271867
0.76,0.254486,0.81607,0.265895
0.77,0.24681,0.792382,0.258994
0.78,0.238992,0.764497,0.251083
0.79,0.230967,0.731875,0.242103
0.8,0.222676,0.693984,0.232024
0.81,0.214069,0.65035,0.220862
0.82,0.205125,0.600639,0.2087
0.83,0.195863,0.544776,0.195702
0.84,0.186361,0.483115,0.182138
0.85,0.176766,0.416664,0.168392
0.86,0.167314,0.347298,0.154958
0.87,0.158316,0.277886,0.142398
0.88,0.150126,0.212099,0.131265
0.89,0.143079,0.153758,0.121988
0.9,0.137397,0.10579,0.114758
0.91,0.13312,0.0693259,0.109493
0.92,0.130109,0.0435676,0.105889
0.93,0.12811,0.0264703,0.103548
0.94,0.126844,0.0156624,0.102089
0.95,0.126071,0.00907345,0.101208
0.96,0.125613,0.00515793,0.100689
0.97,0.125349,0.00286403,0.100392
0.98,0.125205,0.00150973,0.10023
0.99,0.125139,0.000654518,0.100156
1,0.125139,0,0.100156
