x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,4.44496e-17,1
0.04,1,2.22313e-16,1
0.05,1,1.42293e-15,1
0.06,1,6.65441e-15,1
0.07,1,3.03945e-14,1
0.08,1,1.35868e-13,1
0.09,1,5.95477e-13,1
0.1,1,2.57405e-12,1
0.11,1,1.10486e-11,1
0.12,1,4.76662e-11,1
0.13,1,2.12227e-10,1
0.14,1,9.81985e-10,1
0.15,1,4.2244e-09,1
0.16,1,1.34354e-08,1
0.17,1,3.99476e-08,1
0.18,1,1.27588e-07,1
0.19,1,3.91763e-07,1
0.2,0.999999,1.15857e-06,0.999999
0.21,0.999997,3.2974e-06,0.999996
0.22,0.999992,9.0231e-06,0.999989
0.23,0.99998,2.37151e-05,0.999972
0.24,0.999949,5.9798e-05,0.999929
0.25,0.999878,0.000144483,0.999829
0.26,0.999717,0.000334081,0.999605
0.27,0.999374,0.000738242,0.999127
0.28,0.99868,0.00155681,0.998159
0.29,0.997345,0.00312846,0.996302
0.3,0.99492,0.00598222,0.992938
0.31,0.990766,0.0108709,0.987194
0.32,0.984074,0.0187536,0.977987
0.33,0.973966,0.0306952,0.964171
0.34,0.959673,0.0476753,0.944799
0.35,0.940754,0.0703513,0.919429
0.36,0.917254,0.098873,0.888324
0.37,0.889706,0.132847,0.852426
0.38,0.858982,0.171468,0.813101
0.39,0.82607,0.213742,0.771814
0.4,0.791893,0.258678,0.729873
0.41,0.757223,0.305397,0.688319
0.42,0.722665,0.353156,0.647915
0.43,0.688676,0.401332,0.609195
0.44,0.655598,0.449391,0.572521
0.45,0.623688,0.496854,0.538126
0.46,0.593137,0.543274,0.506157
0.47,0.56408,0.58821,0.476698
0.48,0.536608,0.631221,0.449783
0.49,0.51076,0.671861,0.425404
0.5,0.486518,0.709578,0.403516
0.51,0.463767,0.744193,0.383932
0.52,0.442431,0.775531,0.366502
0.53,0.422491,0.803029,0.351188
0.54,0.403861,0.826291,0.337863
0.55,0.386416,0.845006,0.32635
0.56,0.370003,0.858951,0.316419
0.57,0.354458,0.86798,0.307797
0.58,0.339618,0.872011,0.300172
0.59,0.325328,0.870991,0.293202
0.6,0.311455,0.864864,0.286529
0.61,0.297892,0.853521,0.27979
0.62,0.284559,0.836764,0.272633
0.63,0.271398,0.814271,0.264737
0.64,0.258373,0.78559,0.255823
0.65,0.245459,0.750145,0.245671
0.66,0.232639,0.707299,0.234141
0.67,0.219908,0.656448,0.221195
0.68,0.207279,0.597195,0.20693
0.69,0.194806,0.529614,0.191607
0.7,0.182604,0.454613,0.175685
0.71,0.170882,0.37438,0.15983
0.72,0.159958,0.292748,0.144875
0.73,0.150239,0.215102,0.131689
0.74,0.142132,0.147341,0.120969
0.75,0.135895,0.0938896,0.113005
0.76,0.131508,0.0559495,0.107604
0.77,0.128679,0.0315074,0.104231
0.78,0.126988,0.0169621,0.102262
0.79,0.126036,0.00881234,0.101171
0.8,0.125524,0.00444652,0.100589
0.81,0.125258,0.00218731,0.10029
0.82,0.125124,0.0010511,0.100139
0.83,0.125058,0.000493909,0.100065
0.84,0.125027,0.000227038,0.10003
0.85,0.125012,0.000102106,0.100014
0.86,0.125005,4.49264e-05,0.100006
0.87,0.125002,1.93383e-05,0.100003
0.88,0.125001,8.1428e-06,0.100001
0.89,0.125,3.35403e-06,0.1
0.9,0.125,1.35159e-06,0.1
0.91,0.125,5.32529e-07,0.1
0.92,0.125,2.01031e-07,0.1
0.93,0.125,7.11733e-08,0.1
0.94,0.125,2.69683e-08,0.1
0.95,0.125,1.07438e-08,0.1
0.96,0.125,3.88633e-09,0.1
0.97,0.125,1.35026e-09,0.1
0.98,0.125,4.55265e-10,0.1
0.99,0.125,1.38944e-10,0.1
1,0.125,0,0.1
