x,rho,u,p
0,1,0,1
0.01,1,3.36844e-08,1
0.02,1,1.14751e-07,1
0.03,1,2.91404e-07,1
0.04,0.999999,6.91778e-07,0.999999
0.05,0.999999,1.58969e-06,0.999998
0.06,0.999997,3.55801e-06,0.999996
0.07,0.999993,7.76271e-06,0.999991
0.08,0.999986,1.65058e-05,0.99998
0.09,0.999971,3.41884e-05,0.99996
0.1,0.999942,6.89475e-05,0.999918
0.11,0.999886,0.000135306,0.99984
0.12,0.999782,0.000258243,0.999694
0.13,0.999595,0.000479068,0.999433
0.14,0.99927,0.000863301,0.998979
0.15,0.998723,0.0015103,0.998214
0.16,0.997832,0.0025636,0.99697
0.17,0.996433,0.00421973,0.995016
0.18,0.99431,0.00673243,0.992058
0.19,0.991208,0.010408,0.987744
0.2,0.986845,0.0155886,0.981689
0.21,0.980937,0.0226229,0.973516
0.22,0.97324,0.0318257,0.96291
0.23,0.963582,0.0434368,0.949665
0.24,0.951896,0.0575874,0.933731
0.25,0.938229,0.0742848,0.915218
0.26,0.922733,0.0934192,0.894386
0.27,0.905634,0.114789,0.871596
0.28,0.887207,0.138133,0.847263
0.29,0.867735,0.16317,0.821811
0.3,0.847491,0.189616,0.795634
0.31,0.826719,0.217208,0.769081
0.32,0.805633,0.245712,0.742447
0.33,0.784411,0.274919,0.715977
0.34,0.763203,0.304648,0.689863
0.35,0.74213,0.334744,0.664262
0.36,0.721294,0.365068,0.639293
0.37,0.700776,0.395498,0.615051
0.38,0.680643,0.425921,0.591606
0.39,0.660951,0.456236,0.569014
0.4,0.641748,0.486343,0.547316
0.41,0.623072,0.516149,0.526543
0.42,0.604956,0.545559,0.506718
0.43,0.587428,0.574479,0.487859
0.44,0.570512,0.602813,0.469976
0.45,0.554227,0.630462,0.453081
0.46,0.53859,0.657323,0.437179
0.47,0.523613,0.68329,0.422274
0.48,0.509304,0.708253,0.408369
0.49,0.495663,0.732102,0.395462
0.5,0.482684,0.75473,0.383546
0.51,0.470347,0.77605,0.372605
0.52,0.458622,0.795969,0.362614
0.53,0.447479,0.814435,0.353546
0.54,0.436888,0.831395,0.345376
0.55,0.426816,0.846763,0.338083
0.56,0.417218,0.860501,0.331633
0.57,0.408043,0.872592,0.325983
0.58,0.399234,0.883044,0.321079
0.59,0.39073,0.891888,0.31686
0.6,0.38247,0.899176,0.313257
0.61,0.374396,0.904976,0.310193
0.62,0.366456,0.909366,0.307587
0.63,0.358605,0.912427,0.305354
0.64,0.350808,0.914237,0.303406
0.65,0.343042,0.914864,0.301654
0.66,0.335293,0.914354,0.30001
0.67,0.327559,0.912729,0.298387
0.68,0.319845,0.909979,0.296701
0.69,0.312162,0.906057,0.294867
0.7,0.304524,0.900874,0.292802
0.71,0.296942,0.894296,0.290425
0.72,0.289426,0.886144,0.28765
0.73,0.281975,0.876188,0.284393
0.74,0.27458,0.864146,0.280566
0.75,0.26722,0.849688,0.276076
0.76,0.25986,0.832429,0.270833
0.77,0.252456,0.811935,0.264743
0.78,0.24495,0.787728,0.25772
0.79,0.237279,0.759292,0.249689
0.8,0.229377,0.726095,0.240594
0.81,0.221186,0.68762,0.230412
0.82,0.212661,0.643413,0.219168
0.83,0.203785,0.593174,0.206952
0.84,0.194584,0.536871,0.19394
0.85,0.185145,0.474925,0.180411
0.86,0.175627,0.408419,0.166758
0.87,0.166274,0.339314,0.153476
0.88,0.157401,0.270535,0.141122
0.89,0.149362,0.205752,0.130231
0.9,0.142481,0.148681,0.121207
0.91,0.136962,0.102055,0.114211
0.92,0.132827,0.066799,0.109136
0.93,0.129926,0.041983,0.105671
0.94,0.128002,0.0255371,0.103423
0.95,0.126785,0.015135,0.102021
0.96,0.126043,0.00877168,0.101176
0.97,0.125606,0.00495214,0.100681
0.98,0.125363,0.00264592,0.100407
0.99,0.12525,0.00115732,0.100281
1,0.12525,0,0.100281
