x,rho,u,p
0,1,0,1
0.01,1,9.68344e-14,1
0.02,1,4.56689e-13,1
0.03,1,1.72321e-12,1
0.04,1,6.32171e-12,1
0.05,1,2.32152e-11,1
0.06,1,8.75853e-11,1
0.07,1,3.47168e-10,1
0.08,1,1.46161e-09,1
0.09,1,5.52423e-09,1
0.1,1,1.51103e-08,1
0.11,1,3.97197e-08,1
0.12,1,1.13353e-07,1
0.13,1,3.12716e-07,1
0.14,0.999999,8.36423e-07,0.999999
0.15,0.999998,2.16765e-06,0.999997
0.16,0.999995,5.43934e-06,0.999994
0.17,0.999989,1.32066e-05,0.999984
0.18,0.999974,3.10017e-05,0.999963
0.19,0.999941,7.03023e-05,0.999917
0.2,0.99987,0.000153872,0.999818
0.21,0.999725,0.000324755,0.999616
0.22,0.999441,0.000660294,0.999219
0.23,0.998907,0.00129202,0.998472
0.24,0.997943,0.00243062,0.997127
0.25,0.996282,0.00439192,0.994813
0.26,0.993552,0.00761543,0.991019
0.27,0.989283,0.0126627,0.985101
0.28,0.982936,0.0201816,0.976338
0.29,0.97398,0.0308308,0.964035
0.3,0.96199,0.0451712,0.947671
0.31,0.946743,0.0635562,0.92703
0.32,0.928284,0.0860587,0.902279
0.33,0.90691,0.112466,0.873943
0.34,0.883107,0.142344,0.842791
0.35,0.857445,0.175135,0.809687
0.36,0.830494,0.21025,0.775463
0.37,0.802764,0.247138,0.740839
0.38,0.774682,0.285309,0.706402
0.39,0.746595,0.324345,0.672601
0.4,0.718777,0.363889,0.639776
0.41,0.69144,0.40363,0.608172
0.42,0.664754,0.443296,0.577967
0.43,0.63885,0.482637,0.549284
0.44,0.613831,0.521418,0.52221
0.45,0.589775,0.559413,0.496797
0.46,0.566741,0.5964,0.473077
0.47,0.544768,0.632163,0.451061
0.48,0.523879,0.666488,0.430745
0.49,0.504084,0.699164,0.412118
0.5,0.485385,0.729989,0.395161
0.51,0.46778,0.758341,0.379918
0.52,0.451163,0.784338,0.366231
0.53,0.435466,0.80818,0.353969
0.54,0.420693,0.829284,0.343183
0.55,0.406756,0.847526,0.333777
0.56,0.39356,0.862818,0.325635
0.57,0.381002,0.875112,0.318624
0.58,0.368976,0.884401,0.312591
0.59,0.357382,0.89071,0.307364
0.6,0.346122,0.894086,0.302756
0.61,0.335117,0.894575,0.298567
0.62,0.324299,0.892203,0.294589
0.63,0.313617,0.886952,0.290612
0.64,0.303037,0.878743,0.28643
0.65,0.292537,0.867408,0.281841
0.66,0.2821,0.852689,0.276654
0.67,0.271713,0.834223,0.270689
0.68,0.261356,0.811547,0.263784
0.69,0.251006,0.784109,0.255797
0.7,0.240627,0.751292,0.246617
0.71,0.230181,0.712453,0.236173
0.72,0.219633,0.666991,0.224454
0.73,0.20896,0.614448,0.211532
0.74,0.198176,0.554677,0.197588
0.75,0.187348,0.488067,0.182942
0.76,0.176625,0.415845,0.168064
0.77,0.166253,0.340397,0.153574
0.78,0.156572,0.265413,0.140178
0.79,0.147976,0.195577,0.128555
0.8,0.14082,0.135526,0.119185
0.81,0.135296,0.0883277,0.112206
0.82,0.131357,0.0544508,0.107398
0.83,0.128752,0.0320425,0.104305
0.84,0.127134,0.0181731,0.102425
0.85,0.126178,0.0100121,0.101331
0.86,0.125635,0.00538758,0.100715
0.87,0.125335,0.00284122,0.100376
0.88,0.125174,0.00147128,0.100195
0.89,0.125088,0.000748852,0.100099
0.9,0.125044,0.000374803,0.10005
0.91,0.125022,0.000184494,0.100024
0.92,0.125011,8.93159e-05,0.100012
0.93,0.125005,4.2522e-05,0.100006
0.94,0.125002,1.99064e-05,0.100003
0.95,0.125001,9.16246e-06,0.100001
0.96,0.125,4.14508e-06,0.100001
0.97,0.125,1.83931e-06,0.1
0.98,0.125,7.87971e-07,0.1
0.99,0.125,2.90543e-07,0.1
1,0.125,0,0.1
