x,rho,u,p
0,1,0,1
0.01,1,7.93916e-09,1
0.02,1,2.30146e-08,1
0.03,1,6.07385e-08,1
0.04,1,1.52707e-07,1
0.05,1,3.7307e-07,1
0.06,0.999999,8.8807e-07,0.999999
0.07,0.999998,2.06043e-06,0.999998
0.08,0.999996,4.65797e-06,0.999994
0.09,0.999991,1.02556e-05,0.999988
0.1,0.999981,2.19798e-05,0.999974
0.11,0.999961,4.58299e-05,0.999946
0.12,0.999921,9.29146e-05,0.99989
0.13,0.999845,0.00018305,0.999783
0.14,0.999704,0.000350213,0.999586
0.15,0.99945,0.000650272,0.999231
0.16,0.99901,0.00117105,0.998615
0.17,0.998272,0.00204404,0.997584
0.18,0.997078,0.003456,0.995917
0.19,0.995217,0.00565701,0.993323
0.2,0.992428,0.00896063,0.989441
0.21,0.988405,0.0137314,0.983856
0.22,0.982833,0.0203565,0.976142
0.23,0.97542,0.0292038,0.96592
0.24,0.965944,0.0405724,0.952915
0.25,0.954292,0.0546487,0.937017
0.26,0.940481,0.0714805,0.918299
0.27,0.924651,0.0909772,0.897013
0.28,0.907042,0.112934,0.873541
0.29,0.887951,0.13707,0.848342
0.3,0.867695,0.16307,0.821889
0.31,0.846582,0.190617,0.79463
0.32,0.824889,0.219416,0.766958
0.33,0.802856,0.249197,0.739208
0.34,0.780684,0.279729,0.711653
0.35,0.75854,0.310808,0.684509
0.36,0.736559,0.342257,0.657946
0.37,0.714852,0.373924,0.632097
0.38,0.69351,0.405669,0.607062
0.39,0.672604,0.437368,0.582918
0.4,0.652197,0.468905,0.559722
0.41,0.632338,0.500168,0.537517
0.42,0.613068,0.531049,0.516335
0.43,0.594423,0.561442,0.496198
0.44,0.57643,0.591239,0.477122
0.45,0.559114,0.620329,0.459117
0.46,0.542493,0.6486,0.442191
0.47,0.526583,0.675932,0.42635
0.48,0.511394,0.702205,0.411595
0.49,0.49693,0.727293,0.397928
0.5,0.483188,0.751072,0.385345
0.51,0.470151,0.77333,0.373848
0.52,0.457762,0.794083,0.363368
0.53,0.445982,0.813366,0.353853
0.54,0.434801,0.830992,0.345314
0.55,0.424181,0.846884,0.337722
0.56,0.414073,0.860995,0.331036
0.57,0.404417,0.873305,0.325204
0.58,0.39515,0.883825,0.320162
0.59,0.386205,0.892589,0.315838
0.6,0.377517,0.899652,0.312149
0.61,0.369024,0.905087,0.309007
0.62,0.360672,0.908974,0.306315
0.63,0.352415,0.911393,0.303976
0.64,0.344221,0.912416,0.301888
0.65,0.336066,0.9121,0.299948
0.66,0.327939,0.910471,0.298056
0.67,0.31984,0.907524,0.296111
0.68,0.311775,0.903211,0.294016
0.69,0.303753,0.897439,0.291674
0.7,0.295784,0.890062,0.288989
0.71,0.287873,0.880881,0.285866
0.72,0.28002,0.869641,0.282207
0.73,0.272212,0.856029,0.277915
0.74,0.264427,0.839675,0.272889
0.75,0.256627,0.820151,0.267033
0.76,0.248765,0.796981,0.260253
0.77,0.240784,0.769642,0.252463
0.78,0.23262,0.737588,0.243598
0.79,0.224211,0.700275,0.233622
0.8,0.215509,0.657207,0.222544
0.81,0.206486,0.60802,0.210435
0.82,0.197154,0.552593,0.197453
0.83,0.187581,0.49122,0.183857
0.84,0.177906,0.424831,0.170022
0.85,0.168353,0.355222,0.15644
0.86,0.159229,0.285197,0.143677
0.87,0.150889,0.218429,0.132302
0.88,0.143677,0.158834,0.122772
0.89,0.137831,0.109528,0.115308
0.9,0.133413,0.071851,0.109851
0.91,0.130292,0.045143,0.106106
0.92,0.128216,0.0273877,0.103672
0.93,0.126902,0.016167,0.102156
0.94,0.126101,0.00934025,0.101242
0.95,0.125626,0.00530118,0.100704
0.96,0.125351,0.00295902,0.100395
0.97,0.125196,0.0016163,0.10022
0.98,0.125113,0.000840295,0.100127
0.99,0.125075,0.00036091,0.100084
1,0.125075,0,0.100084
