x,rho,u,p
0,1,0,0.999999
0.01,1,2.14364e-07,0.999999
0.02,0.999999,6.99337e-07,0.999999
0.03,0.999999,1.67008e-06,0.999998
0.04,0.999997,3.7025e-06,0.999996
0.05,0.999993,7.92576e-06,0.999991
0.06,0.999986,1.65145e-05,0.99998
0.07,0.999972,3.35428e-05,0.99996
0.08,0.999944,6.6409e-05,0.999921
0.09,0.999892,0.000128107,0.999848
0.1,0.999797,0.000240671,0.999715
0.11,0.999628,0.000440099,0.999479
0.12,0.999338,0.000782916,0.999074
0.13,0.998855,0.0013542,0.998399
0.14,0.998076,0.00227627,0.997309
0.15,0.996858,0.00371641,0.99561
0.16,0.995021,0.00589114,0.993048
0.17,0.992344,0.00906387,0.98932
0.18,0.988578,0.0135332,0.984088
0.19,0.98347,0.0196103,0.977011
0.2,0.976789,0.0275878,0.967784
0.21,0.968357,0.0377043,0.956188
0.22,0.958079,0.0501133,0.942123
0.23,0.945955,0.0648655,0.92563
0.24,0.93208,0.0819065,0.906881
0.25,0.916628,0.101093,0.886157
0.26,0.899823,0.122218,0.863805
0.27,0.88191,0.14504,0.840196
0.28,0.863138,0.169309,0.815694
0.29,0.843737,0.194784,0.790631
0.3,0.823912,0.221241,0.765299
0.31,0.803842,0.248482,0.739941
0.32,0.783675,0.276334,0.71476
0.33,0.763536,0.304645,0.689917
0.34,0.743529,0.333281,0.665544
0.35,0.723738,0.362126,0.641741
0.36,0.704233,0.391075,0.61859
0.37,0.685074,0.420033,0.596153
0.38,0.666308,0.448913,0.574477
0.39,0.647977,0.477629,0.5536
0.4,0.630115,0.506102,0.53355
0.41,0.612751,0.53425,0.514349
0.42,0.595912,0.561994,0.496013
0.43,0.57962,0.589252,0.478554
0.44,0.563893,0.615939,0.461983
0.45,0.548748,0.641968,0.446306
0.46,0.534198,0.667248,0.431528
0.47,0.520251,0.691689,0.417652
0.48,0.506912,0.715197,0.404679
0.49,0.494179,0.737686,0.392603
0.5,0.482045,0.759074,0.381418
0.51,0.470498,0.779289,0.371113
0.52,0.459525,0.798148,0.361695
0.53,0.449086,0.815667,0.35312
0.54,0.439148,0.831886,0.34535
0.55,0.429692,0.846649,0.338391
0.56,0.420675,0.859932,0.332209
0.57,0.412049,0.871722,0.326766
0.58,0.403763,0.882031,0.322018
0.59,0.395762,0.890884,0.317915
0.6,0.38799,0.898329,0.314398
0.61,0.380395,0.904427,0.311406
0.62,0.372926,0.909253,0.30887
0.63,0.36554,0.912884,0.306719
0.64,0.3582,0.915402,0.304878
0.65,0.35088,0.916879,0.303273
0.66,0.343566,0.917377,0.30183
0.67,0.33625,0.91694,0.300474
0.68,0.328937,0.915589,0.299134
0.69,0.321636,0.913318,0.297739
0.7,0.314362,0.910086,0.29622
0.71,0.307133,0.905822,0.294509
0.72,0.299963,0.900416,0.292536
0.73,0.292866,0.893718,0.290231
0.74,0.285844,0.885538,0.287522
0.75,0.278893,0.875643,0.284332
0.76,0.271999,0.863754,0.28058
0.77,0.265132,0.849547,0.276182
0.78,0.258255,0.832653,0.271053
0.79,0.251315,0.812653,0.265104
0.8,0.244252,0.78909,0.258254
0.81,0.237002,0.761472,0.250429
0.82,0.229496,0.729285,0.241574
0.83,0.221674,0.692029,0.231663
0.84,0.21349,0.649255,0.220713
0.85,0.204924,0.600643,0.2088
0.86,0.195997,0.546113,0.19608
0.87,0.186786,0.485981,0.182805
0.88,0.177437,0.421155,0.169331
0.89,0.168174,0.353349,0.156118
0.9,0.159297,0.285195,0.143695
0.91,0.151151,0.220109,0.132591
0.92,0.144063,0.161737,0.123231
0.93,0.138269,0.113017,0.115832
0.94,0.133838,0.0753019,0.110354
0.95,0.130664,0.0481049,0.106541
0.96,0.128526,0.0296189,0.104028
0.97,0.127167,0.0175468,0.102457
0.98,0.126367,0.00972232,0.101543
0.99,0.125985,0.00435038,0.101109
1,0.125985,0,0.101109
