x,rho,u,p
0,1,0,1
0.01,1,4.58744e-08,1
0.02,1,1.55595e-07,1
0.03,1,3.91251e-07,1
0.04,0.999999,9.18406e-07,0.999999
0.05,0.999998,2.08586e-06,0.999998
0.06,0.999996,4.61362e-06,0.999995
0.07,0.999992,9.94748e-06,0.999988
0.08,0.999982,2.09033e-05,0.999975
0.09,0.999964,4.27913e-05,0.999949
0.1,0.999928,8.52923e-05,0.999899
0.11,0.99986,0.000165441,0.999804
0.12,0.999736,0.000312109,0.999631
0.13,0.999516,0.000572335,0.999323
0.14,0.999138,0.00101957,0.998794
0.15,0.998509,0.00176339,0.997915
0.16,0.997498,0.0029594,0.996503
0.17,0.995928,0.00481683,0.994313
0.18,0.993577,0.00760043,0.991038
0.19,0.990185,0.011623,0.986321
0.2,0.985469,0.0172252,0.979783
0.21,0.979161,0.0247441,0.971063
0.22,0.971035,0.0344724,0.959878
0.23,0.960949,0.0466196,0.946062
0.24,0.948865,0.0612834,0.929607
0.25,0.934856,0.0784403,0.910661
0.26,0.919093,0.0979578,0.889506
0.27,0.901812,0.119621,0.866514
0.28,0.883285,0.143168,0.842096
0.29,0.86379,0.168319,0.816662
0.3,0.843588,0.194801,0.79059
0.31,0.822913,0.222362,0.764211
0.32,0.801965,0.250779,0.737803
0.33,0.780914,0.279852,0.711594
0.34,0.7599,0.309411,0.685765
0.35,0.739037,0.339307,0.660462
0.36,0.718422,0.369408,0.635797
0.37,0.69813,0.399596,0.611858
0.38,0.678226,0.429765,0.588712
0.39,0.658764,0.459814,0.56641
0.4,0.639787,0.489649,0.544991
0.41,0.621332,0.519178,0.524485
0.42,0.603432,0.548309,0.504913
0.43,0.586113,0.57695,0.486291
0.44,0.569398,0.605008,0.468632
0.45,0.553306,0.632385,0.451943
0.46,0.537853,0.65898,0.436231
0.47,0.523051,0.68469,0.421501
0.48,0.508906,0.709407,0.407754
0.49,0.495419,0.733024,0.394989
0.5,0.482582,0.755443,0.383197
0.51,0.470377,0.776582,0.372361
0.52,0.458778,0.796328,0.362466
0.53,0.447754,0.814637,0.353481
0.54,0.437274,0.831475,0.345378
0.55,0.427305,0.846743,0.338142
0.56,0.417805,0.860406,0.331737
0.57,0.408722,0.87245,0.326121
0.58,0.4,0.882883,0.321243
0.59,0.391579,0.891734,0.317044
0.6,0.383401,0.899056,0.313456
0.61,0.375407,0.904914,0.310405
0.62,0.367545,0.909385,0.307813
0.63,0.359771,0.912553,0.305596
0.64,0.35205,0.914494,0.303669
0.65,0.344358,0.915278,0.301947
0.66,0.336681,0.914955,0.300342
0.67,0.329017,0.913551,0.298771
0.68,0.321369,0.911061,0.29715
0.69,0.31375,0.907446,0.295399
0.7,0.306173,0.902627,0.293437
0.71,0.298652,0.896481,0.291184
0.72,0.291196,0.888841,0.288559
0.73,0.283807,0.879492,0.285477
0.74,0.27648,0.868169,0.281855
0.75,0.269194,0.854559,0.277602
0.76,0.26192,0.838294,0.272627
0.77,0.254615,0.81896,0.26684
0.78,0.247224,0.796095,0.260152
0.79,0.239685,0.769197,0.252483
0.8,0.231932,0.73774,0.243772
0.81,0.223903,0.701201,0.233981
0.82,0.215547,0.6591,0.223119
0.83,0.206837,0.611073,0.211249
0.84,0.197781,0.556982,0.198517
0.85,0.188445,0.497063,0.185161
0.86,0.178962,0.432138,0.171532
0.87,0.169543,0.363829,0.158089
0.88,0.160482,0.294709,0.14537
0.89,0.152124,0.228215,0.133929
0.9,0.144812,0.168131,0.124225
0.91,0.138801,0.117643,0.116513
0.92,0.134183,0.0783691,0.110782
0.93,0.130864,0.0500029,0.106782
0.94,0.128619,0.0307939,0.104138
0.95,0.127174,0.018435,0.102467
0.96,0.126281,0.010773,0.101446
0.97,0.12575,0.00612388,0.100844
0.98,0.125453,0.00328978,0.100508
0.99,0.125315,0.00144398,0.100353
1,0.125315,0,0.100353
