x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,3.4455e-17,1
0.15,1,2.64307e-16,1
0.16,1,2.09173e-15,1
0.17,1,1.40186e-14,1
0.18,1,8.98361e-14,1
0.19,1,5.59019e-13,1
0.2,1,3.39414e-12,1
0.21,1,2.03105e-11,1
0.22,1,1.2199e-10,1
0.23,1,7.23002e-10,1
0.24,1,3.86991e-09,1
0.25,1,1.58497e-08,1
0.26,1,6.32559e-08,1
0.27,1,2.54435e-07,1
0.28,0.999999,9.68599e-07,0.999999
0.29,0.999997,3.49117e-06,0.999996
0.3,0.99999,1.18952e-05,0.999986
0.31,0.999967,3.82394e-05,0.999955
0.32,0.999901,0.000115736,0.999863
0.33,0.999718,0.000329033,0.99961
0.34,0.999248,0.000876439,0.998962
0.35,0.998125,0.00218142,0.997418
0.36,0.995639,0.00505894,0.994017
0.37,0.990575,0.0109007,0.987134
0.38,0.981138,0.0217666,0.974419
0.39,0.96515,0.0401949,0.953133
0.4,0.940675,0.0685806,0.921051
0.41,0.906913,0.108237,0.877671
0.42,0.864794,0.158678,0.824874
0.43,0.816685,0.217748,0.766315
0.44,0.765406,0.282534,0.705942
0.45,0.713374,0.35028,0.646859
0.46,0.662322,0.418746,0.591057
0.47,0.613388,0.486144,0.539649
0.48,0.56729,0.550976,0.493177
0.49,0.524455,0.611898,0.451842
0.5,0.485129,0.665623,0.415921
0.51,0.448888,0.712397,0.384529
0.52,0.415495,0.752999,0.356947
0.53,0.385158,0.783964,0.333429
0.54,0.357529,0.804159,0.313363
0.55,0.33222,0.812642,0.29603
0.56,0.308832,0.808699,0.280618
0.57,0.286995,0.791844,0.266261
0.58,0.266399,0.761767,0.252101
0.59,0.246819,0.718275,0.237386
0.6,0.228137,0.661317,0.221577
0.61,0.210337,0.591157,0.204455
0.62,0.193514,0.508826,0.186218
0.63,0.177879,0.416882,0.167536
0.64,0.163762,0.320319,0.149518
0.65,0.151605,0.226969,0.133523
0.66,0.141864,0.146173,0.120748
0.67,0.134792,0.0851023,0.111722
0.68,0.130218,0.04513,0.106096
0.69,0.127579,0.0221562,0.102961
0.7,0.126199,0.0102381,0.101361
0.71,0.12553,0.00450607,0.100597
0.72,0.125224,0.00190203,0.100252
0.73,0.125091,0.000772657,0.100102
0.74,0.125036,0.000302542,0.10004
0.75,0.125013,0.00011426,0.100015
0.76,0.125005,4.16313e-05,0.100006
0.77,0.125002,1.46353e-05,0.100002
0.78,0.125001,4.96442e-06,0.100001
0.79,0.125,1.62485e-06,0.1
0.8,0.125,5.13972e-07,0.1
0.81,0.125,1.50913e-07,0.1
0.82,0.125,4.20529e-08,0.1
0.83,0.125,1.3603e-08,0.1
0.84,0.125,4.01251e-09,0.1
0.85,0.125,1.07093e-09,0.1
0.86,0.125,2.75765e-10,0.1
0.87,0.125,6.84428e-11,0.1
0.88,0.125,1.63949e-11,0.1
0.89,0.125,3.79213e-12,0.1
0.9,0.125,8.47022e-13,0.1
0.91,0.125,1.82748e-13,0.1
0.92,0.125,3.80042e-14,0.1
0.93,0.125,7.6587e-15,0.1
0.94,0.125,1.44755e-15,0.1
0.95,0.125,2.5838e-16,0.1
0.96,0.125,1.72198e-17,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
