x,rho,u,p
0,1,0,1
0.01,1,2.81516e-16,1
0.02,1,1.65057e-15,1
0.03,1,7.22729e-15,1
0.04,1,3.08161e-14,1
0.05,1,1.28302e-13,1
0.06,1,5.23034e-13,1
0.07,1,2.0988e-12,1
0.08,1,8.38163e-12,1
0.09,1,3.37494e-11,1
0.1,1,1.38956e-10,1
0.11,1,6.06661e-10,1
0.12,1,2.67194e-09,1
0.13,1,8.82842e-09,1
0.14,1,2.4676e-08,1
0.15,1,7.39095e-08,1
0.16,1,2.19307e-07,1
0.17,0.999999,6.29145e-07,0.999999
0.18,0.999999,1.74273e-06,0.999998
0.19,0.999996,4.65855e-06,0.999994
0.2,0.99999,1.20076e-05,0.999986
0.21,0.999975,2.98153e-05,0.999965
0.22,0.99994,7.12482e-05,0.999916
0.23,0.999862,0.000163681,0.999806
0.24,0.999694,0.000361097,0.999573
0.25,0.999353,0.00076408,0.999096
0.26,0.998688,0.00154886,0.998168
0.27,0.997454,0.00300407,0.996449
0.28,0.995279,0.00556813,0.993426
0.29,0.991646,0.00985236,0.988391
0.3,0.985907,0.0166277,0.980468
0.31,0.977353,0.026754,0.968722
0.32,0.965339,0.0410462,0.952339
0.33,0.949441,0.0601047,0.93085
0.34,0.929581,0.08417,0.904292
0.35,0.906062,0.113068,0.873242
0.36,0.879487,0.146272,0.838675
0.37,0.850612,0.183049,0.801741
0.38,0.820203,0.222605,0.763556
0.39,0.788939,0.264199,0.725074
0.4,0.757381,0.307179,0.687045
0.41,0.72597,0.350997,0.650028
0.42,0.695047,0.395186,0.614423
0.43,0.66487,0.439341,0.580508
0.44,0.63564,0.483099,0.548474
0.45,0.607509,0.52612,0.518446
0.46,0.58059,0.568074,0.490501
0.47,0.554962,0.608638,0.464676
0.48,0.53067,0.647498,0.440978
0.49,0.507725,0.684356,0.41938
0.5,0.486111,0.718941,0.399832
0.51,0.465805,0.750767,0.382307
0.52,0.446729,0.779688,0.366687
0.53,0.428816,0.805603,0.352855
0.54,0.412013,0.828045,0.340764
0.55,0.396215,0.846815,0.330275
0.56,0.381302,0.861763,0.321224
0.57,0.367144,0.872796,0.313413
0.58,0.353608,0.879873,0.306618
0.59,0.340568,0.882988,0.300584
0.6,0.327909,0.882145,0.295041
0.61,0.315533,0.877327,0.289703
0.62,0.303366,0.868461,0.284284
0.63,0.291352,0.855389,0.278506
0.64,0.279452,0.837844,0.272105
0.65,0.267639,0.815436,0.264843
0.66,0.255889,0.787655,0.256515
0.67,0.244179,0.753893,0.246959
0.68,0.232486,0.71349,0.236071
0.69,0.22079,0.665822,0.223824
0.7,0.209084,0.610426,0.210295
0.71,0.197398,0.547205,0.195695
0.72,0.185816,0.476723,0.180398
0.73,0.174508,0.400566,0.164958
0.74,0.163748,0.321702,0.150094
0.75,0.153909,0.244584,0.136603
0.76,0.145399,0.174573,0.125202
0.77,0.138549,0.116488,0.116325
0.78,0.133473,0.0728182,0.109982
0.79,0.130016,0.042984,0.105806
0.8,0.127836,0.0242158,0.103241
0.81,0.126545,0.01315,0.10175
0.82,0.125816,0.00693423,0.10092
0.83,0.125421,0.00356774,0.100473
0.84,0.125212,0.00179602,0.100238
0.85,0.125105,0.000885889,0.100117
0.86,0.125051,0.000428449,0.100057
0.87,0.125024,0.000203229,0.100027
0.88,0.125011,9.45498e-05,0.100013
0.89,0.125005,4.31423e-05,0.100006
0.9,0.125002,1.93053e-05,0.100003
0.91,0.125001,8.47128e-06,0.100001
0.92,0.125,3.64489e-06,0.1
0.93,0.125,1.53753e-06,0.1
0.94,0.125,6.35988e-07,0.1
0.95,0.125,2.56156e-07,0.1
0.96,0.125,9.51986e-08,0.1
0.97,0.125,3.67639e-08,0.1
0.98,0.125,1.53491e-08,0.1
0.99,0.125,5.34111e-09,0.1
1,0.125,0,0.1
