x,rho,u,p
0,1,0,1
0.01,1,6.16266e-10,1
0.02,1,2.68847e-09,1
0.03,1,8.06024e-09,1
0.04,1,1.94233e-08,1
0.05,1,4.78178e-08,1
0.06,1,1.24269e-07,1
0.07,1,3.13532e-07,1
0.08,0.999999,7.69962e-07,0.999999
0.09,0.999998,1.84086e-06,0.999998
0.1,0.999996,4.28274e-06,0.999995
0.11,0.999992,9.69033e-06,0.999989
0.12,0.999982,2.1312e-05,0.999975
0.13,0.999962,4.55322e-05,0.999946
0.14,0.99992,9.44373e-05,0.999888
0.15,0.999839,0.000190025,0.999775
0.16,0.999687,0.000370698,0.999561
0.17,0.999408,0.000700585,0.999171
0.18,0.998916,0.00128179,0.998484
0.19,0.998081,0.0022687,0.997318
0.2,0.996717,0.00388189,0.995415
0.21,0.994574,0.00641726,0.992429
0.22,0.991341,0.0102444,0.987935
0.23,0.986667,0.0157885,0.981454
0.24,0.980192,0.0234916,0.972508
0.25,0.971599,0.0337585,0.960689
0.26,0.96067,0.0468956,0.94574
0.27,0.947328,0.0630622,0.927612
0.28,0.931652,0.0822485,0.906478
0.29,0.913859,0.104287,0.882704
0.3,0.894264,0.128894,0.856785
0.31,0.87323,0.155716,0.829269
0.32,0.85112,0.184384,0.800693
0.33,0.828272,0.214541,0.771539
0.34,0.804979,0.245862,0.74222
0.35,0.781489,0.278064,0.713071
0.36,0.758005,0.310901,0.684358
0.37,0.734691,0.34416,0.656289
0.38,0.711681,0.377655,0.629022
0.39,0.68908,0.411222,0.602676
0.4,0.666977,0.444711,0.577341
0.41,0.645442,0.477983,0.553083
0.42,0.624532,0.510905,0.52995
0.43,0.604294,0.54335,0.507975
0.44,0.584767,0.575188,0.487182
0.45,0.565981,0.606293,0.467585
0.46,0.547959,0.636534,0.449194
0.47,0.53072,0.665777,0.432013
0.48,0.514278,0.693886,0.416044
0.49,0.49864,0.72072,0.401289
0.5,0.483809,0.746135,0.387747
0.51,0.46978,0.769699,0.375458
0.52,0.456453,0.791578,0.364288
0.53,0.443777,0.811985,0.354142
0.54,0.431773,0.830518,0.345086
0.55,0.420395,0.84709,0.337081
0.56,0.40958,0.861648,0.33007
0.57,0.399259,0.874174,0.323986
0.58,0.389359,0.884678,0.318748
0.59,0.379806,0.893198,0.314265
0.6,0.370526,0.899794,0.310435
0.61,0.361454,0.904539,0.307148
0.62,0.352533,0.907514,0.30429
0.63,0.343718,0.908791,0.301738
0.64,0.334976,0.908428,0.299372
0.65,0.326285,0.906452,0.297067
0.66,0.317638,0.902853,0.294704
0.67,0.309033,0.897572,0.292161
0.68,0.300474,0.890493,0.289322
0.69,0.291966,0.881441,0.286072
0.7,0.28351,0.870172,0.282298
0.71,0.275099,0.85638,0.277885
0.72,0.266716,0.839689,0.272724
0.73,0.258332,0.819659,0.266705
0.74,0.249906,0.795793,0.259727
0.75,0.241385,0.767543,0.2517
0.76,0.23271,0.734339,0.242557
0.77,0.223825,0.695613,0.232263
0.78,0.214682,0.650863,0.220835
0.79,0.20526,0.599739,0.208361
0.8,0.195577,0.542179,0.195021
0.81,0.185712,0.4786,0.181111
0.82,0.175821,0.410144,0.167048
0.83,0.166149,0.338918,0.15337
0.84,0.157023,0.268101,0.140681
0.85,0.148812,0.201685,0.129561
0.86,0.141849,0.143677,0.120435
0.87,0.136337,0.0969135,0.113457
0.88,0.132275,0.0621732,0.108482
0.89,0.129481,0.0382284,0.105153
0.9,0.127669,0.0227215,0.103039
0.91,0.126548,0.0131517,0.101751
0.92,0.125878,0.00745428,0.10099
0.93,0.12549,0.00415224,0.10055
0.94,0.125269,0.00227797,0.100302
0.95,0.125146,0.00123211,0.100163
0.96,0.125078,0.000656765,0.100087
0.97,0.125041,0.000343356,0.100046
0.98,0.125023,0.000171736,0.100025
0.99,0.125014,7.17994e-05,0.100016
1,0.125014,0,0.100016
