x,rho,u,p
0,1,0,1
0.01,1,1.00125e-08,1
0.02,1,2.90987e-08,1
0.03,1,7.75988e-08,1
0.04,1,1.93564e-07,1
0.05,1,4.68405e-07,0.999999
0.06,0.999999,1.10443e-06,0.999999
0.07,0.999998,2.53822e-06,0.999997
0.08,0.999995,5.68412e-06,0.999993
0.09,0.99999,1.23976e-05,0.999985
0.1,0.999978,2.63225e-05,0.999969
0.11,0.999954,5.43741e-05,0.999936
0.12,0.999908,0.000109215,0.999871
0.13,0.99982,0.000213178,0.999748
0.14,0.999658,0.000404106,0.999522
0.15,0.999371,0.000743478,0.999121
0.16,0.998878,0.00132672,0.998431
0.17,0.99806,0.00229486,0.997287
0.18,0.996749,0.00384536,0.995458
0.19,0.994726,0.00623873,0.992639
0.2,0.991723,0.00979625,0.988461
0.21,0.987434,0.0148845,0.98251
0.22,0.981551,0.0218847,0.97437
0.23,0.973796,0.031149,0.963685
0.24,0.96397,0.0429525,0.950212
0.25,0.951985,0.0574533,0.933876
0.26,0.937884,0.0746711,0.914788
0.27,0.921824,0.0944933,0.89322
0.28,0.904055,0.116702,0.869568
0.29,0.884874,0.141011,0.844289
0.3,0.864596,0.16711,0.817846
0.31,0.843516,0.19469,0.79067
0.32,0.821902,0.223461,0.763142
0.33,0.799985,0.253169,0.735579
0.34,0.777956,0.283587,0.708241
0.35,0.755974,0.314521,0.681333
0.36,0.734169,0.345802,0.655017
0.37,0.712646,0.37728,0.629418
0.38,0.691492,0.408822,0.604633
0.39,0.670776,0.440307,0.580732
0.4,0.650558,0.471622,0.557773
0.41,0.630884,0.502659,0.535794
0.42,0.611796,0.533311,0.514826
0.43,0.593326,0.563474,0.49489
0.44,0.575503,0.593042,0.476002
0.45,0.558349,0.621907,0.458173
0.46,0.541883,0.649957,0.441408
0.47,0.52612,0.677076,0.425715
0.48,0.511069,0.703144,0.411094
0.49,0.496735,0.728038,0.397547
0.5,0.483112,0.751635,0.385069
0.51,0.470185,0.773747,0.373659
0.52,0.457901,0.794374,0.363255
0.53,0.446221,0.81353,0.35381
0.54,0.435132,0.831052,0.345329
0.55,0.424597,0.846864,0.337784
0.56,0.414568,0.860919,0.331134
0.57,0.404987,0.873198,0.325331
0.58,0.395791,0.883711,0.32031
0.59,0.386915,0.892493,0.316003
0.6,0.378294,0.899597,0.312328
0.61,0.369866,0.905095,0.309199
0.62,0.361578,0.909068,0.306523
0.63,0.353384,0.911597,0.304203
0.64,0.345251,0.912754,0.302139
0.65,0.337157,0.912598,0.300233
0.66,0.329089,0.911159,0.298384
0.67,0.321047,0.908436,0.296496
0.68,0.313036,0.904389,0.294471
0.69,0.305067,0.898931,0.292216
0.7,0.29715,0.891928,0.289637
0.71,0.289293,0.883191,0.286639
0.72,0.281494,0.872476,0.283129
0.73,0.273745,0.859485,0.27901
0.74,0.266025,0.843862,0.274184
0.75,0.258298,0.825195,0.268554
0.76,0.25052,0.803019,0.262024
0.77,0.242634,0.776826,0.254508
0.78,0.234577,0.746077,0.245936
0.79,0.226287,0.710224,0.236263
0.8,0.217709,0.668758,0.225484
0.81,0.208809,0.621272,0.213653
0.82,0.199588,0.567569,0.200902
0.83,0.190098,0.507814,0.187461
0.84,0.180458,0.442743,0.173672
0.85,0.170868,0.373894,0.159996
0.86,0.161615,0.303788,0.146981
0.87,0.153044,0.235885,0.135205
0.88,0.145511,0.174107,0.125161
0.89,0.13929,0.121879,0.117144
0.9,0.134494,0.0810791,0.111169
0.91,0.131042,0.0515604,0.106997
0.92,0.128709,0.0315953,0.104245
0.93,0.127211,0.018804,0.102511
0.94,0.126289,0.0109384,0.101455
0.95,0.125737,0.00624545,0.10083
0.96,0.125416,0.00350503,0.100468
0.97,0.125234,0.00192404,0.100263
0.98,0.125135,0.00100451,0.100152
0.99,0.125091,0.00043268,0.100101
1,0.125091,0,0.100101
