x,rho,u,p
0,1,0,1
0.01,1,2.64504e-12,1
0.02,1,1.16223e-11,1
0.03,1,4.21718e-11,1
0.04,1,1.55481e-10,1
0.05,1,6.14e-10,1
0.06,1,2.56035e-09,1
0.07,1,8.0106e-09,1
0.08,1,2.02496e-08,1
0.09,1,5.36314e-08,1
0.1,1,1.4616e-07,1
0.11,1,3.86626e-07,1
0.12,0.999999,9.9293e-07,0.999999
0.13,0.999998,2.47531e-06,0.999997
0.14,0.999995,5.98639e-06,0.999993
0.15,0.999988,1.40358e-05,0.999983
0.16,0.999973,3.1882e-05,0.999962
0.17,0.999941,7.01076e-05,0.999917
0.18,0.999874,0.000149127,0.999824
0.19,0.999741,0.000306593,0.999637
0.2,0.999485,0.00060871,0.99928
0.21,0.999014,0.00116605,0.998621
0.22,0.998178,0.00215329,0.997454
0.23,0.996759,0.0038299,0.995476
0.24,0.994453,0.00655589,0.992265
0.25,0.99087,0.0107933,0.98729
0.26,0.985562,0.0170834,0.979943
0.27,0.978066,0.0259936,0.969611
0.28,0.967983,0.0380373,0.95579
0.29,0.955056,0.0535853,0.938188
0.3,0.939232,0.0727963,0.916816
0.31,0.920672,0.0955929,0.891986
0.32,0.899717,0.121691,0.864259
0.33,0.876818,0.150667,0.83433
0.34,0.85246,0.182036,0.802923
0.35,0.827105,0.215314,0.770706
0.36,0.801158,0.250056,0.738249
0.37,0.77496,0.285872,0.706013
0.38,0.748784,0.322427,0.674356
0.39,0.722852,0.359431,0.643551
0.4,0.697335,0.396636,0.6138
0.41,0.672374,0.433819,0.58525
0.42,0.648078,0.470777,0.558009
0.43,0.624533,0.507319,0.532151
0.44,0.601809,0.543265,0.507727
0.45,0.579958,0.578434,0.48477
0.46,0.559021,0.61265,0.463296
0.47,0.539026,0.645737,0.443312
0.48,0.519989,0.677518,0.424817
0.49,0.501923,0.707819,0.407805
0.5,0.484829,0.736476,0.392266
0.51,0.468714,0.762829,0.378269
0.52,0.453458,0.787109,0.365638
0.53,0.438995,0.809638,0.354238
0.54,0.425356,0.829792,0.344164
0.55,0.412466,0.847474,0.335338
0.56,0.400242,0.862622,0.327671
0.57,0.388596,0.875203,0.321059
0.58,0.377435,0.885224,0.315382
0.59,0.366669,0.89272,0.310504
0.6,0.356213,0.897745,0.306279
0.61,0.345993,0.900367,0.302547
0.62,0.335946,0.900643,0.299141
0.63,0.326023,0.898607,0.29589
0.64,0.316193,0.894252,0.292624
0.65,0.306435,0.887511,0.289173
0.66,0.296738,0.878247,0.285373
0.67,0.287094,0.866243,0.281064
0.68,0.277497,0.851191,0.276093
0.69,0.267934,0.8327,0.270317
0.7,0.258381,0.810293,0.263601
0.71,0.248806,0.78342,0.255827
0.72,0.239165,0.751481,0.2469
0.73,0.229413,0.713855,0.236758
0.74,0.219502,0.669963,0.225392
0.75,0.209406,0.619349,0.212863
0.76,0.199127,0.561828,0.199333
0.77,0.188723,0.497678,0.185083
0.78,0.178329,0.427911,0.170535
0.79,0.168171,0.354563,0.156249
0.8,0.158566,0.280873,0.142879
0.81,0.149897,0.211103,0.13108
0.82,0.142526,0.149732,0.121356
0.83,0.136688,0.100123,0.113922
0.84,0.132404,0.0633823,0.108651
0.85,0.129483,0.0382943,0.105161
0.86,0.127616,0.0222868,0.10298
0.87,0.126481,0.0125957,0.101676
0.88,0.125819,0.00695396,0.100923
0.89,0.125444,0.0037649,0.100499
0.9,0.125236,0.00200345,0.100265
0.91,0.125124,0.00104917,0.100139
0.92,0.125064,0.000541025,0.100072
0.93,0.125032,0.000274789,0.100036
0.94,0.125016,0.000137469,0.100018
0.95,0.125008,6.77303e-05,0.100009
0.96,0.125004,3.28462e-05,0.100004
0.97,0.125002,1.56312e-05,0.100002
0.98,0.125001,7.16811e-06,0.100001
0.99,0.125001,2.81167e-06,0.100001
1,0.125001,0,0.100001
