x,rho,u,p
0,1,0,1
0.01,1,1.50565e-07,1
0.02,1,4.96043e-07,0.999999
0.03,0.999999,1.19889e-06,0.999999
0.04,0.999998,2.69337e-06,0.999997
0.05,0.999995,5.84532e-06,0.999993
0.06,0.99999,1.23497e-05,0.999985
0.07,0.999979,2.54341e-05,0.99997
0.08,0.999957,5.10572e-05,0.99994
0.09,0.999916,9.98615e-05,0.999882
0.1,0.999839,0.000190206,0.999775
0.11,0.999702,0.000352614,0.999583
0.12,0.999462,0.000635901,0.999248
0.13,0.999057,0.00111494,0.998681
0.14,0.998394,0.00189952,0.997754
0.15,0.997343,0.00314301,0.996286
0.16,0.995733,0.00504842,0.99404
0.17,0.993352,0.00786885,0.990723
0.18,0.989954,0.0118992,0.985998
0.19,0.985278,0.0174567,0.979514
0.2,0.979076,0.0248512,0.97094
0.21,0.971145,0.0343495,0.96002
0.22,0.961358,0.0461403,0.946607
0.23,0.949682,0.0603102,0.930695
0.24,0.936186,0.0768366,0.912424
0.25,0.921025,0.0955981,0.892049
0.26,0.904416,0.116399,0.869911
0.27,0.886608,0.139,0.846387
0.28,0.867857,0.163143,0.821857
0.29,0.848405,0.188578,0.79667
0.3,0.828471,0.21507,0.771139
0.31,0.808244,0.242408,0.745525
0.32,0.787886,0.270407,0.720048
0.33,0.767528,0.298907,0.694882
0.34,0.747284,0.327766,0.670169
0.35,0.727243,0.356861,0.64602
0.36,0.707482,0.38608,0.62252
0.37,0.688062,0.415326,0.599739
0.38,0.669035,0.444504,0.577728
0.39,0.650444,0.473529,0.556526
0.4,0.632327,0.502316,0.536164
0.41,0.614714,0.530782,0.516666
0.42,0.597633,0.558845,0.498049
0.43,0.581107,0.586421,0.480326
0.44,0.565154,0.613423,0.463507
0.45,0.549793,0.63976,0.447599
0.46,0.535037,0.665342,0.432609
0.47,0.520895,0.690073,0.418539
0.48,0.507373,0.713857,0.405389
0.49,0.494468,0.736604,0.393157
0.5,0.482173,0.758229,0.381833
0.51,0.470475,0.778658,0.371405
0.52,0.459358,0.797723,0.361877
0.53,0.448785,0.815424,0.353208
0.54,0.438723,0.831788,0.345362
0.55,0.42915,0.846669,0.33834
0.56,0.420022,0.860041,0.332107
0.57,0.411291,0.871893,0.326624
0.58,0.402904,0.882234,0.321846
0.59,0.394806,0.891092,0.317721
0.6,0.386941,0.898514,0.314188
0.61,0.379253,0.904564,0.311184
0.62,0.371694,0.909316,0.308636
0.63,0.364217,0.91285,0.306472
0.64,0.356789,0.915245,0.304614
0.65,0.349384,0.916575,0.302986
0.66,0.341985,0.9169,0.30151
0.67,0.334588,0.916259,0.300111
0.68,0.327198,0.914668,0.298713
0.69,0.319823,0.912113,0.297244
0.7,0.31248,0.908547,0.295633
0.71,0.305184,0.903888,0.293808
0.72,0.297951,0.898013,0.291698
0.73,0.290789,0.890757,0.289229
0.74,0.283701,0.881916,0.286325
0.75,0.276679,0.871238,0.282908
0.76,0.269704,0.858425,0.278892
0.77,0.262744,0.843132,0.274193
0.78,0.255757,0.824968,0.268723
0.79,0.248689,0.803494,0.262394
0.8,0.241477,0.778233,0.255126
0.81,0.234054,0.748679,0.246852
0.82,0.226355,0.714314,0.237527
0.83,0.218324,0.67465,0.227142
0.84,0.209925,0.62928,0.215736
0.85,0.201152,0.577968,0.203419
0.86,0.192049,0.520785,0.190386
0.87,0.182721,0.458281,0.176938
0.88,0.173347,0.391703,0.16348
0.89,0.164188,0.323177,0.150512
0.9,0.155568,0.255744,0.138579
0.91,0.147836,0.193043,0.128181
0.92,0.141291,0.138559,0.119663
0.93,0.136099,0.0946237,0.11313
0.94,0.132247,0.0617518,0.108431
0.95,0.129565,0.0387636,0.105244
0.96,0.127801,0.0235332,0.103188
0.97,0.126699,0.0137898,0.101922
0.98,0.12606,0.00757999,0.101195
0.99,0.125757,0.00337529,0.100851
1,0.125757,0,0.100852
