x,rho,u,p
0,1,0,1
0.01,1,3.37217e-14,1
0.02,1,1.63243e-13,1
0.03,1,6.33039e-13,1
0.04,1,2.37856e-12,1
0.05,1,8.85892e-12,1
0.06,1,3.3211e-11,1
0.07,1,1.27673e-10,1
0.08,1,5.15215e-10,1
0.09,1,2.24471e-09,1
0.1,1,7.60546e-09,1
0.11,1,2.01553e-08,1
0.12,1,5.60617e-08,1
0.13,1,1.59835e-07,1
0.14,1,4.41431e-07,0.999999
0.15,0.999999,1.18047e-06,0.999999
0.16,0.999997,3.056e-06,0.999996
0.17,0.999994,7.65349e-06,0.999991
0.18,0.999984,1.85285e-05,0.999978
0.19,0.999963,4.33247e-05,0.999949
0.2,0.999917,9.77609e-05,0.999884
0.21,0.99982,0.000212678,0.999748
0.22,0.999623,0.000445641,0.999473
0.23,0.99924,0.000898477,0.998937
0.24,0.998526,0.00174115,0.997941
0.25,0.997257,0.00323982,0.996172
0.26,0.995103,0.00578272,0.993174
0.27,0.991624,0.00989224,0.988345
0.28,0.986284,0.0162081,0.98096
0.29,0.97851,0.0254286,0.970259
0.3,0.967786,0.03821,0.955583
0.31,0.953762,0.0550433,0.936536
0.32,0.936348,0.0761505,0.913102
0.33,0.915742,0.101441,0.885671
0.34,0.89238,0.130549,0.854962
0.35,0.866839,0.162928,0.821862
0.36,0.839731,0.197958,0.787278
0.37,0.811623,0.235035,0.752023
0.38,0.783004,0.273614,0.716771
0.39,0.754268,0.313224,0.682046
0.4,0.725731,0.353466,0.648243
0.41,0.697638,0.393996,0.615651
0.42,0.67018,0.434512,0.584477
0.43,0.643508,0.474743,0.554865
0.44,0.617738,0.514433,0.526915
0.45,0.592959,0.553337,0.500691
0.46,0.569236,0.59122,0.476228
0.47,0.546615,0.627847,0.453541
0.48,0.52512,0.662991,0.432627
0.49,0.504762,0.696429,0.413471
0.5,0.48554,0.727946,0.39605
0.51,0.46745,0.756936,0.380401
0.52,0.450392,0.783475,0.366369
0.53,0.434296,0.807719,0.353826
0.54,0.419157,0.8291,0.342809
0.55,0.404884,0.847484,0.333212
0.56,0.391375,0.862772,0.324912
0.57,0.378525,0.874911,0.317765
0.58,0.366223,0.883888,0.311607
0.59,0.354364,0.889726,0.306252
0.6,0.342848,0.892463,0.3015
0.61,0.331592,0.892139,0.297135
0.62,0.320527,0.888766,0.292937
0.63,0.309602,0.882306,0.288683
0.64,0.298782,0.872648,0.284154
0.65,0.288042,0.85959,0.279139
0.66,0.277366,0.842828,0.273441
0.67,0.266736,0.821949,0.266877
0.68,0.256132,0.796443,0.259287
0.69,0.245525,0.765715,0.250536
0.7,0.234881,0.72912,0.240532
0.71,0.224165,0.686024,0.229232
0.72,0.213349,0.635892,0.216674
0.73,0.202434,0.578431,0.202994
0.74,0.191464,0.5138,0.188462
0.75,0.180556,0.442897,0.173498
0.76,0.16992,0.367693,0.158684
0.77,0.159866,0.29148,0.144718
0.78,0.15078,0.218761,0.132322
0.79,0.143048,0.154447,0.122076
0.8,0.13693,0.102386,0.11425
0.81,0.132462,0.0639847,0.108734
0.82,0.129446,0.0380159,0.105123
0.83,0.127544,0.0216883,0.102899
0.84,0.126409,0.0119848,0.101595
0.85,0.12576,0.00645555,0.100857
0.86,0.125401,0.00340314,0.100451
0.87,0.125208,0.00175989,0.100233
0.88,0.125106,0.000893907,0.100118
0.89,0.125053,0.000446222,0.100059
0.9,0.125026,0.000218956,0.100029
0.91,0.125012,0.000105615,0.100014
0.92,0.125006,5.0076e-05,0.100007
0.93,0.125003,2.33361e-05,0.100003
0.94,0.125001,1.06877e-05,0.100001
0.95,0.125001,4.81009e-06,0.100001
0.96,0.125,2.12686e-06,0.1
0.97,0.125,9.22474e-07,0.1
0.98,0.125,3.86674e-07,0.1
0.99,0.125,1.34879e-07,0.1
1,0.125,0,0.1
