x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,0,1
0.21,1,0,1
0.22,1,2.99529e-17,1
0.23,1,3.35581e-16,1
0.24,1,3.71038e-15,1
0.25,1,3.62652e-14,1
0.26,1,3.4243e-13,1
0.27,1,3.09599e-12,1
0.28,1,2.67889e-11,1
0.29,1,2.33203e-10,1
0.3,1,1.86988e-09,1
0.31,1,1.15139e-08,1
0.32,1,6.21177e-08,1
0.33,1,3.35518e-07,1
0.34,0.999999,1.67472e-06,0.999998
0.35,0.999993,7.72068e-06,0.999991
0.36,0.999971,3.27718e-05,0.999961
0.37,0.999886,0.00012763,0.999848
0.38,0.999594,0.000454224,0.999458
0.39,0.998679,0.00147058,0.998244
0.4,0.996103,0.00430982,0.994849
0.41,0.989638,0.0113743,0.986411
0.42,0.975334,0.026894,0.967986
0.43,0.947827,0.0567051,0.933179
0.44,0.902562,0.10625,0.877238
0.45,0.839496,0.17692,0.801655
0.46,0.764562,0.263743,0.71526
0.47,0.686095,0.357946,0.628817
0.48,0.610306,0.451617,0.549346
0.49,0.540412,0.539106,0.47971
0.5,0.477752,0.614001,0.420747
0.51,0.42212,0.673773,0.371217
0.52,0.373069,0.716784,0.329658
0.53,0.330445,0.736984,0.295403
0.54,0.293367,0.731394,0.266679
0.55,0.260927,0.698282,0.241566
0.56,0.232331,0.63768,0.218241
0.57,0.207029,0.551882,0.195378
0.58,0.184813,0.446154,0.172603
0.59,0.165835,0.329876,0.150773
0.6,0.150514,0.217225,0.131752
0.61,0.139267,0.124423,0.117422
0.62,0.132054,0.0616338,0.108381
0.63,0.128103,0.0268786,0.103597
0.64,0.126236,0.010608,0.101409
0.65,0.125454,0.00387123,0.100513
0.66,0.125156,0.00132187,0.100175
0.67,0.12505,0.000424586,0.100056
0.68,0.125015,0.000128556,0.100017
0.69,0.125004,3.67211e-05,0.100005
0.7,0.125001,9.89879e-06,0.100001
0.71,0.125,2.51867e-06,0.1
0.72,0.125,6.0635e-07,0.1
0.73,0.125,1.31078e-07,0.1
0.74,0.125,2.76691e-08,0.1
0.75,0.125,6.59072e-09,0.1
0.76,0.125,1.34194e-09,0.1
0.77,0.125,2.4369e-10,0.1
0.78,0.125,4.16959e-11,0.1
0.79,0.125,6.73509e-12,0.1
0.8,0.125,1.02658e-12,0.1
0.81,0.125,1.47477e-13,0.1
0.82,0.125,1.99268e-14,0.1
0.83,0.125,2.54593e-15,0.1
0.84,0.125,2.81444e-16,0.1
0.85,0.125,1.19691e-17,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
