x,rho,u,p
0,1,0,1
0.01,1,5.32918e-14,1
0.02,1,2.5509e-13,1
0.03,1,9.77452e-13,1
0.04,1,3.63396e-12,1
0.05,1,1.34291e-11,1
0.06,1,5.01546e-11,1
0.07,1,1.95203e-10,1
0.08,1,8.23064e-10,1
0.09,1,3.40158e-09,1
0.1,1,1.02157e-08,1
0.11,1,2.67923e-08,1
0.12,1,7.62224e-08,1
0.13,1,2.13977e-07,1
0.14,1,5.82777e-07,0.999999
0.15,0.999999,1.53745e-06,0.999998
0.16,0.999997,3.92682e-06,0.999995
0.17,0.999992,9.70338e-06,0.999989
0.18,0.99998,2.318e-05,0.999973
0.19,0.999955,5.34872e-05,0.999937
0.2,0.999899,0.000119111,0.999859
0.21,0.999784,0.000255751,0.999697
0.22,0.999553,0.000528956,0.999374
0.23,0.999109,0.00105274,0.998755
0.24,0.998295,0.00201408,0.997619
0.25,0.996867,0.00370035,0.995628
0.26,0.994477,0.00652243,0.992304
0.27,0.990669,0.0110211,0.987022
0.28,0.984906,0.0178423,0.979057
0.29,0.976629,0.0276703,0.967672
0.3,0.965357,0.0411231,0.952266
0.31,0.950797,0.0586332,0.932517
0.32,0.932918,0.080357,0.908493
0.33,0.911963,0.106148,0.880648
0.34,0.888394,0.135608,0.849724
0.35,0.862786,0.168181,0.816603
0.36,0.835735,0.203262,0.782161
0.37,0.807783,0.240267,0.747171
0.38,0.779392,0.278676,0.712266
0.39,0.750935,0.318042,0.67794
0.4,0.722708,0.357984,0.64456
0.41,0.694943,0.398174,0.612398
0.42,0.667821,0.438323,0.581645
0.43,0.641482,0.478168,0.552438
0.44,0.616039,0.517463,0.524869
0.45,0.591575,0.555973,0.498999
0.46,0.568152,0.593467,0.474859
0.47,0.545813,0.629719,0.452465
0.48,0.524581,0.664507,0.431812
0.49,0.504468,0.697614,0.412886
0.5,0.485474,0.728831,0.395666
0.51,0.467595,0.757544,0.380194
0.52,0.450729,0.783848,0.366312
0.53,0.434806,0.807919,0.353892
0.54,0.419826,0.829182,0.342975
0.55,0.405699,0.847506,0.333461
0.56,0.392326,0.862799,0.32523
0.57,0.379603,0.875009,0.318142
0.58,0.367421,0.884126,0.312039
0.59,0.355676,0.890175,0.306741
0.6,0.344272,0.893196,0.302053
0.61,0.333124,0.893232,0.297766
0.62,0.322166,0.890303,0.293666
0.63,0.311347,0.884379,0.289535
0.64,0.300631,0.875363,0.285159
0.65,0.289995,0.863069,0.280333
0.66,0.279423,0.847211,0.27486
0.67,0.268899,0.8274,0.26856
0.68,0.258402,0.803145,0.26127
0.69,0.247906,0.773869,0.252854
0.7,0.237377,0.738938,0.243208
0.71,0.226777,0.69771,0.232277
0.72,0.216075,0.649617,0.220077
0.73,0.20526,0.594284,0.206715
0.74,0.194363,0.531726,0.192419
0.75,0.183478,0.462602,0.177567
0.76,0.172788,0.388547,0.162693
0.77,0.162576,0.312453,0.148463
0.78,0.153211,0.238497,0.135601
0.79,0.145087,0.171561,0.124739
0.8,0.138514,0.115921,0.116246
0.81,0.133597,0.0737426,0.110116
0.82,0.130199,0.0444949,0.106015
0.83,0.128014,0.0257146,0.103444
0.84,0.126688,0.0143653,0.101913
0.85,0.12592,0.0078119,0.101037
0.86,0.12549,0.00415444,0.100551
0.87,0.125256,0.00216662,0.100287
0.88,0.125131,0.00110974,0.100147
0.89,0.125066,0.00055866,0.100074
0.9,0.125033,0.000276502,0.100037
0.91,0.125016,0.000134557,0.100018
0.92,0.125008,6.43798e-05,0.100009
0.93,0.125004,3.02827e-05,0.100004
0.94,0.125002,1.40023e-05,0.100002
0.95,0.125001,6.36377e-06,0.100001
0.96,0.125,2.84201e-06,0.1
0.97,0.125,1.24493e-06,0.1
0.98,0.125,5.26525e-07,0.1
0.99,0.125,1.89563e-07,0.1
1,0.125,0,0.1
