x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,1.74704e-17,1
0.18,1,1.51575e-16,1
0.19,1,1.41669e-15,1
0.2,1,1.1301e-14,1
0.21,1,8.55317e-14,1
0.22,1,6.20742e-13,1
0.23,1,4.33494e-12,1
0.24,1,2.93362e-11,1
0.25,1,1.88544e-10,1
0.26,1,1.27848e-09,1
0.27,1,6.98249e-09,1
0.28,1,3.05948e-08,1
0.29,1,1.38602e-07,1
0.3,0.999999,5.9755e-07,0.999999
0.31,0.999998,2.42258e-06,0.999997
0.32,0.999992,9.21461e-06,0.999989
0.33,0.999972,3.28107e-05,0.999961
0.34,0.999906,0.00010909,0.999871
0.35,0.999708,0.000337716,0.9996
0.36,0.999159,0.000970399,0.99885
0.37,0.997756,0.00257933,0.996943
0.38,0.994477,0.00631932,0.992515
0.39,0.987519,0.0142195,0.983197
0.4,0.974209,0.0292896,0.96558
0.41,0.951469,0.0550854,0.935953
0.42,0.91705,0.0944999,0.892015
0.43,0.871006,0.148192,0.834745
0.44,0.816103,0.213884,0.768598
0.45,0.756503,0.287399,0.6994
0.46,0.695975,0.364466,0.631923
0.47,0.637125,0.441647,0.569064
0.48,0.581523,0.51628,0.51225
0.49,0.530044,0.586159,0.462027
0.5,0.483133,0.647242,0.418722
0.51,0.440409,0.699039,0.381353
0.52,0.401583,0.741688,0.349014
0.53,0.366777,0.770995,0.321728
0.54,0.335496,0.78526,0.298567
0.55,0.307204,0.783134,0.278462
0.56,0.281375,0.763729,0.260253
0.57,0.257552,0.726641,0.242786
0.58,0.235404,0.671967,0.225073
0.59,0.214758,0.600412,0.206481
0.6,0.195621,0.513686,0.186923
0.61,0.178178,0.415334,0.166978
0.62,0.162781,0.311843,0.147874
0.63,0.149901,0.213097,0.131207
0.64,0.139983,0.130349,0.11834
0.65,0.133163,0.0710826,0.109719
0.66,0.129043,0.0349742,0.1047
0.67,0.126846,0.0158434,0.102111
0.68,0.125789,0.00672759,0.100893
0.69,0.125319,0.00270856,0.100359
0.7,0.125123,0.0010401,0.100138
0.71,0.125045,0.000381988,0.100051
0.72,0.125016,0.000134326,0.100018
0.73,0.125005,4.52474e-05,0.100006
0.74,0.125002,1.46029e-05,0.100002
0.75,0.125001,4.51621e-06,0.100001
0.76,0.125,1.33792e-06,0.1
0.77,0.125,3.7996e-07,0.1
0.78,0.125,9.78965e-08,0.1
0.79,0.125,2.54686e-08,0.1
0.8,0.125,7.37837e-09,0.1
0.81,0.125,1.85814e-09,0.1
0.82,0.125,4.31665e-10,0.1
0.83,0.125,9.5831e-11,0.1
0.84,0.125,2.03854e-11,0.1
0.85,0.125,4.15774e-12,0.1
0.86,0.125,8.1319e-13,0.1
0.87,0.125,1.52496e-13,0.1
0.88,0.125,2.74144e-14,0.1
0.89,0.125,4.67419e-15,0.1
0.9,0.125,7.40006e-16,0.1
0.91,0.125,1.04829e-16,0.1
0.92,0.125,5.81848e-18,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
