x,rho,u,p
0,1,0,1
0.01,1,7.79754e-08,1
0.02,1,2.61391e-07,1
0.03,0.999999,6.45894e-07,0.999999
0.04,0.999999,1.48693e-06,0.999998
0.05,0.999997,3.30964e-06,0.999996
0.06,0.999994,7.17305e-06,0.999992
0.07,0.999987,1.51546e-05,0.999982
0.08,0.999974,3.12059e-05,0.999963
0.09,0.999947,6.26031e-05,0.999926
0.1,0.999897,0.000122293,0.999855
0.11,0.999803,0.000232496,0.999725
0.12,0.999637,0.000429929,0.999491
0.13,0.999347,0.000772853,0.999086
0.14,0.998859,0.00134979,0.998404
0.15,0.998065,0.00228906,0.997294
0.16,0.996815,0.00376746,0.99555
0.17,0.994916,0.00601506,0.992902
0.18,0.992133,0.00931289,0.989028
0.19,0.9882,0.01398,0.983566
0.2,0.982848,0.0203487,0.976153
0.21,0.97583,0.0287292,0.966469
0.22,0.966963,0.0393714,0.954286
0.23,0.956155,0.0524304,0.939514
0.24,0.943416,0.0679482,0.92221
0.25,0.928861,0.0858534,0.902579
0.26,0.912685,0.10598,0.880936
0.27,0.895136,0.128099,0.857659
0.28,0.876479,0.151946,0.833149
0.29,0.856978,0.177253,0.807793
0.3,0.836876,0.203764,0.781937
0.31,0.816386,0.231246,0.755881
0.32,0.79569,0.259492,0.729875
0.33,0.77494,0.288321,0.704124
0.34,0.754265,0.317577,0.678788
0.35,0.733766,0.347123,0.653998
0.36,0.71353,0.376835,0.629853
0.37,0.693626,0.406606,0.606431
0.38,0.674114,0.436335,0.583793
0.39,0.655041,0.465929,0.561984
0.4,0.636449,0.495297,0.54104
0.41,0.618372,0.524353,0.520986
0.42,0.600838,0.553008,0.501842
0.43,0.583874,0.581173,0.483623
0.44,0.567501,0.60876,0.466341
0.45,0.551737,0.635672,0.450003
0.46,0.536596,0.661815,0.434615
0.47,0.52209,0.687086,0.420181
0.48,0.508224,0.711385,0.406702
0.49,0.494998,0.734612,0.394176
0.5,0.482403,0.756677,0.382593
0.51,0.470424,0.777501,0.371938
0.52,0.459041,0.796945,0.362207
0.53,0.448219,0.814985,0.353363
0.54,0.437925,0.831612,0.345376
0.55,0.428134,0.846709,0.338235
0.56,0.4188,0.860244,0.331907
0.57,0.409873,0.872205,0.326351
0.58,0.4013,0.8826,0.321517
0.59,0.393023,0.891458,0.317351
0.6,0.384984,0.898829,0.313788
0.61,0.377127,0.904778,0.310759
0.62,0.3694,0.909382,0.308188
0.63,0.361758,0.912721,0.305996
0.64,0.354167,0.914874,0.304103
0.65,0.346603,0.915912,0.302426
0.66,0.339049,0.915891,0.300882
0.67,0.331504,0.914842,0.299393
0.68,0.323971,0.912772,0.297878
0.69,0.316461,0.909652,0.29626
0.7,0.308988,0.905419,0.294462
0.71,0.301568,0.899968,0.292409
0.72,0.294213,0.893153,0.290024
0.73,0.286928,0.884783,0.287228
0.74,0.279711,0.874619,0.283939
0.75,0.272547,0.862377,0.280072
0.76,0.265412,0.847721,0.27554
0.77,0.258268,0.830268,0.270253
0.78,0.251064,0.809585,0.264121
0.79,0.243742,0.785199,0.257061
0.8,0.236237,0.756601,0.249
0.81,0.228483,0.723268,0.239886
0.82,0.22042,0.684692,0.229698
0.83,0.212006,0.640436,0.218465
0.84,0.203228,0.590212,0.20628
0.85,0.194114,0.534008,0.193319
0.86,0.184755,0.472259,0.179863
0.87,0.175314,0.40606,0.1663
0.88,0.166035,0.337367,0.153121
0.89,0.157233,0.269082,0.140873
0.9,0.149261,0.204821,0.130082
0.91,0.142436,0.148227,0.121139
0.92,0.136957,0.101967,0.114199
0.93,0.132847,0.0669324,0.109156
0.94,0.129956,0.0422078,0.105705
0.95,0.128035,0.0257581,0.10346
0.96,0.126819,0.0152883,0.102059
0.97,0.126081,0.00880069,0.101219
0.98,0.125662,0.00477385,0.100744
0.99,0.125465,0.00210833,0.100522
1,0.125465,0,0.100522
