x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,1.69989e-17,1
0.11,1,1.13404e-16,1
0.12,1,8.96048e-16,1
0.13,1,5.42285e-15,1
0.14,1,3.09521e-14,1
0.15,1,1.71369e-13,1
0.16,1,9.2241e-13,1
0.17,1,4.86728e-12,1
0.18,1,2.55564e-11,1
0.19,1,1.36749e-10,1
0.2,1,7.3723e-10,1
0.21,1,3.61357e-09,1
0.22,1,1.37297e-08,1
0.23,1,4.82045e-08,1
0.24,1,1.78417e-07,1
0.25,0.999999,6.27676e-07,0.999999
0.26,0.999998,2.10558e-06,0.999998
0.27,0.999994,6.72739e-06,0.999992
0.28,0.999983,2.04417e-05,0.999976
0.29,0.99995,5.89761e-05,0.99993
0.3,0.999863,0.00016127,0.999809
0.31,0.999645,0.000417172,0.999506
0.32,0.999132,0.00101873,0.998795
0.33,0.998,0.00234338,0.997228
0.34,0.995667,0.00506624,0.994013
0.35,0.9912,0.0102716,0.987887
0.36,0.983281,0.0194916,0.977103
0.37,0.970355,0.0345686,0.959665
0.38,0.950999,0.0572694,0.933874
0.39,0.924461,0.0887224,0.899067
0.4,0.891055,0.128951,0.8561
0.41,0.852113,0.176832,0.807172
0.42,0.8095,0.230533,0.755052
0.43,0.765052,0.288088,0.702281
0.44,0.720256,0.347763,0.650768
0.45,0.676198,0.408144,0.601776
0.46,0.633634,0.468071,0.556072
0.47,0.593076,0.526552,0.51408
0.48,0.554866,0.582692,0.476009
0.49,0.519226,0.635653,0.441936
0.5,0.486301,0.682685,0.412128
0.51,0.455657,0.724496,0.385791
0.52,0.427096,0.762234,0.362337
0.53,0.400877,0.793003,0.342154
0.54,0.376754,0.816067,0.324847
0.55,0.354449,0.830809,0.309947
0.56,0.333669,0.836751,0.296912
0.57,0.314126,0.833536,0.285139
0.58,0.29556,0.820899,0.273988
0.59,0.277754,0.798594,0.262821
0.6,0.260551,0.766336,0.251057
0.61,0.243855,0.723776,0.238223
0.62,0.227629,0.670547,0.224021
0.63,0.211895,0.606454,0.208381
0.64,0.196738,0.531831,0.191518
0.65,0.182319,0.44811,0.173975
0.66,0.168897,0.358521,0.156621
0.67,0.156848,0.268626,0.140571
0.68,0.146621,0.185943,0.126947
0.69,0.138605,0.117874,0.11651
0.7,0.132914,0.0684877,0.109361
0.71,0.129281,0.036857,0.104961
0.72,0.127178,0.0186454,0.102488
0.73,0.126054,0.00898413,0.101193
0.74,0.12549,0.00416036,0.100551
0.75,0.125219,0.00186116,0.100246
0.76,0.125095,0.000806457,0.100107
0.77,0.12504,0.000338887,0.100045
0.78,0.125016,0.000138172,0.100018
0.79,0.125006,5.46695e-05,0.100007
0.8,0.125002,2.09918e-05,0.100003
0.81,0.125001,7.82234e-06,0.100001
0.82,0.125,2.82896e-06,0.1
0.83,0.125,9.925e-07,0.1
0.84,0.125,3.38691e-07,0.1
0.85,0.125,1.05273e-07,0.1
0.86,0.125,3.30308e-08,0.1
0.87,0.125,1.16716e-08,0.1
0.88,0.125,3.71712e-09,0.1
0.89,0.125,1.10147e-09,0.1
0.9,0.125,3.16087e-10,0.1
0.91,0.125,8.78856e-11,0.1
0.92,0.125,2.37185e-11,0.1
0.93,0.125,6.21618e-12,0.1
0.94,0.125,1.58232e-12,0.1
0.95,0.125,3.9127e-13,0.1
0.96,0.125,9.39612e-14,0.1
0.97,0.125,2.18808e-14,0.1
0.98,0.125,4.9507e-15,0.1
0.99,0.125,1.02057e-15,0.1
1,0.125,0,0.1
