x,rho,u,p
0,1,0,1
0.01,1,1.4915e-16,1
0.02,1,9.17027e-16,1
0.03,1,4.24902e-15,1
0.04,1,1.84121e-14,1
0.05,1,7.79853e-14,1
0.06,1,3.22706e-13,1
0.07,1,1.31054e-12,1
0.08,1,5.26532e-12,1
0.09,1,2.12838e-11,1
0.1,1,8.81657e-11,1
0.11,1,3.74972e-10,1
0.12,1,1.65164e-09,1
0.13,1,6.35037e-09,1
0.14,1,1.81684e-08,1
0.15,1,5.27531e-08,1
0.16,1,1.59646e-07,1
0.17,1,4.65367e-07,0.999999
0.18,0.999999,1.30939e-06,0.999998
0.19,0.999997,3.55506e-06,0.999996
0.2,0.999992,9.30595e-06,0.999989
0.21,0.99998,2.34646e-05,0.999972
0.22,0.999952,5.69338e-05,0.999933
0.23,0.999888,0.000132793,0.999843
0.24,0.999748,0.000297397,0.999648
0.25,0.999459,0.000638762,0.999244
0.26,0.998887,0.00131416,0.998446
0.27,0.997808,0.00258651,0.996942
0.28,0.995876,0.00486409,0.994256
0.29,0.992597,0.00872997,0.989708
0.3,0.987334,0.0149396,0.982437
0.31,0.979365,0.0243629,0.971484
0.32,0.968003,0.0378594,0.955971
0.33,0.952749,0.0561061,0.935322
0.34,0.933446,0.0794343,0.909463
0.35,0.910327,0.107749,0.878882
0.36,0.883964,0.14057,0.844518
0.37,0.855117,0.17717,0.807539
0.38,0.824579,0.216735,0.769107
0.39,0.793068,0.258487,0.730238
0.4,0.761182,0.301741,0.691735
0.41,0.72939,0.345917,0.654199
0.42,0.698057,0.390523,0.618061
0.43,0.66746,0.435135,0.583623
0.44,0.63781,0.479374,0.551088
0.45,0.60927,0.522887,0.52059
0.46,0.581959,0.565331,0.492214
0.47,0.555962,0.606371,0.466001
0.48,0.531327,0.645678,0.44196
0.49,0.508068,0.682944,0.420064
0.5,0.486167,0.717887,0.400259
0.51,0.465592,0.750045,0.382507
0.52,0.446273,0.779241,0.366693
0.53,0.428139,0.80534,0.352703
0.54,0.411136,0.827887,0.34048
0.55,0.395156,0.846674,0.329881
0.56,0.380075,0.861545,0.320735
0.57,0.365762,0.8724,0.31284
0.58,0.352082,0.879194,0.30596
0.59,0.338902,0.881916,0.299835
0.6,0.326108,0.880565,0.294181
0.61,0.3136,0.875115,0.288706
0.62,0.301302,0.865481,0.283117
0.63,0.289159,0.851489,0.277127
0.64,0.277132,0.832849,0.270472
0.65,0.265193,0.80915,0.26291
0.66,0.253318,0.779858,0.25424
0.67,0.241484,0.744351,0.244306
0.68,0.22967,0.701967,0.23302
0.69,0.21786,0.652108,0.220376
0.7,0.206056,0.594385,0.206483
0.71,0.1943,0.528851,0.191596
0.72,0.182698,0.456316,0.17614
0.73,0.17145,0.37874,0.160725
0.74,0.160859,0.29955,0.146111
0.75,0.151318,0.223603,0.133102
0.76,0.143229,0.156347,0.12236
0.77,0.136874,0.102136,0.114209
0.78,0.132286,0.0625871,0.108536
0.79,0.129241,0.0363083,0.104888
0.8,0.127363,0.0201578,0.102692
0.81,0.126271,0.0108107,0.101437
0.82,0.125664,0.0056379,0.100748
0.83,0.125339,0.00287092,0.10038
0.84,0.125169,0.00143076,0.100189
0.85,0.125082,0.000698663,0.100092
0.86,0.125039,0.000334465,0.100044
0.87,0.125019,0.000156998,0.100021
0.88,0.125009,7.22613e-05,0.10001
0.89,0.125004,3.26105e-05,0.100004
0.9,0.125002,1.44282e-05,0.100002
0.91,0.125001,6.25804e-06,0.100001
0.92,0.125,2.6608e-06,0.1
0.93,0.125,1.10871e-06,0.1
0.94,0.125,4.53813e-07,0.1
0.95,0.125,1.75772e-07,0.1
0.96,0.125,6.49333e-08,0.1
0.97,0.125,2.6173e-08,0.1
0.98,0.125,1.06387e-08,0.1
0.99,0.125,3.59375e-09,0.1
1,0.125,0,0.1
